,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
522464,ZTF18abyzmlb,2458386.6859259,1,632185925515,19.1089,1,632185925515015000,t,0,632,55,390,792.4069999999999,254.513,324.4811509,-7.0933423,15.6899,0.034705,164.327,15.6574,0.0155,9.42557,22.07,0.152,0.6940000000000001,0.11,-0.561156,-0.032464,2.65,1.0,254.513,3.45152,1.02578,0.828,0.7070000000000001,0.31245300000000004,0.26679200000000003,1.17115,0,0,0.79,0.0,15.7,1437,1.0,15.6633,0.0197,324.4810950000001,-7.09069,22.1077,21.0311,19.7144,19.0779,0.945458,9.60047,1,5,2458386.6859259,2458386.6859259,109.142578125,0,99493244811301624,99483244817463747,-999.0,-999.0,21.6535,21.4637,0.31083299999999997,14.3385,99493244772661216,-999.0,22.0499,21.3438,20.6851,0.893208,15.9489,9,390120155,2458263.960694,2458365.774595,15,t8_f5_c3,92.7874,195.525,-102.738,26.2629,1.21321e-05,0.045119,882.0,-0.08041799999999999,2.97184e-05,-1.748e-05,26.218000000000004,0.499,0.249588,23.255,-999.0,14.9411,-999.0,30.0,,,2018-09-25T04:27:43.998,58386.185497659266,-0.010099999999999554,15.75970813764572,6.755252980604389,5.28494627118485,4.461190539632568,0.08822023981468687,-0.06980813764572069
549751,ZTF18abzvzvw,2458389.6890509,1,635189055515,19.8729,1,635189055515015000,t,0,635,55,390,1710.04,355.142,324.2340141,-7.1239259000000015,15.6954,0.0286196,21.2949,15.6932,0.0098,0.922321,16.567,0.013999999999999999,0.235,-0.012,0.629207,-0.0022129999999999997,3.06,0.985,355.142,4.17975,0.823728,0.765,0.715,0.25,0.23365999999999998,1.0699299999999998,1,0,0.76,0.0,15.7,1437,1.0,15.6906,0.0118,324.2339994,-7.1241850000000015,16.5602,15.8785,15.6222,15.5255,0.994625,0.938544,1,6,2458389.6890509,2458389.6890509,38.476066589355504,0,99453242340591418,99443242325535040,-999.0,-999.0,21.5386,21.0563,0.0117083,20.6936,99453242280050282,-999.0,-999.0,21.3208,20.4988,0.895833,21.8893,6,390120155,2458263.960694,2458365.774595,15,t8_f5_c3,152.649,350.066,-197.417,26.1694,5.960800000000001e-06,0.036149,1177.0,-0.047161,1.19438e-05,-7.73e-06,26.143,0.547,0.283296,0.9458260000000001,39.1375,15.8177,13.2337,30.0,,,2018-09-28T04:32:13.998,58389.18862265907,-0.0045999999999999375,15.794694754113944,7.211295197198515,5.284050150552591,4.49106980129491,0.08001614956483658,-0.09929475411394506
751850,ZTF18accpuxl,2458426.6901042005,1,672190105415,19.4517,1,672190105415015000,t,0,672,54,390,1451.96,89.7987,323.4214572,-6.9973457,16.0735,0.029641700000000003,17.0603,16.0359,0.016,3.9112,22.684,0.258,0.821,-0.40700000000000003,-0.4096,-0.037572,3.17,0.997,89.7987,3.4157800000000003,0.9258790000000001,0.903,0.8109999999999999,0.284858,0.255836,1.11344,0,0,0.856667,0.0,16.1,1437,1.0,16.0218,0.0194,323.4203966,-6.9970261,-999.0,21.9636,20.6551,19.9714,0.9572709999999999,12.7618,1,3,2458426.6901042005,2458426.6901042005,62.09875869750979,0,99603234208507837,99603234253097908,21.8115,21.2866,20.7844,20.6894,0.00291667,18.8021,99593234158828086,-999.0,21.9896,21.8651,-999.0,0.00208333,25.8434,3,390120154,2458263.960694,2458369.776111,15,t8_f5_c3,107.853,213.50400000000002,-105.65100000000001,25.6485,1.12498e-05,0.046589,1061.0,-0.070234,2.82304e-05,-1.637e-05,25.61,0.501,0.24944000000000002,55.4388,-999.0,19.7103,-999.0,30.0,,,2018-11-04T04:33:45.003,58426.189675959766,-0.02650000000000219,16.154433438796197,10.621642080977756,5.272868713179747,4.984529635921605,0.039327282724101735,-0.08093343879619752
776731,ZTF18acegyxl,2458429.6264005,2,675126405315,20.2327,1,675126405315015008,t,8,675,53,390,1074.32,2978.96,323.5389516,-6.9393939,15.5959,0.0328958,126.215,15.6109,0.0071,7.07195,22.664,0.268,1.008,-0.16,0.0615096,0.014998,2.27,0.983,101.542,4.62175,1.15583,0.737,0.7190000000000001,0.32466999999999996,0.31674,1.0250299999999999,0,0,0.896667,0.0,16.1,1437,1.0,15.6038,0.0082,323.5387822,-6.941376700000001,-999.0,-999.0,21.7752,21.3811,0.07808330000000001,7.597860000000001,1,12,2458429.6264005,2458429.6264005,83.7677917480469,0,99673235387110657,99663235369998708,-999.0,-999.0,21.791999999999998,-999.0,0.005125,14.5382,99663235345948634,-999.0,22.1795,21.2545,20.6902,0.00979167,20.6075,11,390120253,2458257.960961,2458423.625532,15,t8_f5_c3,326.019,594.081,-268.063,26.1629,2.9395999999999998e-06,0.035216000000000004,1295.0,0.08692899999999999,5.5714e-06,-3.71e-06,26.217,0.561,0.289754,33.1781,68.9662,16.9118,10.5753,30.0,,,2018-11-07T03:02:01.003,58429.125972259324,-0.5041000000000011,15.633523877350779,10.709289746549763,5.271970765613722,5.029811602350938,0.04792498192965516,-0.037623877350778656
812715,ZTF18aceuxho,2458430.7149074,3,676214905315,19.2339,2,676214905315015080,t,80,676,53,390,872.737,2850.72,323.5888222,-6.9159319,15.4627,0.0178608,59.6667,15.5016,0.0126,11.9831,22.075,0.359,0.887,-0.3,-4.18187,0.038943,2.71,0.9840000000000001,229.783,3.7322599999999997,1.04588,0.858,0.7929999999999999,0.316605,0.29262,1.08197,0,0,0.806667,0.0,16.1,1437,1.0,15.4863,0.0152,323.5857531000001,-6.9173774,-999.0,21.6339,22.0561,21.2073,0.5448569999999999,8.67117,1,14,2458430.7149074,2458430.7149074,105.86829376220699,0,99703235865201961,99703235901665997,-999.0,-999.0,21.3151,20.5773,0.922,14.8204,99693235869174150,22.1729,21.2577,20.5155,20.0318,0.025625,22.4754,4,390120353,2458280.878576,2458390.789444,15,t8_f5_c3,139.477,274.038,-134.56,25.4537,1.8190999999999999e-06,0.051358,1310.0,0.185373,1.2203e-05,-3.79e-06,25.503,0.222,0.228884,27.1295,61.5556,17.8242,13.9492,30.0,,,2018-11-08T05:09:27.999,58430.21447915911,-0.6373000000000015,15.546804294235082,10.73536289820194,5.271637511503777,5.046701968565376,0.051893823058028574,-0.08410429423508248
872466,ZTF18acgzbdl,2458432.6061343,2,678106135315,19.747,1,678106135315015029,t,29,678,53,390,537.145,2752.65,323.68432,-6.8726526,15.5911,0.030917400000000005,96.0679,15.6376,0.0083,4.95155,21.261999999999997,0.091,1.3090000000000002,0.087,-0.319353,0.04655,2.81,0.9840000000000001,327.85400000000004,4.109430000000001,1.14949,0.945,0.899,0.33629899999999996,0.319929,1.0511700000000002,0,0,0.87,0.0,16.1,1437,1.0,15.6243,0.0099,323.6830428,-6.873230499999999,-999.0,21.276,19.9771,19.36,0.966304,5.1144300000000005,1,15,2458432.6061343,2458432.6061343,120.246543884277,0,99753236830182538,99753236830096174,-999.0,21.0883,-999.0,20.2043,0.5,10.3341,99753236826756306,21.651,21.1101,20.9046,20.7527,0.0,10.5991,11,390120253,2458257.960961,2458423.625532,15,t8_f5_c3,152.265,363.98199999999997,-211.718,26.163,3.3416000000000003e-06,0.035631,1299.0,0.083098,6.3962e-06,-4.24e-06,26.213,0.557,0.28887199999999996,21.8157,21.8157,13.0514,13.0514,30.0,,,2018-11-10T02:32:50.003,58432.105706058916,-0.5089000000000006,15.655365870072728,10.771661412679581,5.271058015830248,5.076115286387813,0.05687365396342372,-0.06426587007272744
873451,ZTF18achaedm,2458432.6676273,1,678167625315,19.9622,1,678167625315015016,t,16,678,53,390,501.494,2741.95,323.6874566,-6.8711957,16.1526,0.031758999999999996,54.5234,16.1669,0.01,15.0096,21.826999999999998,0.168,1.393,0.28800000000000003,-0.07794989999999999,0.014303999999999999,3.6,0.9840000000000001,338.545,3.7953300000000003,1.01833,1.149,1.127,0.31916700000000003,0.313056,1.01952,0,0,0.78,0.0,16.1,1437,1.0,16.1547,0.0118,323.6905269,-6.868272599999999,-999.0,21.0883,-999.0,20.2043,0.5,16.4468,1,16,2458432.6676273,2458432.6676273,123.519790649414,0,99753236830096174,99753236913018486,20.9915,20.4438,20.0698,19.6635,0.000833333,17.203,99753236826756306,21.651,21.1101,20.9046,20.7527,0.0,17.2492,13,390120153,2458263.960694,2458362.770822,15,t8_f5_c3,108.469,276.654,-168.185,26.2076,8.0657e-06,0.040707,1174.0,-0.051765,1.7671199999999998e-05,-1.097e-05,26.178,0.53,0.265966,25.1665,31.6009,17.6212,13.0514,30.0,,,2018-11-10T04:01:22.999,58432.167199058924,0.052599999999998204,16.199256960534832,10.772808200847283,5.271039163355271,5.077077846958793,0.05737756338052362,-0.04665696053483259
903274,ZTF18achkpke,2458434.7214814997,3,680221485315,18.642,2,680221485315015434,t,434,680,53,390,106.344,2546.76,323.8029408000001,-6.8203416,15.4888,0.0186548,23.9785,15.5376,0.0151,1.30308,21.39,0.213,1.085,-0.16399999999999998,-1.3850799999999999,0.048817,5.17,0.986,106.344,3.10437,0.785602,1.307,1.235,0.252805,0.238878,1.0583,0,0,0.67,0.0,16.1,1437,1.0,15.5224,0.0184,323.802587,-6.8204467000000015,22.0911,21.2781,20.6063,20.3761,0.0839544,4.26509,1,17,2458434.7214814997,2458434.7214814997,98.04126739501949,0,99813238034374759,99813238028163829,22.3685,21.9728,21.9453,-999.0,0.745333,6.65941,99813237983734273,18.4929,17.3424,16.588,16.2369,0.988667,16.9048,3,390120353,2458280.8785759998,2458390.789444,15,t8_f5_c3,51.0039,147.608,-96.6043,25.4668,5.1841999999999994e-06,0.063307,1179.0,0.17686500000000002,3.1645e-05,-1.027e-05,25.518,0.231,0.241723,16.8906,-999.0,17.0758,-999.0,30.0,,,2018-11-12T05:18:56.002,58434.221053259454,-0.611200000000002,15.575408965004515,10.800189803166484,5.270409124915683,5.109143911286144,0.06405565829324025,-0.08660896500451543
1332020,ZTF18acswszp,2458456.6485301005,2,702148531115,19.4977,1,702148531115015002,t,2,702,11,442,2646.34,1890.47,325.7370047,-6.0390321,15.7562,0.032182,53.4061,15.7796,0.0097,6.88355,22.789,0.348,1.123,-0.188,-0.252681,0.023407,3.88,0.983,426.156,3.7180699999999995,0.9937520000000001,1.301,1.248,0.335309,0.32164899999999996,1.04247,0,0,0.776667,0.0,16.2,1437,1.0,15.7523,0.0115,325.7388897,-6.0395212,-999.0,-999.0,21.1913,-999.0,0.35478000000000004,20.5622,1,10,2458456.6485301005,2458456.6485301005,145.204696655273,0,100743257351577074,100753257310634353,-999.0,-999.0,21.7322,21.0799,0.589565,21.2721,100763257339261479,21.7403,20.9481,20.866,20.8424,0.5,26.6658,5,442120211,2458256.988762,2458435.586632,25,t8_f5_c3,81.5989,232.946,-151.347,26.1242,8.4251e-06,0.049263999999999995,1116.0,0.095796,1.51968e-05,-1.032e-05,26.184,0.5720000000000001,0.304726,52.0458,-999.0,16.2098,-999.0,30.0,,,2018-12-04T03:33:53.001,58456.148101859726,-0.44379999999999953,15.791131988542304,10.372744274363313,5.263639495266088,5.448536823163266,0.12244869009392327,-0.03493198854230428
1624668,ZTF18acxhijt,2458469.6254282,1,715125420515,19.3466,1,715125420515015010,t,10,715,5,442,248.604,2575.95,327.4045781000001,-5.374014,16.2865,0.033271800000000004,29.611,16.2792,0.0219,11.9433,22.951,0.284,0.716,-0.128,-1.8896,-0.007319,2.44,0.988,248.604,3.06743,1.12637,0.7709999999999999,0.752,0.315984,0.308197,1.0252700000000001,1,0,0.873333,0.0,16.3,1437,1.0,16.2834,0.0278,327.4058909,-5.3771081,-999.0,-999.0,21.4597,-999.0,0.0228333,12.0282,1,13,2458469.6254282,2458469.6254282,70.07407379150389,0,101543274024848535,101543274022668746,-999.0,-999.0,21.7229,20.3261,0.5,12.152999999999999,101543274042635680,21.3526,20.3726,19.9175,19.3991,0.00375,17.8964,5,442120105,2458263.961146,2458375.784363,15,t8_f5_c3,85.9787,151.744,-65.7653,26.0475,1.5417e-05,0.047215,839.0,-0.034974,3.77474e-05,-2.203e-05,26.031,0.501,0.26033,63.2777,-999.0,16.9926,-999.0,30.0,,,2018-12-17T03:00:36.997,58469.124999959495,-0.013500000000000512,16.376136739188222,9.577032332541357,5.259597678814849,5.636519039011584,0.151006935013946,-0.08963673918822224
