,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
1140848,ZTF18acrdvxy,2458448.047963,2,693547960215,18.7251,2,693547960215015004,t,4,693,2,423,615.395,2117.88,194.864055,-6.1064722,16.4378,0.04584919999999999,6.50253,16.4353,0.027000000000000003,8.60225,22.005,0.348,1.5619999999999998,-0.56,-0.8892770000000001,-0.0024649999999999997,4.9,0.976,615.395,2.2898,0.923457,1.5419999999999998,1.507,0.31469400000000003,0.307551,1.02322,0,0,0.5966670000000001,0.0,16.8,2674,1.0,16.3881,0.0328,194.8657986,-6.104785099999999,21.2171,20.8799,20.7397,20.7874,0.97725,16.0897,1,1,2458448.047963,2458448.047963,46.085353851318395,0,100671948634798026,100681948637381569,21.2138,20.8972,20.3556,20.1394,0.0025,26.9268,100681948595190703,-999.0,-999.0,22.1438,20.8984,0.31859499999999996,29.204,4,423120202,2458165.8924189997,2458444.047882,15,t8_f5_c3,18.8572,62.6834,-43.8262,26.0168,4.61576e-05,0.056309000000000005,309.0,0.099833,0.000102234,-6.262e-05,26.076999999999998,0.502,0.276221,47.2905,-999.0,20.799,-999.0,30.0,,,2018-11-25T13:09:04.003,58447.54753475917,-0.3622000000000014,16.415624072980442,8.460671725115601,4.868965320097521,5.495029181153133,0.205403998004233,0.02217592701955695
1140920,ZTF18acrdweo,2458448.0530671002,2,693553060215,18.714000000000002,2,693553060215015008,t,8,693,2,423,611.8480000000001,2121.46,194.86500890000002,-6.1068607,16.4181,0.0418149,7.048039999999999,16.4209,0.0272,7.88995,22.005,0.348,1.5619999999999998,-0.56,0.6546489999999999,0.0028399999999999996,5.42,0.961,611.8480000000001,2.29308,0.827098,1.526,1.5,0.28155,0.276753,1.0173299999999998,0,0,0.59,0.0,16.8,2674,1.0,16.4034,0.0339,194.8657986,-6.104785099999999,21.2171,20.8799,20.7397,20.7874,0.97725,18.1972,1,2,2458448.0530671002,2458448.0530671002,56.79399108886721,0,100671948634798026,100661948661563044,-999.0,21.7006,21.2514,-999.0,0.101726,27.772,100681948637381569,21.2138,20.8972,20.3556,20.1394,0.0025,28.6805,3,423120202,2458165.8924189997,2458444.047882,15,t8_f5_c3,19.4655,64.993,-45.5276,26.0181,4.4883100000000004e-05,0.061198,321.0,0.124279,9.42891e-05,-5.919e-05,26.087,0.512,0.28623200000000004,43.817,-999.0,20.799,-999.0,30.0,,,2018-11-25T13:16:24.997,58447.55263885902,-0.3819000000000017,16.4156225169064,8.461238364553052,4.868963924468946,5.494967789326013,0.20534160868472756,0.0024774830935996306
1202736,ZTF18acryggh,2458451.0481713,2,696548175615,19.5873,2,696548175615015016,t,16,696,56,372,984.8439999999999,813.1510000000001,195.43553799999998,-6.3323715,16.3846,0.0284121,9.2727,16.3744,0.0192,10.7572,22.526,0.297,0.574,-0.363,0.210202,-0.010196,2.53,0.987,813.1510000000001,3.21287,1.10611,0.8320000000000001,0.782,0.328854,0.309091,1.0639399999999999,1,0,0.876667,0.0,16.8,2674,1.0,16.3582,0.0237,195.43618480000004,-6.3294144999999995,-999.0,22.291,21.855999999999998,-999.0,0.00770833,21.9466,1,1,2458451.0481713,2458451.0481713,43.7300491333008,0,100401954326187976,100401954308288309,21.2712,20.2859,19.7562,19.5439,0.99625,26.1373,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,372120256,2458219.7808560003,2458450.057037,18,t8_f5_c3,59.8463,147.287,-87.4409,26.1236,9.0817e-06,0.043269999999999996,517.0,0.097834,1.6835399999999998e-05,-1.113e-05,26.183000000000003,0.5379999999999999,0.32008000000000003,26.1331,-999.0,20.1944,-999.0,30.0,,,2018-11-28T13:09:22.000,58450.54774305924,-0.41540000000000177,16.41437587425993,8.791354151621043,4.868148214709118,5.458789086342137,0.2010868804794273,-0.029775874259932777
1203670,ZTF18acryigb,2458451.0529398,2,696552935615,19.6625,2,696552935615015002,t,2,696,56,372,982.788,815.7589999999999,195.43642880000002,-6.332736,16.3922,0.028074599999999998,29.4827,16.4059,0.0195,11.8326,22.526,0.297,0.574,-0.363,-0.268874,0.013744999999999999,2.38,0.9840000000000001,815.7589999999999,3.25664,1.11047,0.7759999999999999,0.748,0.32605,0.314286,1.0374299999999999,0,0,0.893333,0.0,16.8,2674,1.0,16.394000000000002,0.0242,195.43618480000004,-6.3294144999999995,-999.0,22.291,21.855999999999998,-999.0,0.00770833,24.7148,1,2,2458451.0529398,2458451.0529398,79.3252258300781,0,100401954326187976,100401954308288309,21.2712,20.2859,19.7562,19.5439,0.99625,29.2333,100391954353311463,-999.0,21.524,20.863000000000003,20.53,0.00125,29.386999999999997,3,372120256,2458219.7808560003,2458450.057037,18,t8_f5_c3,97.9146,177.847,-79.9324,26.1282,9.845700000000001e-06,0.045197,519.0,0.1032,1.81403e-05,-1.205e-05,26.189,0.541,0.319075,29.229,-999.0,20.1944,-999.0,30.0,,,2018-11-28T13:16:13.999,58450.552511559334,-0.4078000000000017,16.414372206728103,8.791862803146522,4.868146921195846,5.458729656326834,0.20102944981594378,-0.02217220672810427
1203966,ZTF18acrykbk,2458451.0624884,2,696562485615,19.1849,2,696562485615015003,t,3,696,56,372,980.924,821.618,195.438224,-6.3334546,16.3758,0.0381266,21.0847,16.4059,0.0256,16.0717,22.526,0.297,0.574,-0.363,-1.11822,0.030077999999999997,2.75,0.995,821.618,2.77895,1.10345,0.904,0.833,0.328727,0.30290900000000004,1.08523,0,0,0.843333,0.0,16.8,2674,1.0,16.3888,0.0319,195.43618480000004,-6.3294144999999995,21.6732,21.4504,20.9019,20.5729,0.0,25.6176,1,4,2458451.0624884,2458451.0624884,65.2917327880859,0,100391954420013140,100391954353311463,-999.0,21.524,20.863000000000003,20.53,0.00125,28.4633,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,372120256,2458219.7808560003,2458450.057037,18,t8_f5_c3,54.3253,115.45200000000001,-61.1269,26.1468,1.5446199999999998e-05,0.049108,504.0,0.095454,2.84762e-05,-1.888e-05,26.204,0.535,0.320594,35.6255,-999.0,20.1944,-999.0,30.0,,,2018-11-28T13:29:58.998,58450.56206015918,-0.424199999999999,16.414364850323746,8.792880538129936,4.868144331072394,5.458610708484704,0.2009183653718824,-0.03856485032374479
1204067,ZTF18acryiuk,2458451.0577199,2,696557715615,19.4467,2,696557715615015002,t,2,696,56,372,982.561,818.4810000000001,195.43732230000003,-6.333087,16.3903,0.04636780000000001,40.9062,16.397000000000002,0.021,13.6597,22.526,0.297,0.574,-0.363,0.394842,0.006662,2.65,0.983,818.4810000000001,3.04972,1.10756,0.904,0.866,0.341132,0.326792,1.04388,0,0,0.86,0.0,16.8,2674,1.0,16.3979,0.0265,195.43618480000004,-6.3294144999999995,-999.0,22.291,21.855999999999998,-999.0,0.00770833,27.6034,1,3,2458451.0577199,2458451.0577199,94.1758880615234,0,100401954326187976,100391954420013140,21.6732,21.4504,20.9019,20.5729,0.0,28.538,100391954353311463,-999.0,21.524,20.863000000000003,20.53,0.00125,28.7463,3,372120256,2458219.7808560003,2458450.057037,18,t8_f5_c3,58.226000000000006,131.93,-73.704,26.1403,1.13102e-05,0.045408,516.0,0.097299,2.08997e-05,-1.385e-05,26.198,0.537,0.31908400000000003,32.3687,-999.0,20.1944,-999.0,30.0,,,2018-11-28T13:23:06.999,58450.557291659075,-0.40970000000000084,16.41436852595285,8.79237242102399,4.868145624552603,5.458670100464136,0.2009731722953303,-0.02406852595284903
1691981,ZTF18aczeneb,2458473.0191088,1,718519106215,19.9817,1,718519106215015013,t,13,718,62,373,2934.43,2940.08,199.2077128,-7.786748599999999,16.9505,0.0357129,16.5024,16.9602,0.0218,19.2285,22.164,0.32,1.095,-0.462,-1.43741,0.009736,2.7,0.99,138.065,3.02153,1.13539,0.95,0.912,0.351852,0.337778,1.04167,0,0,0.88,0.0,16.8,2674,1.0,16.9158,0.026000000000000002,199.2107976,-7.7912145000000015,-999.0,-999.0,21.1905,20.4773,0.285054,4.90509,1,13,2458473.0191088,2458473.0191088,65.6038131713867,0,98651992078957983,98651992038639172,22.0477,-999.0,-999.0,21.0898,0.0244167,16.3908,98651992016719635,-999.0,-999.0,-999.0,21.2007,0.00166667,23.5426,4,373120162,2458203.855139,2458293.688634,16,t8_f5_c3,64.4152,133.278,-68.8626,26.0885,1.21401e-05,0.036097000000000004,540.0,-0.041018,2.43518e-05,-1.561e-05,26.066999999999997,0.537,0.296392,45.5166,-999.0,18.7962,-999.0,30.0,,,2018-12-20T12:27:31.000,58472.51868055901,0.15050000000000097,16.94836964819261,10.752539531830509,4.862364508033856,5.157669510293257,0.16086184542719573,0.0021303518073914063
1794396,ZTF18adbacmk,2458481.021412,1,726521414415,19.2293,1,726521414415015005,t,5,726,44,373,1900.99,773.684,200.3607457,-8.214629400000002,16.9034,0.0449629,5.94926,16.9723,0.03,11.0254,22.779,0.36,0.521,-0.551,-0.264587,0.068902,3.97,0.983,773.684,2.25697,1.06075,1.256,1.2429999999999999,0.316373,0.313098,1.0104600000000001,0,0,0.773333,0.0,16.7,2674,1.0,16.9792,0.0381,200.3627543,-8.2170125,20.6558,19.9095,19.6309,19.472,0.613417,13.3962,1,10,2458481.021412,2458481.021412,53.991828918457,0,98132003588618959,98142003647401869,-999.0,21.7039,21.4852,20.8171,0.0202917,14.6872,98142003561823241,21.3095,20.7841,20.4698,20.2762,0.0,16.4344,5,373120144,2458203.855139,2458293.688634,16,t8_f5_c3,23.7496,73.1749,-49.4253,26.2234,2.67425e-05,0.047510000000000004,454.0,-0.073834,7.004239999999999e-05,-3.97e-05,26.182,0.491,0.246162,13.3875,-999.0,19.9061,-999.0,30.0,,,2018-12-28T12:30:49.997,58480.52098375933,0.20340000000000202,16.912965945973312,11.223842051954817,4.860346398605076,5.03587903929184,0.14235946163241406,-0.009565945973310619
2112469,ZTF19aaapipt,2458488.0009491,1,733500944115,20.3903,1,733500944115015035,t,35,733,41,373,2331.68,1886.65,201.2498116,-8.5366316,16.8146,0.038070400000000004,55.4219,16.8392,0.0157,15.6287,18.061,0.018000000000000002,0.746,-0.028999999999999998,0.16351400000000002,0.024584,2.28,0.9840000000000001,740.818,3.5510900000000003,1.19834,0.809,0.789,0.354825,0.346053,1.02535,0,0,0.843333,0.0,16.7,2674,1.0,16.8067,0.0186,201.2536843,-8.534469999999999,-999.0,22.261999999999997,20.9701,20.4417,1.0,11.6608,1,11,2458488.0009491,2458488.0009491,115.032455444336,0,97762012489030141,97752012536759045,18.0466,17.7805,17.6969,17.6906,0.990417,15.7456,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,373120141,2458203.855139,2458293.688634,16,t8_f5_c3,119.488,223.797,-104.309,26.2286,8.0811e-06,0.033461000000000005,631.0,-0.042989,1.59226e-05,-1.024e-05,26.204,0.522,0.306799,15.7472,-999.0,17.7205,-999.0,30.0,,,2019-01-04T12:01:22.002,58487.50052085939,0.11459999999999937,16.874762949891014,11.508277318113638,4.8586252607638425,4.926209820260918,0.12453625540381806,-0.06016294989101567
2114957,ZTF19aaaprrz,2458488.0278819,2,733527884115,20.291,1,733527884115015040,t,40,733,41,373,2329.87,1898.82,201.2529493,-8.537778,16.2472,0.0298238,46.927,16.2667,0.0111,5.85915,22.528000000000002,0.35600000000000004,0.8270000000000001,-0.252,0.18418800000000002,0.019500999999999998,2.35,0.9840000000000001,742.633,4.02428,1.07792,0.722,0.667,0.307234,0.28383,1.08246,1,0,0.863333,0.0,16.7,2674,1.0,16.2637,0.0134,201.2513937,-8.537185000000001,18.0466,17.7805,17.6969,17.6906,0.990417,12.1218,1,12,2458488.0278819,2458488.0278819,74.3993148803711,0,97752012536759045,97762012489030141,-999.0,22.261999999999997,20.9701,20.4417,1.0,21.1389,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,373120241,2458198.85838,2458451.0553240003,15,t8_f5_c3,240.525,382.88699999999994,-142.362,26.3282,3.7038e-06,0.039309,631.0,0.10761,7.0978e-06,-4.63e-06,26.388,0.537,0.310199,12.1181,-999.0,17.7205,-999.0,30.0,,,2019-01-04T12:40:08.996,58487.52745365911,-0.45279999999999987,16.290561646278867,11.509074305391152,4.858618689992595,4.92577900832729,0.1242364288338342,-0.04336164627886774
