,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
55664,ZTF18abmdebk,2458340.7987384,2,586298731915,20.413,1,586298731915015009,t,9,586,19,540,277.164,1594.93,295.5514176000001,10.363662199999998,19.5642,0.15140399999999998,2.10347,19.4538,0.1756,3.42741,21.432,0.19899999999999998,0.925,-0.222,2.7749900000000003,-0.11043900000000001,1.24518,0.94,277.164,0.959168,2.0,0.762,0.695,0.6119600000000001,0.5581520000000001,1.0964,2,0,0.716667,0.0,20.0,228102,0.994441,19.5712,0.2527,295.552215,10.3631029,-999.0,21.0333,20.4736,19.9818,0.5,3.5769599999999997,1,65,2458340.7987384,2458340.7987384,5.59229230880737,0,120432955522296152,120432955522738099,20.124000000000002,18.9897,18.3195,18.0472,0.095875,4.61934,120432955531546819,19.6282,18.6981,18.2818,18.0381,0.933167,6.15676,62,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,12.4152,19.2629,-6.84768,26.0202,4.3928e-06,0.027957999999999997,1608.0,0.094501,6.9932e-06,-5.37e-06,26.092,0.722,0.196831,3.5801199999999995,49.5605,21.0,11.2472,,,,2018-08-10T07:10:10.998,58340.29831015925,-0.4358000000000004,19.664933442697418,6.229090572267486,5.437178898156684,4.580673971075689,0.11773410104458817,-0.10073344269741824
56647,ZTF18abmfboh,2458341.7611111,2,587261111915,20.5671,2,587261111915015035,t,35,587,19,540,628.02,1697.59,295.4489362,10.3175235,19.598,0.144877,1.8022099999999999,19.3419,0.1311,2.63158,20.000999999999998,0.066,1.291,-0.12300000000000001,3.1936299999999997,-0.256117,2.35,0.982,628.02,1.2252399999999999,1.0543200000000001,0.7240000000000001,0.6579999999999999,0.308085,0.28,1.1003,0,0,0.636667,0.0,20.0,228102,1.0,19.2005,0.1484,295.4482008,10.3173579,20.6773,19.8844,19.5327,19.3263,0.817774,2.77071,1,72,2458341.7611111,2458341.7611111,5.344568252563481,0,120382954482431281,120382954494952642,-999.0,21.9157,21.5042,20.9955,0.031375,3.76402,120382954504990548,21.4679,20.5707,20.105,19.875,0.06545830000000001,6.13619,68,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,11.5937,21.0347,-9.441,26.09,4.328e-06,0.028589,1632.0,0.099839,6.967100000000001e-06,-5.32e-06,26.165,0.7190000000000001,0.195714,2.77161,22.0383,19.8368,10.6942,,,,2018-08-11T06:15:59.999,58341.260682859465,-0.402000000000001,19.670248059326113,6.299978730114573,5.4369825468181885,4.584752359659332,0.11685521988341452,-0.07224805932611389
56734,ZTF18abmfboh,2458341.7647917005,2,587264791915,20.5618,2,587264791915015030,t,30,587,19,540,630.931,1697.66,295.4485617,10.317391800000001,19.6601,0.158248,1.36861,19.4408,0.1442,1.2692299999999999,20.000999999999998,0.066,1.291,-0.12300000000000001,2.99851,-0.219269,1.24137,0.9309999999999999,630.931,1.1210200000000001,2.0,0.64,0.594,0.515559,0.478504,1.07744,2,0,0.64,0.0,20.0,228102,1.0,19.2092,0.1506,295.4482008,10.3173579,20.6773,19.8844,19.5327,19.3263,0.817774,1.37337,2,78,2458341.7611111,2458341.7647917005,5.397405624389651,0,120382954482431281,120382954494952642,-999.0,21.9157,21.5042,20.9955,0.031375,4.90281,120382954504990548,21.4679,20.5707,20.105,19.875,0.06545830000000001,7.1672899999999995,72,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,12.4344,20.7337,-8.29932,26.0911,2.9004000000000002e-06,0.025932,1634.0,0.099593,4.6586e-06,-3.56e-06,26.166,0.72,0.195851,1.37412,23.0973,19.8368,10.6942,,,,2018-08-11T06:21:18.003,58341.26436345978,-0.3399000000000001,19.67026915514303,6.3002621489149275,5.436981794809759,4.584768424047966,0.11685428094288766,-0.010169155143028519
56774,ZTF18abmferw,2458341.7721758997,2,587272171915,20.413,2,587272171915015031,t,31,587,19,540,631.3,1697.63,295.4477518,10.3170361,19.4988,0.126038,1.86532,19.1932,0.131,1.9472099999999999,20.000999999999998,0.066,1.291,-0.12300000000000001,2.61965,-0.305576,2.36,0.993,631.3,1.2198200000000001,1.0606,0.716,0.7,0.30339,0.29661,1.02286,1,0,0.703333,0.0,20.0,228102,1.0,19.0147,0.1431,295.4482008,10.3173579,20.6773,19.8844,19.5327,19.3263,0.817774,1.84608,2,84,2458341.7703356002,2458341.7721758997,5.594696998596191,0,120382954482431281,120372954473599334,20.9241,19.8842,19.4071,19.1255,0.856866,5.0795,120382954458061821,21.0025,20.2237,19.8731,19.5991,0.9334520000000001,7.32598,75,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,10.5587,19.349,-8.790339999999999,26.0718,4.2063e-06,0.028105,1639.0,0.096627,6.7401e-06,-5.16e-06,26.145,0.72,0.196852,1.8447200000000001,25.4343,19.8368,10.6942,,,,2018-08-11T06:31:55.998,58341.271747659426,-0.5012000000000008,19.670311508591226,6.300830749431483,5.4369802860694865,4.584800719969905,0.11684825448264555,-0.17151150859122666
56828,ZTF18abmferw,2458341.7731019,2,587273101915,20.4128,2,587273101915015015,t,15,587,19,540,630.715,1697.6,295.44768089999997,10.3169923,19.6145,0.138138,1.58648,19.5439,0.1801,2.24186,20.000999999999998,0.066,1.291,-0.12300000000000001,1.84275,-0.07060599999999999,1.25654,0.877,630.715,0.868906,2.0,0.746,0.7140000000000001,0.5936939999999999,0.568227,1.04482,3,0,0.7,0.0,20.0,228102,1.0,19.6277,0.2494,295.4482008,10.3173579,20.6773,19.8844,19.5327,19.3263,0.817774,2.14229,3,85,2458341.7703356002,2458341.7731019,5.057940006256099,0,120382954482431281,120372954473599334,20.9241,19.8842,19.4071,19.1255,0.856866,4.87279,120382954458061821,21.0025,20.2237,19.8731,19.5991,0.9334520000000001,7.15525,74,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,8.46039,17.4574,-8.99698,26.0865,2.7791e-06,0.025224,1633.0,0.09616799999999999,4.4637e-06,-3.41e-06,26.158,0.7190000000000001,0.196142,2.14093,25.6353,19.8368,10.6942,,,,2018-08-11T06:33:16.004,58341.27267365904,-0.3855000000000004,19.67031682259561,6.300902051581569,5.43698009686688,4.5848047762490305,0.11684710853720151,-0.055816822595609494
56838,ZTF18abmfgag,2458341.7804861,2,587280481915,20.3499,2,587280481915015015,t,15,587,19,540,634.861,1697.52,295.4468593,10.316587599999998,19.6293,0.158773,1.8462900000000002,19.9125,0.2662,3.80206,19.750999999999998,0.046,0.867,0.068,2.3913,0.283192,1.26406,0.925,634.861,0.43738,2.0,0.7440000000000001,0.6559999999999999,0.588581,0.518964,1.13415,3,0,0.74,0.0,20.0,228102,1.0,20.0754,0.3937,295.4474262,10.315676400000001,20.9241,19.8842,19.4071,19.1255,0.856866,3.88046,3,93,2458341.7777082995,2458341.7804861,5.0735177993774405,0,120372954473599334,120372954458919519,19.992,19.305999999999997,18.9239,18.8224,0.750658,4.21381,120372954456199643,-999.0,-999.0,19.406,19.2451,0.5997859999999999,5.062180000000001,81,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,10.5676,15.9812,-5.41359,26.0623,3.5945e-06,0.026349,1638.0,0.092486,5.775800000000001e-06,-4.41e-06,26.131999999999998,0.7190000000000001,0.19631600000000002,3.8728300000000004,28.1533,19.7225,10.6942,,,,2018-08-11T06:43:53.999,58341.28005785915,-0.37069999999999936,19.67035921941835,6.301470608225346,5.43697858808998,4.584837172173268,0.1168348615653673,-0.04105921941835078
56852,ZTF18abmferw,2458341.7740278,2,587274021915,20.4729,2,587274021915015009,t,9,587,19,540,632.0509999999999,1697.66,295.44757180000005,10.3169675,19.612000000000002,0.15432,1.71052,19.3662,0.1456,2.60093,20.000999999999998,0.066,1.291,-0.12300000000000001,2.8307,-0.24583200000000002,2.35,0.981,632.0509999999999,1.10667,1.06618,0.769,0.65,0.327234,0.276596,1.18308,1,0,0.6533329999999999,0.0,20.0,228102,1.0,19.4323,0.1986,295.4482008,10.3173579,20.6773,19.8844,19.5327,19.3263,0.817774,2.5154099999999997,3,86,2458341.7721758997,2458341.7740278,5.42845010757446,0,120382954482431281,120372954473599334,20.9241,19.8842,19.4071,19.1255,0.856866,4.7264,120382954458061821,21.0025,20.2237,19.8731,19.5991,0.9334520000000001,6.8413699999999995,74,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,10.7997,19.5547,-8.75498,26.093000000000004,3.5331e-06,0.026302,1636.0,0.093054,5.6727e-06,-4.34e-06,26.163,0.72,0.196374,2.51412,25.9862,19.8368,10.6942,,,,2018-08-11T06:34:36.002,58341.273599559456,-0.3879999999999981,19.670322136635182,6.300973345449498,5.43697990768403,4.584808833490713,0.11684587579546853,-0.058322136635180044
56914,ZTF18abmfgag,2458341.7777082995,2,587277701915,20.3198,2,587277701915015008,t,8,587,19,540,633.876,1697.37,295.4471986,10.316763,19.5369,0.132139,1.6843,19.2933,0.1542,3.94604,19.750999999999998,0.046,0.867,0.068,2.0366400000000002,-0.24364499999999997,1.2715299999999998,0.94,633.876,1.02652,2.0,0.7240000000000001,0.693,0.569393,0.545013,1.04473,2,0,0.706667,0.0,20.0,228102,1.0,19.3668,0.2101,295.4474262,10.315676400000001,20.6773,19.8844,19.5327,19.3263,0.817774,4.02776,1,90,2458341.7777082995,2458341.7777082995,5.4841814041137695,0,120382954482431281,120372954473599334,20.9241,19.8842,19.4071,19.1255,0.856866,4.03889,120372954458919519,19.992,19.305999999999997,18.9239,18.8224,0.750658,5.53581,79,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,11.3593,17.4832,-6.1239,26.0699,4.5508e-06,0.027670999999999998,1634.0,0.08996799999999999,7.3359e-06,-5.6e-06,26.136999999999997,0.7190000000000001,0.195268,4.02648,27.1007,19.8368,10.6942,,,,2018-08-11T06:39:53.997,58341.27728005872,-0.46310000000000073,19.670343266111114,6.301256734457048,5.436979155667942,4.584824975022367,0.11684011654987597,-0.13344326611111512
56983,ZTF18abmfkno,2458341.7961689997,2,587296161915,20.2085,2,587296161915015007,t,7,587,19,540,646.631,1695.83,295.44514069999997,10.3158587,19.564,0.161666,1.32141,19.4279,0.1916,2.65983,18.994,0.091,4.559,0.255,2.16043,-0.136132,1.2715299999999998,0.883,646.631,0.780579,2.0,0.741,0.674,0.582763,0.5300699999999999,1.09941,4,0,0.756667,0.0,20.0,228102,0.964116,19.5559,0.2755,295.44590089999997,10.3158576,-999.0,-999.0,19.406,19.2451,0.5997859999999999,1.59004,1,110,2458341.7961689997,2458341.7961689997,5.10632514953613,0,120372954456199643,120372954458919519,19.992,19.305999999999997,18.9239,18.8224,0.750658,3.00526,120372954433159760,20.9246,20.114,19.7545,19.4917,0.88003,6.71367,83,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,8.31075,15.3189,-7.00815,25.969,2.9624000000000002e-06,0.026656,1636.0,0.10323399999999999,4.7762e-06,-3.64e-06,26.045,0.7170000000000001,0.196132,3.01497,33.8582,19.1929,10.6942,,,,2018-08-11T07:06:29.002,58341.29574075947,-0.43599999999999994,19.670449383287767,6.302677857295787,5.436975383573227,4.584906268599305,0.11679059448925301,-0.10644938328776732
56989,ZTF18abmfkno,2458341.7980092997,2,587298001915,20.1531,2,587298001915015011,t,11,587,19,540,646.888,1695.9,295.4449586,10.315734599999999,19.5234,0.134875,1.14232,19.4455,0.2028,3.3269900000000003,18.994,0.091,4.559,0.255,2.10679,-0.077855,1.28142,0.894,646.888,0.7076439999999999,2.0,0.7859999999999999,0.757,0.61338,0.590749,1.03831,2,0,0.776667,0.0,20.0,228102,1.0,19.4237,0.2539,295.44590089999997,10.3158576,-999.0,-999.0,19.406,19.2451,0.5997859999999999,2.34259,2,112,2458341.7961689997,2458341.7980092997,5.5802097320556605,0,120372954456199643,120372954458919519,19.992,19.305999999999997,18.9239,18.8224,0.750658,3.64655,120372954433159760,20.9246,20.114,19.7545,19.4917,0.88003,6.15032,83,540120219,2458198.004954,2458311.877847,15,t8_f5_c3,8.23097,15.4868,-7.25586,25.9964,2.7963e-06,0.025363999999999998,1639.0,0.09676900000000001,4.5108e-06,-3.44e-06,26.069000000000003,0.7170000000000001,0.19594,3.65728,34.4714,19.1929,10.6942,,,,2018-08-11T07:09:08.004,58341.29758105941,-0.47660000000000124,19.6704599735704,6.302819486295684,5.436975007531651,4.584914402528072,0.11678378265934419,-0.1470599735703999
