,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
65621,ZTF18abmqtzw,2458344.8374074,1,590337404115,20.4714,1,590337404115015003,t,3,590,41,387,1212.12,812.821,300.4731927,-8.178752000000001,18.896,0.08356010000000001,2.05335,18.9678,0.0941,3.7814,21.366,0.059000000000000004,0.243,-0.018000000000000002,0.189486,0.071777,2.69,0.983,812.821,1.5036,0.9886969999999999,0.8320000000000001,0.746,0.309294,0.277323,1.1152799999999998,0,0,0.816667,0.0,18.3,23480,1.0,18.8858,0.1111,300.4740102,-8.1794412,21.3491,20.9565,20.7082,20.6533,0.957125,4.02977,1,1,2458344.8374074,2458344.8374074,24.125373840332,0,98183004740334954,98183004719046204,22.0603,21.4642,20.9149,20.6096,0.928625,4.5621599999999995,98183004710544160,22.2367,21.3313,20.3408,19.8704,0.908083,9.13579,17,387120141,2458246.964583,2458341.808553,15,t8_f5_c3,19.9226,34.0937,-14.1711,26.131,3.8541e-06,0.019280000000000002,2044.0,-0.031051,9.891900000000001e-06,-6.03e-06,26.113000000000003,0.579,0.132467,4.03017,84.086,20.8863,11.8757,,,,2018-08-14T08:05:51.999,58344.33697915916,0.5960000000000001,18.8880412941883,4.575437057246227,5.1107139198116025,4.167022598983012,0.12378150573571707,0.007958705811699218
106768,ZTF18abobpje,2458350.8142707995,1,596314274415,20.0644,1,596314274415015005,t,5,596,44,387,127.87100000000001,648.773,299.77786339999994,-8.2144485,19.1653,0.121748,1.70335,19.1562,0.1702,4.58734,22.276999999999997,0.214,0.8759999999999999,-0.24600000000000002,-0.0314325,-0.009092,2.48,0.981,127.87100000000001,0.908157,1.0041799999999999,0.723,0.617,0.291532,0.24879,1.1718,6,0,0.72,0.0,18.4,23480,0.9747239999999999,19.0463,0.1972,299.7770625,-8.2134302,21.7201,20.933000000000003,20.1846,19.7929,0.911125,4.46507,1,3,2458350.8142707995,2458350.8142707995,17.7446899414062,0,98142997770404233,98142997801134866,-999.0,21.7917,20.8836,20.2768,0.0960417,9.6879,98142997806434100,-999.0,-999.0,21.5882,21.2578,0.34578000000000003,10.5321,15,387120144,2458246.964583,2458341.808553,15,t8_f5_c3,12.5248,21.2468,-8.72195,26.1833,4.7429e-06,0.021211,2031.0,-0.033237,1.2593800000000001e-05,-7.55e-06,26.164,0.565,0.129849,4.46457,40.4897,20.8943,13.9792,,,,2018-08-20T07:32:32.997,58350.31384255878,0.7652999999999999,18.967546175325534,5.580763573341086,5.114631184556616,4.209175399976176,0.11134438420740453,0.19775382467446434
151989,ZTF18abskpvk,2458363.7947337995,1,609294734515,19.8472,1,609294734515015005,t,5,609,45,387,1313.37,1052.42,298.5662684,-8.324053,19.1386,0.16441,1.37545,19.0381,0.1458,12.0867,22.726,0.287,0.647,-0.19699999999999998,-0.664219,-0.100457,3.6,0.9690000000000001,1052.42,0.809082,0.885761,1.094,0.9790000000000001,0.30388899999999996,0.271944,1.11747,4,0,0.63,0.0,18.6,23480,1.0,18.9895,0.1785,298.5631375,-8.3226535,-999.0,21.616,-999.0,20.6905,0.5,16.8142,1,4,2458363.7947337995,2458363.7947337995,12.780658721923801,0,98012985698425340,98012985701824653,18.2824,17.4364,17.0898,16.9093,0.996875,16.8283,98012985713152656,-999.0,21.9349,21.2816,20.8627,0.836563,18.1895,16,387120145,2458246.964583,2458344.837407,15,t8_f5_c3,7.488410000000001,14.6469,-7.158510000000001,26.1536,6.6746000000000004e-06,0.024044,1871.0,-0.047652,1.70758e-05,-1.044e-05,26.125,0.578,0.129978,16.8284,36.298,17.326,13.882,,,,2018-09-02T07:04:25.000,58363.29430555879,0.5385999999999989,19.129618624045463,7.60971057160823,5.123149389858649,4.331102722305409,0.07732176698723697,0.008981375954537185
174901,ZTF18abtillb,2458366.7287384,1,612228733215,20.7246,1,612228733215015007,t,7,612,32,386,119.441,1142.49,298.35764680000005,-8.3516714,19.0466,0.116469,5.85551,19.0826,0.0844,5.77186,20.088,0.027000000000000003,0.43799999999999994,0.006,0.907486,0.036039,2.26,0.983,119.441,1.6420299999999999,1.1778600000000001,0.805,0.738,0.356195,0.326549,1.09079,4,0,0.816667,0.0,18.6,23480,1.0,19.0625,0.1056,298.3562305000001,-8.3524949,-999.0,-999.0,21.6369,20.9109,0.870899,3.1692,1,5,2458366.7287384,2458366.7287384,24.490976333618196,0,97972983570899242,97972983562507360,20.0827,19.3258,18.9766,18.8198,0.5,5.85482,97972983561127669,20.0357,-999.0,19.0001,-999.0,0.964667,5.89806,33,386120132,2458246.980012,2458363.688576,15,t8_f5_c3,17.180999999999997,37.2333,-20.0523,26.1866,2.9113999999999998e-06,0.017700999999999998,2046.0,-0.059374,7.6557e-06,-4.62e-06,26.151999999999997,0.568,0.12778399999999998,5.89818,65.5871,19.2933,13.1605,,,,2018-09-05T05:29:22.998,58366.22831015894,0.4466000000000001,19.164345649170315,8.018470538465426,5.125076574934173,4.363871234771841,0.06908171042203212,-0.11774564917031327
174964,ZTF18abtillb,2458366.7296528,1,612229654515,20.7098,1,612229654515015007,t,7,612,45,387,2047.65,1168.11,298.3575856,-8.3516836,19.0711,0.09349210000000001,2.50209,19.0681,0.0832,5.60194,20.084,0.040999999999999995,1.158,-0.042,0.33617800000000003,-0.00305,2.62,0.9790000000000001,1024.85,1.64169,1.01692,0.858,0.812,0.327481,0.309924,1.05665,5,0,0.783333,0.0,18.6,23480,0.996964,19.0985,0.1089,298.3562191000001,-8.3524936,-999.0,-999.0,21.6369,20.9109,0.870899,3.07592,2,6,2458366.7287384,2458366.7296528,24.3480930328369,0,97972983570899242,97972983562507360,20.0827,19.3258,18.9766,18.8198,0.5,5.64695,97972983561127669,20.0357,-999.0,19.0001,-999.0,0.964667,5.688969999999999,34,387120145,2458246.964583,2458344.837407,15,t8_f5_c3,21.0044,36.5707,-15.5663,26.2481,3.6542e-06,0.018514,1857.0,-0.052874000000000004,9.3237e-06,-5.71e-06,26.215999999999998,0.578,0.130555,5.68909,65.4698,19.2933,13.1605,,,,2018-09-05T05:30:42.002,58366.229224559385,0.47109999999999985,19.164356504163603,8.018597212517665,5.1250771756460765,4.3638817641066225,0.06907531688888857,-0.09325650416360176
221911,ZTF18abudtpy,2458369.7742824,1,615274284515,20.3737,1,615274284515015007,t,7,615,45,387,2714.09,1265.8,298.16855489999995,-8.3805318,19.16,0.10666700000000001,1.49831,19.0626,0.1103,5.28884,18.19,0.017,0.6409999999999999,-0.032,-0.109328,-0.097371,2.89,0.98,358.413,1.3110899999999999,0.943001,0.9259999999999999,0.8059999999999999,0.320415,0.278893,1.14888,2,0,0.743333,0.0,18.6,23480,1.0,19.1239,0.1479,298.1699539,-8.3799958,18.0703,17.1889,16.7705,16.5458,1.0,5.3642900000000004,2,8,2458369.7738194,2458369.7742824,18.34619140625,0,97942981699714384,97942981695816358,-999.0,-999.0,21.4688,20.9306,0.6230060000000001,8.9678,97942981712613065,-999.0,-999.0,21.3368,20.7019,0.690863,9.73444,28,387120145,2458246.964583,2458344.837407,15,t8_f5_c3,14.4748,24.2533,-9.77844,26.163,4.8516e-06,0.020843,1879.0,-0.046442000000000004,1.2363e-05,-7.57e-06,26.136999999999997,0.578,0.13081600000000002,5.3625,80.7092,17.0967,12.0165,,,,2018-09-08T06:34:57.999,58369.273854158826,0.5599999999999987,19.199714300063825,8.419372363156892,5.127077642358951,4.399728122517222,0.05941454235391129,-0.03971430006382448
222673,ZTF18abudtpy,2458369.7738194,1,615273813215,20.4977,1,615273813215015005,t,5,615,32,386,791.655,1226.51,298.1686223000001,-8.3805043,19.1464,0.128702,4.33067,19.2006,0.1197,5.05351,18.162,0.016,0.602,-0.042,0.512658,0.054187,2.21,0.9990000000000001,791.655,1.2971,1.1740700000000002,0.746,0.6829999999999999,0.337557,0.30905,1.0922399999999999,0,0,0.806667,0.0,18.6,23480,1.0,19.0918,0.1366,298.1699601,-8.3799832,18.0703,17.1889,16.7705,16.5458,1.0,5.10485,1,7,2458369.7738194,2458369.7738194,19.4756164550781,0,97942981699714384,97942981695816358,-999.0,-999.0,21.4688,20.9306,0.6230060000000001,8.774189999999999,97942981712613065,-999.0,-999.0,21.3368,20.7019,0.690863,9.52518,28,386120132,2458246.980012,2458363.688576,15,t8_f5_c3,12.6996,26.9634,-14.2639,26.0974,2.3746e-06,0.015488,2048.0,-0.045398,6.2592999999999995e-06,-3.77e-06,26.070999999999998,0.5670000000000001,0.126971,5.10306,80.5121,17.0967,12.0165,,,,2018-09-08T06:34:17.996,58369.27339115926,0.5463999999999984,19.1997089045022,8.419312187618639,5.12707733810053,4.399722483077228,0.059420448203238406,-0.05330890450219883
273364,ZTF18abuzirv,2458372.6675231005,2,618167523215,20.6533,1,618167523215015024,t,24,618,32,386,1317.51,1332.51,298.0164434,-8.4075312,18.6707,0.10661500000000002,16.0754,18.7915,0.0756,9.20653,21.511,0.135,1.026,-0.102,1.20069,0.120776,2.1,1.0,1317.51,1.86182,1.13907,0.662,0.593,0.315238,0.282381,1.11636,2,0,0.773333,0.0,18.7,23480,1.0,18.7277,0.0905,298.0182188,-8.4056274,-999.0,21.5628,20.6707,20.1462,0.973417,9.132439999999999,1,3,2458372.6675231005,2458372.6675231005,26.727071762085,0,97912980182733496,97912980195461919,-999.0,21.6585,20.7671,19.9095,0.9490000000000001,11.2156,97912980137413873,-999.0,22.0444,21.5299,21.4808,0.242238,12.3494,23,386120232,2458246.956111,2458363.751447,15,t8_f5_c3,24.0095,46.5537,-22.5442,26.2187,2.7094e-06,0.018688,2048.0,0.085525,7.1486000000000005e-06,-4.31e-06,26.269000000000002,0.568,0.126126,18.7175,77.9369,18.3936,11.7456,,,,2018-09-11T04:01:13.996,58372.167094859775,-0.029299999999999216,18.640564589876266,8.776082113354338,5.128979186229996,4.435409820411614,0.05078064373718709,0.030135410123733664
274974,ZTF18abvbgab,2458372.7569676004,1,618256963215,20.4165,1,618256963215015004,t,4,618,32,386,1340.19,1344.93,298.0119167,-8.4083874,19.3405,0.112925,1.0629899999999999,19.4078,0.1363,4.41786,22.921,0.33399999999999996,0.6759999999999999,-0.14400000000000002,0.520496,0.06728200000000001,2.81,0.9790000000000001,1340.19,1.00875,1.0197,0.809,0.76,0.2879,0.270463,1.06447,3,0,0.8,0.0,18.7,23480,1.0,19.5427,0.19699999999999998,298.0122682,-8.4095779,-999.0,-999.0,21.5683,21.3284,0.189607,8.00918,1,4,2458372.7569676004,2458372.7569676004,18.780834197998,0,97912980131722663,97902980100867913,19.6541,19.0817,18.8288,18.7028,0.9635,9.688410000000001,97902980104077319,20.4397,19.7637,19.4715,19.3811,0.8677799999999999,10.6962,22,386120132,2458246.980012,2458363.688576,15,t8_f5_c3,13.8664,24.5391,-10.6727,26.1935,2.5383000000000003e-06,0.017596,2051.0,-0.073018,6.6619000000000005e-06,-4.02e-06,26.151,0.569,0.127672,9.686689999999999,63.2502,19.0486,11.7456,,,,2018-09-11T06:10:02.001,58372.256539359696,0.6404999999999994,19.23364829839901,8.786988833588222,5.129037980524421,4.436541053693942,0.05013869263245331,0.10685170160098778
327060,ZTF18abvuhma,2458375.6569560003,2,621156953215,20.5289,1,621156953215015036,t,36,621,32,386,1765.29,1430.19,297.8873015000001,-8.4346048,18.5071,0.0859162,4.88929,18.419,0.0649,4.55949,17.079,0.016,0.491,-0.018000000000000002,0.396586,-0.088128,2.22,0.983,1307.21,2.1099,1.0619299999999998,0.8270000000000001,0.7120000000000001,0.372523,0.320721,1.16152,6,0,0.713333,0.0,18.7,23480,0.956722,18.5333,0.0899,297.8883967,-8.4352881,17.9394,17.1553,16.8364,16.6877,1.0,4.6598,1,5,2458375.6569560003,2458375.6569560003,25.099351882934602,0,97872978884278040,97872978853828775,19.9365,19.3102,19.0386,18.8972,0.991167,7.15003,97872978863916192,-999.0,21.656999999999996,21.1328,20.7424,0.0387202,8.61675,31,386120232,2458246.956111,2458363.751447,15,t8_f5_c3,35.0493,49.1759,-14.1267,26.1921,4.1462e-06,0.021866,2055.0,0.085516,1.09426e-05,-6.59e-06,26.243000000000002,0.568,0.126663,4.65731,-999.0,17.0619,-999.0,,,,2018-09-14T03:46:00.998,58375.15652775952,-0.19289999999999807,18.673889201741176,9.119568395950926,5.130944473056605,4.473831096570353,0.04125039751007518,-0.1667892017411745
