,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
3885,ZTF18abcocua,2458290.898206,1,536398201215,20.304000000000002,1,536398201215015029,t,29,536,12,384,1215.76,1869.33,278.2844487,-12.3627028,17.3191,0.045269199999999996,14.2177,17.3821,0.0264,4.22762,20.038,0.039,0.9690000000000001,-0.051,0.194182,0.06301799999999999,2.62,0.983,1211.17,2.9218900000000003,1.1227,0.84,0.8220000000000001,0.32061100000000003,0.31374,1.0219,0,0,0.883333,0.0,16.8,16974,1.0,17.3636,0.0319,278.28532260000003,-12.3635325,-999.0,-999.0,-999.0,20.5078,0.5,1.53772,1,1,2458290.898206,2458290.898206,53.6021385192871,0,93162782843014645,93162782853404118,19.9343,18.8079,18.1826,17.8006,0.9169579999999999,4.38923,93162782830905582,-999.0,19.84,19.6558,19.4059,0.5,4.947,153,384120112,2458246.962245,2458289.876713,15,,,,,,,,,,,,,,,,,,,,,,2018-06-21T09:33:24.998,58290.39777775947,0.5190999999999981,17.330554913666507,2.55577416519473,5.227134220567079,4.2327767823493945,0.1333783997655864,-0.011454913666508304
8534,ZTF18abcwemi,2458293.8376736,1,539337671215,19.7688,1,539337671215015001,t,1,539,12,384,2564.16,1659.51,277.89478260000004,-12.3058012,17.363,0.0450762,16.9116,17.4253,0.0414,3.30665,18.748,0.021,0.9790000000000001,-0.021,2.35281,0.062344000000000004,2.56,0.9840000000000001,508.341,2.34346,1.11323,0.807,0.768,0.315234,0.3,1.0507799999999998,0,0,0.87,0.0,16.8,16974,1.0,17.4185,0.0521,277.8938772,-12.3060877,18.6516,17.3244,16.6316,16.3429,0.8580899999999999,3.3341300000000005,1,2,2458293.8376736,2458293.8376736,31.5241394042969,0,93232778938953040,93232778935913737,20.548000000000002,18.8885,17.6162,16.7904,0.8143630000000001,4.41341,93232778942571860,18.0115,17.0789,16.5913,16.3202,0.891595,5.03665,155,384120112,2458246.962245,2458289.876713,15,,,,,,,,,,,,,,,,,,,,,,2018-06-24T08:06:14.999,58293.33724535909,0.5629999999999988,17.302041093423863,2.2606850485368044,5.225585381652854,4.226229569307149,0.13467598904736366,0.06095890657613623
10375,ZTF18abdcmyu,2458295.8573843,1,541357381315,19.1138,1,541357381315015009,t,9,541,13,384,437.352,1635.46,277.6246648,-12.2700232,17.2928,0.05866759999999999,6.01209,17.3595,0.0663,6.30356,18.496,0.015,0.575,-0.006,-0.197664,0.066747,2.65,0.983,437.352,1.75435,1.1108,0.8740000000000001,0.851,0.329811,0.32113200000000003,1.0270299999999999,1,0,0.83,0.0,16.8,16974,1.0,17.3682,0.0855,277.62291810000005,-12.2705039,-999.0,21.0645,21.0722,-999.0,0.5,0.863554,1,3,2458295.8573843,2458295.8573843,35.757286071777294,0,93272776244926258,93272776254266420,27.423000000000002,23.635,21.006,19.8928,0.779292,2.7267200000000003,93272776260415162,-999.0,21.9672,20.5122,19.4386,0.5,6.125290000000001,88,384120113,2458246.962245,2458289.876713,15,,,,,,,,,,,,,,,,,,,,,,2018-06-26T08:34:38.004,58295.35695605912,0.492799999999999,17.289101309361254,2.133974755406707,5.22452051837249,4.223188895370584,0.13505975186113967,0.0036986906387461715
15887,ZTF18abecizn,2458303.8987037004,1,549398700015,19.7172,1,549398700015015009,t,9,549,0,383,2504.65,1075.97,276.54698019999995,-12.1545421,17.2467,0.0496935,9.53646,17.3101,0.0398,5.0810699999999995,17.829,0.013999999999999999,0.544,-0.035,0.8155819999999999,0.06340499999999999,2.58,0.9840000000000001,567.851,2.4071,1.07941,0.795,0.7509999999999999,0.30814,0.291085,1.05859,0,0,0.88,0.0,16.8,16974,1.0,17.2879,0.0494,276.545949,-12.1555562,-999.0,-999.0,21.331,20.6821,0.5,3.955,1,8,2458303.8987037004,2458303.8987037004,49.1193733215332,0,93412765460975784,93412765476436321,26.256,22.311999999999998,19.812,19.8178,0.727455,4.66694,93412765458733772,17.8043,16.8764,16.3639,16.0366,0.9855950000000001,5.20245,67,383120100,2458206.02691,2458286.904757,15,,,,,,,,,,,,,,,,,,,,,,2018-07-04T09:34:08.000,58303.39827545966,0.4466999999999999,17.310338058105756,2.406003396549625,5.220275732072014,4.222868880709825,0.13290522578648986,-0.06363805810575585
19202,ZTF18abegamd,2458304.8563889,2,550356380015,20.3567,1,550356380015015009,t,9,550,0,383,2943.05,1070.13,276.4198981,-12.1436824,16.758,0.044506800000000006,7.52755,16.8322,0.0173,2.75317,20.764,0.081,0.495,-0.08199999999999999,2.88613,0.074197,1.99,0.9840000000000001,129.45,3.52446,1.28786,0.718,0.682,0.360804,0.34271399999999996,1.05279,3,0,0.806667,0.0,16.8,16974,0.9951180000000001,16.8148,0.0207,276.4201165,-12.1444265,-999.0,20.7244,19.8778,19.3149,0.915875,2.87646,1,9,2458304.8563889,2458304.8563889,41.3747062683105,0,93422764200737022,93422764209516167,19.1741,17.9828,17.3072,16.8925,0.972292,6.589360000000001,93422764202935208,-999.0,-999.0,20.5231,19.9796,0.5,8.40315,59,383120200,2458218.982928,2458291.793194,19,,,,,,,,,,,,,,,,,,,,,,2018-07-05T08:33:12.001,58304.35596065922,-0.04200000000000159,16.72301502245489,2.5101072761538115,5.219769667565592,4.2240796363432525,0.1326462286552066,0.034984977545107654
19805,ZTF18abehhsh,2458304.9247917,1,550424790015,19.7446,1,550424790015015006,t,6,550,0,383,2974.67,1042.67,276.410688,-12.1429032,17.347,0.054037800000000004,14.3742,17.2983,0.0371,5.92959,19.675,0.035,1.155,-0.015,0.65977,-0.048695,2.62,0.9840000000000001,97.8302,2.4463,1.09533,0.87,0.79,0.332061,0.301527,1.10127,0,0,0.89,0.0,16.8,16974,1.0,17.2694,0.0456,276.4099456,-12.1413993,-999.0,21.5967,20.374000000000002,-999.0,0.0983482,5.81084,1,10,2458304.9247917,2458304.9247917,53.5664405822754,0,93422764121439869,93432764099300758,19.0623,16.3168,12.329,10.64,0.5,5.9972900000000005,93432764097171002,18.9853,16.2644,13.2085,14.0663,0.5,6.0529,60,383120100,2458206.02691,2458286.904757,15,,,,,,,,,,,,,,,,,,,,,,2018-07-05T10:11:42.003,58304.424363459475,0.5470000000000006,17.32000693048423,2.5180848996011576,5.219733517654955,4.224184159344487,0.1319598034184121,0.02699306951577185
20795,ZTF18abeqjrx,2458305.7939352,1,551293930115,20.2798,1,551293930115015015,t,15,551,1,383,295.367,1112.06,276.2960724,-12.1336229,17.3508,0.047087699999999996,10.6298,17.347,0.0232,3.35635,22.118000000000002,0.251,1.4,-0.272,-0.05266849999999999,-0.003834,2.91,0.986,295.367,2.9328,1.0827799999999999,1.006,0.9640000000000001,0.345704,0.331271,1.04357,0,0,0.803333,0.0,16.8,16974,1.0,17.3413,0.0285,276.29599019999995,-12.1326794,-999.0,-999.0,21.6285,20.362000000000002,0.5,0.552564,1,10,2458305.7939352,2458305.7939352,59.487396240234396,0,93432762960759762,93442762960681114,21.967,20.4631,19.4986,18.7655,0.82647,3.1465099999999997,93442762971491323,21.2116,19.5402,18.6697,18.061,0.944375,5.47309,89,383120101,2458206.02691,2458287.835428,15,,,,,,,,,,,,,,,,,,,,,,2018-07-06T07:03:16.001,58305.29350695946,0.5507999999999988,17.328889393182386,2.6220031262199037,5.219274138733988,4.225524154066417,0.13214640621345233,0.021910606817613143
21169,ZTF18aberkpr,2458305.8557755,2,551355770115,19.5334,1,551355770115015005,t,5,551,1,383,329.457,1099.24,276.28771800000004,-12.1329819,16.7929,0.049742699999999994,10.495,16.8029,0.0242,4.23492,19.879,0.040999999999999995,0.5720000000000001,0.061,-2.53092,0.010004,3.41,0.983,329.457,2.7305200000000003,1.0094100000000001,1.103,1.048,0.32345999999999997,0.307331,1.0524799999999999,0,0,0.806667,0.0,16.8,16974,1.0,16.8023,0.0305,276.2879173,-12.1341569,-999.0,21.2483,20.236,19.6601,0.628131,2.95402,1,11,2458305.8557755,2458305.8557755,36.919605255127,0,93442762882630099,93442762865221126,25.138,21.423000000000002,20.0841,18.2241,0.915518,4.30146,93432762878789321,21.5004,20.0482,19.1623,18.6064,0.801446,4.42175,100,383120201,2458218.982928,2458291.793194,19,,,,,,,,,,,,,,,,,,,,,,2018-07-06T08:32:19.003,58305.355347259436,-0.0071000000000012164,16.73325250024578,2.629828840965678,5.219241450118227,4.22563038750714,0.13195652994856633,0.059647499754220235
22858,ZTF18abfhken,2458307.8144676,1,553314460115,20.5986,1,553314460115015015,t,15,553,1,383,1220.9,1051.97,276.0307326,-12.113896,17.3628,0.0463465,5.21298,17.3622,0.0226,4.32753,19.903,0.027000000000000003,0.598,-0.034,0.400698,-0.000634,2.01,0.983,1051.97,3.23642,1.2725899999999999,0.767,0.736,0.381592,0.366169,1.0421200000000002,1,0,0.843333,0.0,16.8,16974,1.0,17.3297,0.0268,276.0303854,-12.1150645,22.94,20.5233,18.6841,17.4908,0.880792,2.6720099999999998,1,12,2458307.8144676,2458307.8144676,51.835784912109396,0,93462760314543415,93462760297074299,23.975,21.465999999999998,19.2656,17.916,0.8723719999999999,3.94026,93462760304032275,19.8019,17.9759,16.8746,16.0843,0.921042,4.381480000000001,155,383120101,2458206.02691,2458287.835428,15,,,,,,,,,,,,,,,,,,,,,,2018-07-08T07:32:50.001,58307.314039359335,0.5627999999999993,17.351499368397516,2.8909260450509833,5.218205857229026,4.229504371995017,0.1305258974621245,0.011300631602484401
23763,ZTF18abfiwaa,2458307.8578472,2,553357840115,20.382,1,553357840115015008,t,8,553,1,383,1241.76,1039.73,276.0249499,-12.1135074,16.8143,0.0378609,35.7217,16.8637,0.0191,1.8022599999999998,18.921,0.049,1.46,0.126,1.53095,0.049423,2.18,0.9840000000000001,1039.73,3.5183199999999997,1.17788,0.735,0.723,0.337156,0.33165100000000003,1.0166,0,0,0.823333,0.0,16.8,16974,1.0,16.8469,0.0223,276.0254674,-12.1134786,25.711,19.2689,17.7116,16.6721,0.9073959999999999,1.7967799999999998,1,13,2458307.8578472,2458307.8578472,57.6043472290039,0,93462760254644197,93462760244173773,-999.0,-999.0,20.4992,19.6966,0.675125,2.27462,93462760256723590,-999.0,20.1355,19.1027,18.2292,0.778,3.06502,155,383120201,2458218.982928,2458291.793194,19,,,,,,,,,,,,,,,,,,,,,,2018-07-08T08:35:17.998,58307.3574189595,0.014299999999998647,16.75571273541882,2.8971424067690648,5.21818291663411,4.229605082201464,0.13029371398254314,0.05858726458118113
