,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
31097,ZTF18abijkjk,2458319.8469213,2,565346920715,20.4007,1,565346920715015011,t,11,565,7,544,1295.66,2773.18,321.2890588,8.0979412,17.2952,0.0505162,17.1933,17.2813,0.0226,2.24859,22.843000000000004,0.315,0.636,-0.301,-0.0805684,-0.013928,2.2,0.983,307.32,3.11937,1.23348,0.779,0.742,0.354091,0.337273,1.04987,0,0,0.826667,0.0,17.5,11397,1.0,17.2869,0.027999999999999997,321.2889027,8.097329400000001,22.1613,21.9252,21.7437,21.1213,0.635479,19.4156,1,16,2458319.8469213,2458319.8469213,67.94851684570311,0,117713212940595476,117713212950069122,-999.0,21.7875,20.4077,19.6832,0.983065,21.3759,117703212896919341,-999.0,22.1544,-999.0,-999.0,0.0116667,25.9318,4,544120207,2458247.97353,2458286.963357,15,t8_f5_c3,51.4821,133.605,-82.1224,26.1792,1.0248000000000001e-06,0.025771,1879.0,0.077351,2.2836e-06,-1.42e-06,26.224,0.5329999999999999,0.254253,31.529,56.2933,17.9011,13.5728,,,,2018-07-20T08:19:34.000,58319.346493058845,-0.20479999999999876,17.31319944430557,6.648362788866725,5.230160452081228,4.37892034712391,0.11286526090973364,-0.017999444305569767
31488,ZTF18abikera,2458319.8779282,1,565377920715,20.5216,1,565377920715015012,t,12,565,7,544,1318.18,2772.11,321.2855457,8.098520200000001,17.9455,0.0521903,2.52763,17.9525,0.0307,3.05209,23.114,0.331,0.5820000000000001,-0.13,-0.289668,0.00701,3.23,0.983,308.394,2.56914,1.01385,1.065,1.016,0.329721,0.314551,1.04823,0,0,0.76,0.0,17.5,11397,1.0,17.9081,0.0366,321.2853903,8.099363499999999,-999.0,21.9577,21.6461,-999.0,0.0,25.8699,1,17,2458319.8779282,2458319.8779282,52.28694152832029,0,117723212828336789,117703212844978941,-999.0,-999.0,21.5265,-999.0,0.5713630000000001,29.4241,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,544120107,2458247.9824650004,2458289.918414,15,t8_f5_c3,33.4395,81.4545,-48.0149,26.2535,2.4818e-06,0.027997,1880.0,-0.040435000000000006,5.5497e-06,-3.43e-06,26.233,0.532,0.25485,31.8724,64.7766,17.9011,13.5728,,,,2018-07-20T09:04:12.996,58319.37749995943,0.4454999999999991,17.94059345818984,6.64448085203951,5.23014623458615,4.378689624093119,0.11299604096832848,0.004906541810157705
35117,ZTF18abjgbpy,2458322.8937963,2,568393790715,20.5192,1,568393790715015085,t,85,568,7,544,2520.91,2610.09,320.9447073,8.148597200000001,17.3483,0.0472308,8.85704,17.3298,0.0248,4.61186,19.809,0.11800000000000001,6.057,0.456,-0.0421521,-0.018502,1.87,0.983,470.406,3.18939,1.2491700000000001,0.63,0.594,0.336898,0.31764699999999996,1.06061,7,0,0.646667,0.0,17.5,11397,0.937759,17.3138,0.0303,320.9441113,8.1474414,-999.0,-999.0,21.0847,20.6754,0.5,2.1813700000000003,1,18,2458322.8937963,2458322.8937963,39.62424850463871,0,117773209453838650,117773209422498967,20.1116,-999.0,-999.0,19.1182,0.5,9.109060000000001,117773209442713477,-999.0,-999.0,16.1891,-999.0,0.5,15.9611,29,544120207,2458247.97353,2458286.963357,15,t8_f5_c3,138.338,189.55900000000003,-51.221000000000004,26.1993,1.2803999999999998e-06,0.027977,1888.0,0.08214400000000001,2.8614999999999996e-06,-1.77e-06,26.247,0.5329999999999999,0.253813,19.2635,19.2635,12.6427,12.6427,,,,2018-07-23T09:27:04.000,58322.393368058845,-0.15170000000000172,17.28403087452013,6.274266576394015,5.228763343310414,4.357466902644816,0.11692869695290918,0.06426912547986774
36676,ZTF18abjqknh,2458325.7719676,2,571271960615,19.2454,1,571271960615015014,t,14,571,6,544,619.61,2441.41,320.6074106000001,8.1816827,17.3182,0.0726025,11.6482,17.4577,0.0757,8.138760000000001,22.836,0.276,0.6,-0.405,0.811617,0.139493,2.06,1.0,619.61,1.78771,1.20891,0.659,0.599,0.319903,0.290777,1.10017,6,0,0.773333,0.0,17.4,11397,0.982935,17.4339,0.0948,320.607287,8.183964999999999,21.0173,19.8038,18.4439,17.8457,0.998167,15.4451,1,14,2458325.7719676,2458325.7719676,39.4206314086914,0,117813206104554848,117813206009937785,-999.0,-999.0,20.8404,20.1084,0.932845,23.0398,117813206142468416,22.2884,21.6841,21.2115,20.8932,0.0114583,24.3382,7,544120206,2458247.97353,2458289.958056,15,t8_f5_c3,23.9102,48.4038,-24.4936,26.1442,3.2732e-06,0.034373,1940.0,0.07385599999999999,7.903300000000001e-06,-4.72e-06,26.186,0.519,0.23840799999999998,15.4434,-999.0,19.0301,-999.0,,,,2018-07-26T06:31:38.001,58325.27153935937,-0.08179999999999765,17.257291562284443,5.929451414517642,5.227443541811051,4.339281266984005,0.11983803647278439,0.06090843771555754
36799,ZTF18abjrdla,2458325.9154398,1,571415430615,19.4018,1,571415430615015005,t,5,571,6,544,700.064,2450.29,320.5898817,8.1829551,17.886,0.07706410000000001,2.1959999999999997,17.8693,0.0968,1.70993,21.769000000000002,0.14,1.202,-0.303,0.23731100000000002,-0.016669,1.83,0.983,630.2080000000001,1.53246,1.34412,0.831,0.741,0.45409799999999995,0.404918,1.1214600000000001,0,0,0.763333,0.0,17.4,11397,1.0,17.935,0.1317,320.5894557000001,8.1827218,21.4716,20.3011,19.39,18.9502,0.995167,1.63067,1,15,2458325.9154398,2458325.9154398,23.108272552490202,0,117813205895059799,117823205918261792,-999.0,21.6957,21.5914,-999.0,0.240958,8.70069,117813205897777103,22.4331,21.6969,21.5493,20.744,0.854125,8.750539999999999,12,544120106,2458247.9824650004,2458310.858148,15,t8_f5_c3,23.9642,33.6607,-9.69646,26.206999999999997,5.9575999999999995e-06,0.036759,1677.0,-0.010461,1.54695e-05,-8.93e-06,26.199,0.5,0.227744,9.89274,-999.0,17.8241,-999.0,,,,2018-07-26T09:58:13.999,58325.41501155916,0.48600000000000065,17.883669348740582,5.912394163946263,5.227377750957618,4.33842230242824,0.12045299144409227,0.0023306512594167828
37772,ZTF18abkatfs,2458328.8346065,2,574334600615,18.9047,1,574334600615015003,t,3,574,6,544,1890.33,2437.1,320.236528,8.2012003,17.2001,0.05230599999999999,3.17283,17.2608,0.0887,1.40946,22.732,0.214,0.36,-0.212,0.800884,0.060703,2.14,0.9840000000000001,643.404,1.64395,1.12761,0.733,0.639,0.342523,0.298598,1.1471,2,0,0.786667,0.0,17.4,11397,0.998375,17.2421,0.1118,320.2369167,8.2012954,19.41,19.1048,18.9985,18.9943,0.9721879999999999,8.4212,1,16,2458328.8346065,2458328.8346065,23.904722213745107,0,117833202375999438,117833202341287656,21.4826,20.4301,19.8113,19.5053,0.990208,15.5059,117833202404537570,17.9161,17.3549,17.1403,17.0407,0.99875,19.1823,10,544120206,2458247.97353,2458289.958056,15,t8_f5_c3,23.0876,37.166,-14.0785,26.1361,5.0318e-06,0.041846,1815.0,0.088116,1.16412e-05,-7.1e-06,26.186,0.526,0.24618,19.180999999999997,89.7602,17.2969,13.0483,,,,2018-07-29T08:01:50.002,58328.33417825914,-0.19989999999999952,17.230075034099475,5.578461760824792,5.226039123767832,4.32218581127554,0.12366026763554945,-0.02997503409947555
38278,ZTF18abkhxgv,2458329.9179745,1,575417976115,19.222,1,575417976115015002,t,2,575,61,493,847.595,362.885,320.10268019999995,8.204172699999999,17.9467,0.0923041,2.91588,17.9417,0.1329,7.87771,23.237,0.34,0.462,-0.018000000000000002,1.10075,-0.005027,1.97,0.983,362.885,1.28035,1.14242,0.7120000000000001,0.575,0.361421,0.291878,1.2382600000000001,5,0,0.586667,0.0,17.4,11397,0.9609719999999999,17.9054,0.1649,320.1008647,8.202875099999998,-999.0,21.7453,21.517,20.9399,0.003125,9.45078,1,2,2458329.9179745,2458329.9179745,23.0551109313965,0,117843200999655565,117843201059736864,20.7885,19.9613,19.4384,19.1892,0.0170417,12.3951,117843201066724274,22.0012,20.9508,20.5124,20.2825,0.919125,14.7403,9,493120161,2458246.981042,2458322.920741,15,t8_f5_c3,19.3986,27.4654,-8.06686,26.0337,9.3121e-06,0.04236,1519.0,-0.033074,2.40463e-05,-1.401e-05,26.014,0.51,0.218398,17.8475,-999.0,17.9247,-999.0,,,,2018-07-30T10:01:52.997,58329.41754625925,0.5467000000000013,17.8485509407284,5.459834663364192,5.2255423274905635,4.316713412298641,0.12458456600849788,0.09814905927159856
40328,ZTF18ablgnrv,2458332.9443519,1,578444354815,19.863,1,578444354815015003,t,3,578,48,492,371.461,398.54400000000004,319.7238238,8.2019064,17.9372,0.07989910000000001,11.6888,17.8969,0.0725,1.9446400000000001,22.878,0.34,1.0390000000000001,-0.45,-0.19163,-0.040315,2.65,1.0,371.461,1.96605,0.841828,0.711,0.624,0.268302,0.235472,1.13942,3,0,0.716667,0.0,17.4,11397,1.0,17.8488,0.0885,319.7233588,8.202201299999999,22.1039,21.7862,20.983,-999.0,0.5,18.8497,1,23,2458332.9443519,2458332.9443519,31.3212184906006,0,117843197190855411,117843197188665677,22.1046,21.737,21.485,-999.0,0.00375,19.2545,117843197236649627,-999.0,-999.0,21.7283,-999.0,0.641726,20.7054,9,492120148,2458246.980567,2458323.9214,15,t8_f5_c3,20.744,37.9423,-17.1984,25.9772,4.4154e-06,0.033313,1964.0,-0.035081,1.07325e-05,-6.45e-06,25.959,0.526,0.223034,23.0496,-999.0,14.8511,-999.0,,,,2018-08-02T10:39:52.004,58332.44392365917,0.5372000000000021,17.824278979358596,5.149384517812477,5.22415454056959,4.303035571849044,0.12695606527966452,0.11292102064140508
40334,ZTF18ablgnrv,2458332.9438889,1,578443886115,19.9166,1,578443886115015000,t,0,578,61,493,2181.94,423.87,319.7238998,8.201901600000001,17.9323,0.0625754,3.39318,17.8961,0.069,15.0759,22.779,0.321,1.0170000000000001,-0.17600000000000002,0.0232203,-0.036246,1.89,0.9840000000000001,423.87,2.02047,1.18184,0.7170000000000001,0.5920000000000001,0.379365,0.313228,1.21115,4,0,0.723333,0.0,17.4,11397,0.9956809999999999,17.8331,0.083,319.7198743,8.2033548,22.1039,21.7862,20.983,-999.0,0.5,19.1022,2,6,2458332.9438889,2458332.9443519,32.419811248779304,0,117843197190855411,117843197188665677,22.1046,21.737,21.485,-999.0,0.00375,19.5064,117843197236649627,-999.0,-999.0,21.7283,-999.0,0.641726,20.7297,9,493120161,2458246.981042,2458322.920741,15,t8_f5_c3,37.6023,52.0834,-14.4811,25.9553,5.4009e-06,0.037073,1862.0,-0.033327999999999997,1.27069e-05,-7.72e-06,25.936,0.526,0.235551,23.3107,-999.0,14.8511,-999.0,,,,2018-08-02T10:39:12.001,58332.443460659124,0.5323000000000029,17.824282497023283,5.149429760721941,5.224154752882631,4.303037425285248,0.1269604567298886,0.1080175029767183
45452,ZTF18ablpnwe,2458334.8544444,2,580354441115,20.5631,1,580354441115015074,t,74,580,11,544,1039.45,2541.4,319.4814872,8.192471099999999,17.3286,0.0520749,74.2488,17.357,0.0246,4.93572,22.693,0.221,0.424,-0.256,0.23961799999999997,0.028401999999999997,2.07,1.0,539.105,3.20608,1.10738,0.66,0.599,0.318841,0.28937199999999996,1.10184,6,0,0.723333,0.0,17.4,11397,0.9364549999999999,17.3098,0.0292,319.480495,8.1934519,22.2499,21.0235,19.7071,19.13,0.98625,12.0701,1,22,2458334.8544444,2458334.8544444,71.8183059692383,0,117833194782860105,117833194868385252,-999.0,-999.0,21.1295,20.4875,0.926417,22.162,117833194786958489,22.1245,21.6135,21.3341,21.0842,0.00645833,23.1448,4,544120211,2458247.97353,2458292.961366,15,t8_f5_c3,75.4014,145.903,-70.5018,26.1586,1.3874e-06,0.026205000000000003,2009.0,0.082353,3.2300999999999998e-06,-1.99e-06,26.206999999999997,0.5429999999999999,0.227469,38.5928,-999.0,16.3254,-999.0,,,,2018-08-04T08:30:23.996,58334.3540161592,-0.07139999999999702,17.182639323106976,4.972803897190329,5.223278656605037,4.295633172068066,0.12886488533760163,0.14596067689302572
