,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
1159007,ZTF18acrdnvi,2458447.9992477,2,693499245415,19.5372,1,693499245415015000,t,0,693,54,470,616.8,126.40799999999999,165.6375883,7.394541,19.0281,0.139454,1.0459100000000001,19.1467,0.2371,4.82482,21.901,0.159,0.7559999999999999,-0.306,1.1042299999999998,0.11858900000000001,3.16,0.998,126.40799999999999,0.39048299999999997,0.9060590000000001,0.929,0.73,0.293987,0.23101300000000002,1.2726,1,0,0.606667,0.0,19.2,1871,1.0,19.2093,0.3225,165.6376544,7.395897200000001,-999.0,-999.0,21.8809,21.1058,0.045125,4.75133,1,3,2458447.9992477,2458447.9992477,13.0179529190063,0,116871656376615610,116861656378968924,-999.0,21.3691,20.7416,20.4689,0.455875,15.1578,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,470120254,2458160.79088,2458441.045035,15,t8_f5_c3,7.043189999999999,13.7844,-6.74125,26.1951,1.54792e-05,0.043065,403.0,0.09301799999999999,2.33148e-05,-1.747e-05,26.259,0.6829999999999999,0.32055700000000004,37.9566,-999.0,15.4881,-999.0,30.0,,,2018-11-25T11:58:55.001,58447.49881945924,-0.17190000000000083,19.086066970883213,10.329496120625599,5.401552945899175,5.504428404841239,0.10634206958588437,-0.05796697088321423
1228948,ZTF18acrxwuq,2458451.0205556,1,696520555515,19.8535,1,696520555515015001,t,1,696,55,470,2619.41,400.07300000000004,165.94454040000005,7.3155617,19.5605,0.185815,0.875935,19.3729,0.2384,16.1843,22.79,0.358,0.5379999999999999,-0.16,-0.18044200000000002,-0.187615,2.58,0.978,400.07300000000004,0.48057799999999995,1.0160200000000001,0.9329999999999999,0.748,0.361628,0.28992199999999996,1.2473299999999998,4,0,0.63,0.0,19.2,1871,0.992926,19.512,0.3478,165.9400202,7.3163556,-999.0,-999.0,21.5868,20.788,0.948351,18.0861,1,7,2458451.0205556,2458451.0205556,9.88351631164551,0,116781659470864477,116771659488504365,-999.0,21.5429,21.1207,20.6514,0.012125,21.1811,116781659379172076,21.9083,21.42,21.2514,21.0645,0.000625,25.0841,4,470120155,2458166.911794,2458440.9814810003,15,t8_f5_c3,6.59475,10.6381,-4.04335,26.2685,2.5488299999999998e-05,0.03335,263.0,-0.008745000000000001,4.97446e-05,-3.254e-05,26.265,0.564,0.290722,32.9224,32.9224,13.5971,13.5971,30.0,,,2018-11-28T12:29:36.004,58450.52012735933,0.3605000000000018,19.636431873776584,10.410797337960783,5.401227137344236,5.456066723007735,0.09868722964520171,-0.07593187377658239
1449099,ZTF18acusnlo,2458462.0430208,2,707543025015,20.0029,1,707543025015015007,t,7,707,50,470,2841.85,1144.97,166.877288,7.1112011,19.0604,0.111528,1.35579,19.1899,0.1815,7.00064,22.379,0.341,1.588,-0.552,-0.07177589999999999,0.12955,2.26,0.98,230.65,0.8130109999999999,1.1285399999999999,0.741,0.6559999999999999,0.327876,0.29026599999999997,1.12957,2,0,0.773333,0.0,19.1,1871,0.9819190000000001,19.3183,0.2614,166.87531909999996,7.1114446,-999.0,-999.0,21.756999999999998,21.2832,0.0458214,8.06682,1,9,2458462.0430208,2458462.0430208,17.646375656127898,0,116531668768646581,116521668756726810,-999.0,-999.0,21.7661,-999.0,0.00291667,22.1431,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,470120250,2458160.79088,2458430.981736,15,t8_f5_c3,14.9302,20.8011,-5.87097,25.9863,2.02006e-05,0.050989,369.0,0.113025,2.8937199999999998e-05,-2.217e-05,26.066,0.716,0.332951,33.3734,-999.0,20.1931,-999.0,30.0,,,2018-12-09T13:01:56.997,58461.542592559024,-0.03960000000000008,19.000565849800893,10.50369950172281,5.400014104844976,5.277470991452524,0.06906974348949457,0.05983415019910865
1606939,ZTF18acvgmqw,2458464.9803704,1,710480375015,20.5608,1,710480375015015011,t,11,710,50,470,2155.84,1248.4,167.0731881,7.0805477,19.4412,0.137747,1.93245,19.6233,0.1488,18.9188,22.694000000000003,0.316,0.511,-0.387,-0.0197605,0.182072,3.07,0.973,916.6569999999999,0.9375040000000001,0.913749,0.8420000000000001,0.7390000000000001,0.274267,0.24071700000000001,1.1393799999999998,3,0,0.716667,0.0,19.1,1871,0.9919290000000001,19.6364,0.1921,167.0682622,7.0784459,-999.0,22.0119,21.7282,-999.0,0.041958300000000004,23.348000000000003,1,10,2458464.9803704,2458464.9803704,18.8276348114014,0,116491670796876327,116491670684981158,-999.0,21.8001,21.5646,21.0908,0.744119,24.7978,116501670783493138,21.8343,21.6954,21.6202,-999.0,0.003125,25.6413,6,470120150,2458166.911794,2458440.9814810003,15,t8_f5_c3,13.8643,22.6495,-8.785219999999999,26.2242,1.9448299999999998e-05,0.034552,369.0,-0.019041,2.8296999999999997e-05,-2.149e-05,26.212,0.6890000000000001,0.332414,52.3512,52.4372,18.245,13.8169,30.0,,,2018-12-12T11:31:44.003,58464.479942159276,0.34119999999999706,19.546109998812472,10.471134883970379,5.399684393870097,5.229811810744998,0.06108027245874341,-0.10490999881247376
1688645,ZTF18aczdymi,2458472.9445139,2,718444515015,19.7958,1,718444515015015010,t,10,718,50,470,705.7139999999999,1300.97,167.48565980000004,7.0508497000000006,18.9522,0.105985,1.32513,19.1731,0.2184,6.80963,22.480999999999998,0.32299999999999995,1.179,-0.504,-0.186478,0.220861,2.49,0.983,705.7139999999999,0.622688,1.0092700000000001,0.736,0.664,0.295582,0.266667,1.10843,2,0,0.756667,0.0,19.1,1871,1.0,19.2912,0.3124,167.4842295,7.0521364,20.4679,19.2159,18.5367,18.2337,0.992917,20.4411,1,13,2458472.9445139,2458472.9445139,17.631029129028303,0,116461674820386721,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,470120250,2458160.79088,2458430.981736,15,t8_f5_c3,11.4213,19.3389,-7.9176,26.2252,1.41841e-05,0.04534,373.0,0.10405199999999999,2.006e-05,-1.547e-05,26.295,0.716,0.335081,20.4395,-999.0,18.9854,-999.0,30.0,,,2018-12-20T10:40:06.001,58472.444085659474,-0.14780000000000015,18.9171723307308,10.253414692426807,5.398776816790249,5.101891621073028,0.03868344022219678,0.03502766926920131
1692592,ZTF18aczeokp,2458473.021088,1,718521085015,20.6035,1,718521085015015012,t,12,718,50,470,708.9689999999999,1310.75,167.4886075,7.0509381,19.5743,0.119075,1.59374,19.442999999999998,0.1223,17.0868,22.154,0.213,0.414,-0.11199999999999999,0.0578225,-0.131326,2.95,0.976,708.9689999999999,1.16049,0.944025,0.917,0.802,0.310847,0.271864,1.14339,1,0,0.753333,0.0,19.1,1871,1.0,19.4497,0.1569,167.4878124,7.046196000000001,20.4679,19.2159,18.5367,18.2337,0.992917,28.1337,1,14,2458473.021088,2458473.021088,18.3782997131348,0,116461674820386721,116461674957306292,-999.0,21.7927,21.6396,21.0331,0.887625,29.2675,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,470120150,2458166.911794,2458440.9814810003,15,t8_f5_c3,10.8485,21.8927,-11.0442,26.3373,1.47141e-05,0.037219,364.0,-0.067608,2.13113e-05,-1.62e-05,26.291,0.6890000000000001,0.335213,28.1319,-999.0,18.9854,-999.0,30.0,,,2018-12-20T12:30:22.003,58472.52065975918,0.4742999999999995,19.48312470698195,10.250217646889922,5.3987679941544044,5.100669750834629,0.03801432048528316,0.0911752930180505
1726709,ZTF18adacquw,2458476.0240856004,1,721524085015,19.6152,1,721524085015015007,t,7,721,50,470,318.383,1300.16,167.5972538,7.0609237999999985,19.2912,0.19306900000000002,1.64152,19.0876,0.2442,10.8169,22.177,0.265,0.9229999999999999,-0.466,0.699572,-0.203603,4.23,0.8,318.383,0.527566,0.5784560000000001,0.9229999999999999,0.743,0.218203,0.17565,1.2422600000000001,7,0,0.43333299999999997,0.0,19.0,1871,0.862359,19.6738,0.5376,167.59564790000005,7.063519900000001,-999.0,-999.0,21.6242,21.3344,0.7390000000000001,8.28657,1,15,2458476.0240856004,2458476.0240856004,9.78474426269531,0,116471675987891486,116471675980907307,21.2231,20.4177,20.0272,20.2096,0.00125,11.5947,116461675985055399,21.7723,21.0922,20.7806,20.5503,0.969958,24.9664,5,470120150,2458166.911794,2458440.9814810003,15,t8_f5_c3,5.328790000000001,10.3676,-5.03885,26.3232,3.56799e-05,0.041951,292.0,-0.009153,6.31487e-05,-4.329e-05,26.316999999999997,0.5870000000000001,0.308236,35.3478,35.3478,10.7469,10.7469,30.0,,,2018-12-23T12:34:40.996,58475.523657359656,0.2911999999999999,19.457670820856332,10.117030260522943,5.398420552798695,5.053292486050933,0.02987683994568243,-0.16647082085633258
1743851,ZTF18adakrew,2458476.9662616,2,722466265015,19.7703,1,722466265015015014,t,14,722,50,470,215.28,1262.14,167.62614440000004,7.066380499999998,18.7978,0.0900452,1.62117,18.8803,0.1827,1.6244,22.719,0.33,0.769,-0.433,0.323833,0.082521,2.48,0.983,215.28,0.889956,0.948433,0.682,0.601,0.275,0.242339,1.13478,6,0,0.6533329999999999,0.0,19.0,1871,0.8687870000000001,18.8223,0.2222,167.6258898,7.0667613,20.6256,20.305999999999997,20.0909,20.0449,0.951458,5.100569999999999,1,16,2458476.9662616,2458476.9662616,17.4873485565186,0,116481676274610885,116471676242417094,21.9197,21.8229,-999.0,-999.0,0.5,10.9124,116471676247386845,21.1432,20.2058,19.8247,19.6654,0.0699167,11.0404,10,470120250,2458160.79088,2458430.981736,15,t8_f5_c3,13.8626,23.1384,-9.27575,26.2468,1.12197e-05,0.041782,370.0,0.09834,1.59713e-05,-1.227e-05,26.314,0.715,0.334737,43.7026,-999.0,20.2299,-999.0,30.0,,,2018-12-24T11:11:25.002,58476.465833359405,-0.20220000000000127,18.882883967018216,10.069577008126805,5.398310964287483,5.0385594529492295,0.02770215349213691,-0.08508396701821752
1838892,ZTF18adbhqnd,2458481.9805903,2,727480595115,19.8057,1,727480595115015005,t,5,727,51,470,2881.07,1151.58,167.7356361,7.1151254,18.8647,0.102389,1.8035299999999999,18.9588,0.1595,1.43334,22.645,0.336,0.745,-0.55,-0.476786,0.094113,2.94,0.982,191.42700000000002,0.846885,0.956448,0.87,0.805,0.29591799999999996,0.27381,1.08075,2,0,0.733333,0.0,19.0,1871,1.0,18.9882,0.2098,167.7359996,7.1149437,21.5466,20.2201,19.7646,19.4829,0.06605950000000001,13.0944,1,18,2458481.9805903,2458481.9805903,17.5461921691895,0,116531677322579985,116531677319736441,21.624000000000002,21.5425,21.1317,20.8634,0.0075,14.6376,116531677423457770,-999.0,21.328000000000003,21.7516,-999.0,0.104958,24.2275,3,470120251,2458160.79088,2458281.691192,15,t8_f5_c3,7.809069999999999,18.7556,-10.9465,26.1107,2.0281300000000002e-05,0.052173000000000004,357.0,0.122455,2.8167399999999997e-05,-2.202e-05,26.195,0.7240000000000001,0.32963400000000004,36.6505,-999.0,19.7537,-999.0,30.0,,,2018-12-29T11:32:03.002,58481.48016205942,-0.13530000000000086,18.83760207916582,9.768939691865652,5.397723069686342,4.961363349773023,0.017723696764748786,0.027097920834179945
1845079,ZTF18adbigru,2458482.0233912,2,727523395115,19.7212,1,727523395115015006,t,6,727,51,470,2888.12,1129.58,167.7361487,7.1156943,18.8766,0.111069,2.01704,18.7161,0.1276,2.7291,22.645,0.336,0.745,-0.55,-0.24393600000000001,-0.160546,4.01,0.98,184.38400000000001,1.00514,0.757767,1.052,0.9790000000000001,0.262344,0.24414,1.07457,1,0,0.676667,0.0,19.0,1871,1.0,18.6279,0.1506,167.7359996,7.1149437,21.5466,20.2201,19.7646,19.4829,0.06605950000000001,14.399000000000001,1,19,2458482.0233912,2458482.0233912,15.5416927337646,0,116531677322579985,116531677319736441,21.624000000000002,21.5425,21.1317,20.8634,0.0075,17.2124,116531677423457770,-999.0,21.328000000000003,21.7516,-999.0,0.104958,22.7354,3,470120251,2458160.79088,2458281.691192,15,t8_f5_c3,9.01024,18.9511,-9.94083,26.1346,1.97001e-05,0.045912,358.0,0.098011,2.74185e-05,-2.141e-05,26.2015,0.7240000000000001,0.32944,37.2505,-999.0,19.7537,-999.0,30.0,,,2018-12-29T12:33:41.000,58481.52296295949,-0.12340000000000018,18.837199314592606,9.765925207207495,5.397718017874096,4.960713336142517,0.017562947630586443,0.03940068540739361
