2.449627488908036612e+06,1.004676951750274716e+00,1.709370433116156208e-03
2.449627495157276280e+06,9.999624084707431360e-01,1.709370433116156208e-03
2.449627504531132523e+06,1.005203834426320775e+00,1.709370433116156208e-03
2.449627515988069586e+06,1.004996076567263863e+00,1.709370433116156208e-03
2.449627524320387281e+06,1.002121959034016907e+00,1.709370433116156208e-03
2.449627535082964227e+06,1.001022013597244964e+00,1.709370433116156208e-03
2.449627545151180122e+06,9.931570336933921439e-01,1.709370433116156208e-03
2.449627555566576775e+06,9.927308388960718322e-01,1.709370433116156208e-03
2.449627564940433484e+06,9.951613711944274909e-01,1.709370433116156208e-03
2.449627574314290192e+06,9.935069671985603534e-01,1.709370433116156208e-03
2.449627584382506087e+06,9.937862097608375356e-01,1.709370433116156208e-03
2.449627595492262859e+06,1.001455666539101896e+00,1.709370433116156208e-03
2.449627604171759915e+06,1.009880943899978289e+00,1.709370433116156208e-03
2.449627614934335463e+06,1.021074392677012277e+00,1.709370433116156208e-03
2.449627625349731650e+06,1.032482027111498502e+00,1.709370433116156208e-03
2.449627638195385225e+06,1.042884110966626032e+00,1.709370433116156208e-03
2.449627648263602052e+06,1.040887237842403223e+00,1.709370433116156208e-03
2.449632488981917035e+06,9.795669231203962823e-01,1.709370433116156208e-03
2.449632503563409206e+06,9.767298911932030814e-01,1.709370433116156208e-03
2.449632509812620934e+06,9.793156228536789021e-01,1.709370433116156208e-03
2.449632522311042994e+06,9.821358389738485961e-01,1.709370433116156208e-03
2.449632534462286159e+06,9.842431643773746908e-01,1.709370433116156208e-03
2.449632542447388638e+06,9.816889522692963110e-01,1.709370433116156208e-03
2.449632555292989127e+06,9.819206813667210598e-01,1.709370433116156208e-03
2.449632566402697004e+06,9.912052006984225505e-01,1.709370433116156208e-03
2.449632576123692095e+06,9.949725332363779096e-01,1.709370433116156208e-03
2.449632584108793642e+06,9.970582035133529475e-01,1.709370433116156208e-03
2.449632595912858844e+06,9.965410487998120903e-01,1.709370433116156208e-03
2.449632604592317715e+06,9.906122903012613001e-01,1.709370433116156208e-03
2.449632612230241764e+06,9.864837380415562018e-01,1.709370433116156208e-03
2.449632621951236390e+06,9.854758927855651329e-01,1.709370433116156208e-03
2.449632631325051654e+06,9.834599540634192394e-01,1.709370433116156208e-03
2.449632642087580636e+06,9.901535658538384022e-01,1.709370433116156208e-03
2.449632652155752759e+06,9.960501010768814112e-01,1.709370433116156208e-03
2.449634489075076766e+06,9.997623919398257453e-01,1.709370433116156208e-03
2.449634500879124273e+06,9.985544089893875208e-01,1.709370433116156208e-03
2.449634510947281495e+06,9.921718362531953828e-01,1.709370433116156208e-03
2.449634519626727793e+06,9.873866950038041601e-01,1.709370433116156208e-03
2.449634532472307794e+06,9.940304298737651090e-01,1.709370433116156208e-03
2.449634544623533264e+06,9.973460667109613764e-01,1.709370433116156208e-03
2.449634560593712609e+06,1.006569565537310362e+00,1.709370433116156208e-03
2.449634571356226690e+06,1.016208640065229041e+00,1.709370433116156208e-03
2.449634585243338719e+06,1.032267911793957715e+00,1.709370433116156208e-03
2.449634596700207330e+06,1.042920136405597997e+00,1.709370433116156208e-03
2.449634607115542050e+06,1.042728781139361072e+00,1.709370433116156208e-03
2.449634614406276494e+06,1.041677809083531248e+00,1.709370433116156208e-03
2.449634626557500102e+06,1.028318597480354590e+00,1.709370433116156208e-03
2.449634634889767971e+06,1.016180099404345061e+00,1.709370433116156208e-03
2.449634644263568334e+06,9.945772719683158014e-01,1.709370433116156208e-03
2.449634654678902123e+06,9.765800867639038430e-01,1.709370433116156208e-03
2.449634664747058880e+06,9.754595293922556642e-01,1.709370433116156208e-03
2.449637489035603590e+06,1.008589648578089859e+00,1.709370433116156208e-03
2.449637497715030797e+06,1.003676409101627254e+00,1.709370433116156208e-03
2.449637510213406291e+06,1.003229121805462087e+00,1.709370433116156208e-03
2.449637522017427720e+06,1.006026790704565688e+00,1.709370433116156208e-03
2.449637533821449149e+06,1.002691547248716786e+00,1.709370433116156208e-03
2.449637544583938085e+06,9.960545823214970174e-01,1.709370433116156208e-03
