,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
665904,ZTF18accccew,2458424.8496644,2,670349660315,19.8114,1,670349660315015014,t,14,670,3,743,1212.27,994.7330000000001,76.90340350000002,44.51048839999999,17.4713,0.0631327,8.64275,17.4351,0.0392,6.48409,20.351,0.052000000000000005,0.945,0.033,-0.21547600000000003,-0.036206,3.04,0.983,994.7330000000001,2.37633,0.9576549999999999,0.9840000000000001,0.81,0.323684,0.266447,1.21481,0,0,0.74,0.0,17.9,86257,1.0,17.4613,0.0506,76.9014261,44.5116481,21.4273,20.5513,19.922,19.6292,0.888542,6.3993,1,269,2458424.8496644,2458424.8496644,42.3003578186035,0,161410769014304601,161410769071023000,21.5505,21.5804,20.7799,20.374000000000002,0.94425,9.53859,161410768990944778,-999.0,-999.0,21.6915,20.9896,0.386375,11.637,14,743120203,2458155.706632,2458336.965822,15,t8_f5_c3,29.9528,71.6048,-41.652,25.9283,3.9163e-06,0.02908,2215.0,0.088699,6.3795000000000005e-06,-4.84e-06,25.995,0.725,0.19606400000000002,6.39709,79.6455,20.3373,12.1366,30.0,2018-11-02T08:23:31.004,58424.34923615912,-0.4286999999999992,17.767202410987693,20.229439875981576,1.998735620087985,1.1633456387228156,0.13619864452016153,-0.29590241098769354
666142,ZTF18accbxyd,2458424.8080556,2,670308051415,19.1121,1,670308051415015029,t,29,670,14,744,2656.72,870.7669999999999,76.91080129999997,44.5109231,17.528,0.0741096,2.1541099999999997,17.5124,0.0612,4.02337,20.179000000000002,0.032,0.387,-0.013999999999999999,-0.864176,-0.01565,3.97,0.98,415.781,1.59971,0.942325,1.123,1.069,0.28287199999999996,0.26927,1.05051,0,0,0.72,0.0,17.9,86257,1.0,17.5426,0.0799,76.91204259999998,44.5116279,21.4705,20.3245,19.7258,19.4079,0.979807,3.97088,1,268,2458424.8080556,2458424.8080556,32.6886215209961,0,161410769119914564,161410769071023000,21.5505,21.5804,20.7799,20.374000000000002,0.94425,9.72198,161410769154113778,21.9364,20.9801,20.2655,19.9867,0.331036,12.505,14,744120214,2458154.6163080004,2458182.664201,15,t8_f5_c3,13.2856,41.108999999999995,-27.8234,25.6411,3.5169e-06,0.024319999999999998,2116.0,0.057609,6.995499999999999e-06,-4.8e-06,25.680999999999997,0.657,0.18066300000000002,3.97035,67.5885,20.0603,12.1366,30.0,2018-11-02T07:23:36.004,58424.30762735941,-0.3719999999999999,17.768343288906717,20.244741389820245,1.9987719350695219,1.1636779574902691,0.13404956318859587,-0.2403432889067183
667235,ZTF18accchyl,2458424.8703356003,1,670370330315,20.0783,1,670370330315015021,t,21,670,3,743,1208.5,999.322,76.8997335,44.5102921,17.7993,0.07183880000000001,9.006910000000001,17.7809,0.0429,6.14845,21.713,0.16399999999999998,0.75,0.157,0.193827,-0.018431,2.43,0.983,999.322,2.29743,1.19269,0.875,0.85,0.360082,0.349794,1.02941,0,0,0.87,0.0,17.9,86257,1.0,17.7318,0.0515,76.90136559999998,44.511567,-999.0,-999.0,21.6915,20.9896,0.386375,5.58405,1,270,2458424.8703356003,2458424.8703356003,43.42709732055661,0,161410768990944778,161410769014304601,21.4273,20.5513,19.922,19.6292,0.888542,6.52504,161410768976071531,-999.0,-999.0,21.5011,20.6993,0.9834579999999999,6.90112,12,743120103,2458166.670822,2458346.9855790003,15,t8_f5_c3,25.6318,64.3509,-38.7191,25.8673,3.3716e-06,0.023979,2201.0,-0.050688,5.4727e-06,-4.16e-06,25.831,0.725,0.198356,6.52506,77.1187,20.3373,13.9378,30.0,2018-11-02T08:53:16.996,58424.3699073596,-0.10069999999999979,18.21398217296598,20.221801537783325,1.9987175766573924,1.1631812109387967,0.1370370111075594,-0.414682172965982
705924,ZTF18acecmzw,2458428.8640509,2,674364050215,20.3005,1,674364050215015012,t,12,674,2,743,58.0169,1442.72,76.1367235,44.4146852,17.6557,0.0766942,10.644,17.4723,0.0256,9.70166,20.81,0.07400000000000001,1.092,-0.106,-0.956951,-0.183376,3.77,0.982,58.0169,2.82816,0.810405,1.198,0.93,0.317772,0.24668400000000001,1.28817,0,0,0.613333,0.0,17.8,86257,1.0,17.4789,0.032,76.1386415,44.4123245,-999.0,21.778000000000002,21.438000000000002,20.8244,0.919149,4.523619999999999,1,210,2458428.8640509,2458428.8640509,31.2612152099609,0,161290761383837792,161290761386025362,22.0264,20.9052,20.0849,19.5703,0.955,9.86788,161290761419398895,-999.0,21.1357,20.0926,19.4964,0.934702,13.4147,15,743120202,2458154.690903,2458335.9621880003,15,t8_f5_c3,43.8269,101.147,-57.3198,26.2467,2.54862e-05,0.06336,2025.0,0.148072,2.33852e-05,-2.376e-05,26.397,0.985,0.24071900000000002,21.2358,-999.0,20.1521,-999.0,30.0,2018-11-06T08:44:13.998,58428.363622659366,-0.1443000000000012,17.65791680617894,18.722220380004767,1.9952045179975373,1.132912724000581,0.17802416956912256,-0.002216806178939379
711840,ZTF18accjyro,2458425.8125116,2,671312514615,19.7607,2,671312514615015010,t,10,671,46,1743,1638.48,1826.44,76.7396238,44.49493020000001,17.9759,0.07858129999999999,8.8378,17.9762,0.0587,4.99348,19.872,0.027999999999999997,0.564,-0.013999999999999999,0.05917240000000001,0.000265,3.27,0.983,1254.06,1.7845400000000002,1.01025,0.946,0.8420000000000001,0.28929699999999997,0.257492,1.12352,1,0,0.793333,0.0,17.8,86257,1.0,17.9361,0.0718,76.74157159999999,44.4951499,21.4239,19.9034,19.1116,18.6541,0.98606,5.07501,1,209,2458425.8125116,2458425.8125116,31.6571159362793,0,161390767415464792,161390767367707643,21.666999999999998,20.8357,20.2727,19.9608,0.957792,11.7345,161390767420171152,19.56,18.3825,17.8263,17.5196,0.990458,11.989,22,1743120246,2458154.616806,2458182.6646990003,15,t8_f5_c3,18.8863,48.3997,-29.5134,26.0769,2.5082e-06,0.022469,2199.0,0.06601900000000001,4.1608e-06,-3.13e-06,26.125,0.721,0.193329,5.06836,34.1362,19.6333,10.9638,30.0,2018-11-03T07:30:01.002,58425.31208335934,0.1758999999999986,17.741103115393575,19.877851556891343,1.997893629803733,1.1558158264749057,0.1445314304008932,0.23479688460642478
722035,ZTF18acclbpr,2458425.8793403,1,671379340315,20.6029,1,671379340315015023,t,23,671,3,743,1661.87,1094.35,76.7267821,44.4939358,18.7729,0.0850341,3.6059900000000003,18.7302,0.0694,6.97041,19.674,0.042,1.421,0.009000000000000001,0.329419,-0.042729,2.2,0.981,1094.35,1.8726900000000002,1.1958799999999998,0.821,0.742,0.373182,0.337273,1.10647,0,0,0.81,0.0,17.8,86257,1.0,18.7077,0.086,76.7273615,44.4958535,19.6024,18.7132,18.2273,17.9437,0.974792,7.062710000000001,1,192,2458425.8793403,2458425.8793403,25.94016456604,0,161390767273075681,161390767299515418,21.9431,21.1062,20.1238,19.6426,0.958417,10.1317,161390767228362733,19.6307,18.7514,18.262999999999998,17.9981,0.996667,10.2074,18,743120103,2458166.670822,2458346.9855790003,15,t8_f5_c3,21.6682,43.5802,-21.9121,26.0379,2.3451e-06,0.019728,2210.0,-0.038982,3.8119e-06,-2.89e-06,26.01,0.7240000000000001,0.19783399999999998,7.063460000000001,64.9683,18.53,13.9154,30.0,2018-11-03T09:06:15.002,58425.378912059125,0.9728999999999992,18.18661151947472,19.852746383906226,1.9978350727460537,1.1552937276852095,0.1475943243894923,0.5862884805252797
760153,ZTF18acctsey,2458426.8828704,1,672382870315,20.686,1,672382870315015011,t,11,672,3,743,2130.78,1196.02,76.5413561,44.4725522,17.8076,0.0452043,6.80273,17.8499,0.0309,1.60176,22.428,0.29,0.64,-0.07400000000000001,-0.450795,0.04233,2.3,0.983,941.7230000000001,2.83612,1.14806,0.76,0.7120000000000001,0.330435,0.30956500000000003,1.06742,1,0,0.9033329999999999,0.0,17.8,86257,1.0,17.8774,0.0403,76.5419388,44.4723772,-999.0,-999.0,21.3123,20.839000000000002,0.5,5.10433,1,192,2458426.8828704,2458426.8828704,41.5949859619141,0,161360765396066845,161370765428750380,17.3695,16.9487,16.7695,16.6392,0.9181729999999999,8.91383,161370765443850092,17.2888,16.5471,16.1842,15.9836,0.981923,10.5896,35,743120103,2458166.670822,2458346.9855790003,15,t8_f5_c3,76.9332,128.039,-51.1054,26.0956,2.3288e-06,0.02015,2211.0,-0.045415,3.7918000000000003e-06,-2.88e-06,26.061999999999998,0.7240000000000001,0.197147,8.9104,23.5674,16.8539,9.97831,30.0,2018-11-04T09:11:20.003,58426.38244215912,0.007600000000000051,18.159311655033008,19.478911525324435,1.9969539423613327,1.1476069857668882,0.15801260595574895,-0.3517116550330073
768573,ZTF18acctytm,2458426.9107755,2,672410770315,20.3227,1,672410770315015013,t,13,672,3,743,2136.21,1195.35,76.5355968,44.4719133,17.2781,0.044118,17.2275,17.328,0.0265,5.5201400000000005,19.85,0.037000000000000005,0.9309999999999999,0.0,-0.08837350000000001,0.049925,2.19,0.983,936.291,2.99473,1.18145,0.758,0.667,0.346119,0.304566,1.1364299999999998,2,0,0.856667,0.0,17.8,86257,1.0,17.3738,0.0342,76.5335238,44.4714516,-999.0,-999.0,20.878,20.4703,0.5,4.21933,1,193,2458426.9107755,2458426.9107755,64.6485061645508,0,161360765367598156,161360765335306396,20.6438,19.8759,19.38,19.1693,0.867208,5.530880000000001,161360765375155664,21.3886,-999.0,21.6452,-999.0,0.5,6.1413199999999994,24,743120203,2458155.706632,2458336.965822,15,t8_f5_c3,51.131,123.556,-72.4249,26.0361,1.7605000000000001e-06,0.024368,2224.0,0.09400900000000001,2.8542e-06,-2.17e-06,26.105999999999998,0.726,0.197749,5.52726,20.2805,19.8048,9.97831,30.0,2018-11-04T09:51:31.003,58426.41034725914,-0.5219000000000023,17.71119622525092,19.468172914101437,1.996929392431878,1.1473950673490936,0.15874124554206995,-0.43309622525092095
797814,ZTF18acemjrh,2458429.8792245,2,675379220215,20.3682,1,675379220215015010,t,10,675,2,743,644.874,1619.34,75.90927070000002,44.3766595,17.9835,0.0653319,10.6908,17.9374,0.0416,11.0426,21.334,0.08900000000000001,0.6659999999999999,-0.16699999999999998,-0.114646,-0.046120999999999995,2.66,0.983,644.874,2.4308099999999997,0.9890770000000001,0.893,0.722,0.335714,0.271429,1.23684,2,0,0.77,0.0,17.7,86257,1.0,17.9264,0.0518,75.9097156,44.3797485,-999.0,21.5608,20.6893,20.0957,0.993417,11.1346,1,213,2458429.8792245,2458429.8792245,26.9240646362305,0,161250759096856336,161250759146920974,-999.0,-999.0,21.0935,20.2486,0.7822319999999999,14.9426,161250759155662082,20.4411,18.9819,18.1372,17.6663,0.9963930000000001,16.3602,21,743120202,2458154.690903,2458335.9621880003,15,t8_f5_c3,34.6888,72.3709,-37.6821,26.1625,6.0537999999999995e-06,0.037818,2026.0,0.117175,5.5576e-06,-5.65e-06,26.281,0.985,0.23923200000000003,16.3588,-999.0,18.5861,-999.0,30.0,2018-11-07T09:06:04.997,58429.37879625895,0.2835000000000001,17.630172647676602,18.325265755954636,1.994303070063084,1.1256388339711445,0.1888946684395872,0.3533273523233973
803899,ZTF18acenwzx,2458429.9255903,1,675425590215,20.5991,1,675425590215015036,t,36,675,2,743,654.6469999999999,1631.53,75.8978386,44.3747887,18.715,0.0927334,6.11574,18.5879,0.0595,10.3433,19.544,0.04,1.338,-0.02,0.810958,-0.127088,2.56,0.9990000000000001,654.6469999999999,2.01117,1.04906,0.877,0.767,0.342578,0.299609,1.14342,0,0,0.753333,0.0,17.7,86257,1.0,18.6178,0.0772,75.8942348,44.3761434,-999.0,-999.0,-999.0,20.7513,0.565155,7.73814,1,214,2458429.9255903,2458429.9255903,34.4796104431152,0,161250758986602891,161250758983953265,-999.0,-999.0,21.463,20.7174,0.48748199999999997,8.74088,161250758941431996,19.5079,18.3464,17.6687,17.2767,0.997917,10.5761,13,743120102,2458167.604236,2458338.946227,15,t8_f5_c3,24.4616,48.1641,-23.7025,26.195999999999998,5.1624e-06,0.026142000000000002,2021.0,-0.045392,4.734700000000001e-06,-4.81e-06,26.151999999999997,0.9840000000000001,0.242414,10.5761,-999.0,18.0677,-999.0,30.0,2018-11-07T10:12:51.002,58429.425162059255,1.0150000000000006,18.07623829806459,18.306578695983543,1.994261817785544,1.1253108503097946,0.18995430018203233,0.6387617019354082
827318,ZTF18acewkzr,2458430.8991782,1,676399170215,20.4391,1,676399170215015013,t,13,676,2,743,1246.2,1777.91,75.6675423,44.33238660000001,17.9103,0.050100900000000004,3.33339,17.9678,0.0332,2.29904,22.174,0.315,0.958,-0.018000000000000002,1.01454,0.057549,3.23,0.9840000000000001,1246.2,2.4713,1.01742,0.943,0.8540000000000001,0.29195,0.264396,1.10422,0,0,0.813333,0.0,17.7,86257,1.0,17.9959,0.0423,75.66663840000002,44.3323805,21.9982,20.5717,19.5991,18.9749,0.921351,10.777999999999999,1,215,2458430.8991782,2458430.8991782,37.964790344238295,0,161190756706777184,161200756717830453,21.3253,19.5606,18.5001,17.8821,0.99375,11.3372,161190756725547551,-999.0,21.2616,20.0135,19.3358,0.97525,14.255999999999998,11,743120102,2458167.604236,2458338.946227,15,t8_f5_c3,38.8955,90.4003,-51.5048,26.3023,7.4574e-06,0.044685,2038.0,-0.143233,6.8589e-06,-6.96e-06,26.162,0.982,0.240598,10.7834,-999.0,20.1311,-999.0,30.0,2018-11-08T09:34:48.996,58430.3987499592,0.21030000000000015,18.04964704228248,17.9208007151787,1.993393986191243,1.1185123961419048,0.1997358839713191,-0.13934704228248052
833252,ZTF18acexqzb,2458430.9517361,2,676451730215,20.4664,1,676451730215015141,t,141,676,2,743,1275.54,1786.91,75.6539185,44.3299021,17.2441,0.036523900000000005,55.6755,17.2919,0.0243,5.038130000000001,20.046,0.034,0.667,-0.013999999999999999,1.46852,0.047782,2.18,0.9840000000000001,1275.54,3.17445,1.09485,0.643,0.608,0.294954,0.27889899999999995,1.0575700000000001,4,0,0.783333,0.0,17.7,86257,0.986282,17.2769,0.0297,75.6556982,44.3292815,21.6095,20.1499,19.1833,18.5858,0.993292,5.1878,1,216,2458430.9517361,2458430.9517361,35.2713394165039,0,161190756557025780,161190756532708584,-999.0,-999.0,21.6123,21.1712,0.893042,6.08969,161190756556279090,21.1415,19.5365,18.5583,17.9832,1.0,8.85379,14,743120202,2458154.690903,2458335.9621880003,15,t8_f5_c3,113.24,179.952,-66.7125,26.1331,2.52e-06,0.027252,2041.0,0.090144,2.3164e-06,-2.35e-06,26.221,0.9840000000000001,0.240375,5.20062,-999.0,19.6772,-999.0,30.0,2018-11-08T10:50:29.999,58430.45130785928,-0.45589999999999975,17.60085103842173,17.89931080504479,1.99334704985705,1.1181515309672032,0.2003882871137998,-0.3567510384217307
857919,ZTF18acgnscg,2458431.8902778,2,677390270215,19.6429,1,677390270215015039,t,39,677,2,743,1861.89,2011.65,75.4207696,44.2833966,17.6879,0.06697769999999999,3.7227699999999997,17.7414,0.0481,2.7471900000000002,20.729,0.071,1.153,-0.08,-0.8833030000000001,0.053527,3.71,0.983,1068.85,1.9015400000000002,0.9778700000000001,1.129,1.125,0.304313,0.303234,1.00356,0,0,0.786667,0.0,17.7,86257,1.0,17.7047,0.059000000000000004,75.42070240000002,44.28416770000001,-999.0,20.8981,19.6383,18.9512,0.96625,2.59401,1,217,2458431.8902778,2458431.8902778,38.195484161377,0,161140754207401576,161130754207329362,-999.0,21.2429,20.2572,19.625,0.984833,4.10848,161140754176481049,-999.0,-999.0,21.5295,20.9788,0.5,8.059510000000001,19,743120202,2458154.690903,2458335.9621880003,15,t8_f5_c3,18.7668,48.5071,-29.7403,26.0559,5.0568000000000004e-06,0.033006,2019.0,0.097478,4.650299999999999e-06,-4.72e-06,26.151,0.985,0.240143,2.59251,20.7827,20.3194,13.165999999999999,30.0,2018-11-09T09:22:00.002,58431.38984955941,-0.012100000000000222,17.57525487430049,17.52314303040246,1.9925073926160868,1.1117665481531211,0.20972145716302767,0.11264512569950824
863558,ZTF18acgrfbi,2458431.9242014,1,677424200215,20.0375,1,677424200215015034,t,34,677,2,743,1878.93,2026.17,75.4115423,44.2815932,18.5356,0.0962452,1.2754299999999998,18.4861,0.0647,14.1059,19.730999999999998,0.04,1.1,-0.017,0.691545,-0.049484,4.63,0.9079999999999999,1054.33,1.5513700000000001,0.8058069999999999,1.2690000000000001,1.234,0.274082,0.266523,1.02836,0,0,0.686667,0.0,17.7,86257,1.0,18.4579,0.08,75.41282840000002,44.2854517,27.024,21.1422,20.2112,19.6318,0.00604167,8.9672,1,218,2458431.9242014,2458431.9242014,28.290710449218803,0,161130754086606842,161130754093425265,-999.0,-999.0,-999.0,20.7548,0.261405,11.549000000000001,161140754100522283,21.5336,20.1351,18.9558,18.3701,0.989542,11.7676,20,743120102,2458167.604236,2458338.946227,15,t8_f5_c3,12.1127,34.882,-22.7694,26.1876,1.1803199999999999e-05,0.041085,2002.0,-0.085476,1.0843900000000001e-05,-1.101e-05,26.105999999999998,0.985,0.241193,14.2183,28.2977,18.2492,13.165999999999999,30.0,2018-11-09T10:10:51.001,58431.42377315928,0.8355999999999995,18.02166676675743,17.509132082566868,1.9924769901162775,1.1115391764160907,0.2103893925879631,0.5139332332425681
882329,ZTF18achbozy,2458432.8346181,2,678334610215,20.067999999999998,1,678334610215015023,t,23,678,2,743,2464.97,2225.56,75.1753225,44.23094860000001,17.6039,0.0454342,11.9764,17.618,0.0362,2.52995,22.244,0.245,0.997,-0.039,-1.12669,0.014088,2.73,0.9840000000000001,607.533,2.45001,1.0930799999999998,0.917,0.87,0.335897,0.318681,1.0540200000000002,0,0,0.9,0.0,17.7,86257,1.0,17.5636,0.0434,75.1761165,44.2313753,-999.0,-999.0,20.969,20.1609,0.915458,2.63504,1,219,2458432.8346181,2458432.8346181,41.623420715331996,0,161070751758358520,161070751735328937,21.1412,19.7242,19.0119,18.6281,0.9570059999999999,5.64159,161070751789027155,20.6003,19.5031,18.8566,18.459,0.995,9.4625,25,743120202,2458154.690903,2458335.9621880003,15,t8_f5_c3,35.1933,80.8875,-45.6943,26.1279,3.6132999999999998e-06,0.028783999999999997,2025.0,0.087916,3.3250999999999997e-06,-3.37e-06,26.215,0.985,0.239348,5.64374,81.0571,19.503,13.4495,30.0,2018-11-10T08:01:51.004,58432.334189859226,-0.09609999999999985,17.549552234743214,17.14060879052128,1.9916596945812544,1.1055084465996359,0.2177427656506503,0.05434776525678586
894158,ZTF18achcxym,2458432.9283449,1,678428340215,20.4626,1,678428340215015026,t,26,678,2,743,2532.51,2248.09,75.148804,44.225533,17.8411,0.0535585,15.1346,17.8444,0.0343,14.6607,20.944000000000003,0.09699999999999999,0.935,-0.01,0.163378,0.003311,2.32,0.983,539.989,2.61817,1.17369,0.7859999999999999,0.7559999999999999,0.338793,0.325862,1.03968,0,0,0.86,0.0,17.6,86257,1.0,17.8247,0.0421,75.1446087,44.2283491,-999.0,21.1754,20.2093,19.6775,0.8642920000000001,6.35279,1,220,2458432.9283449,2458432.9283449,48.3541412353516,0,161070751471062845,161060751506488772,-999.0,21.7038,21.019000000000002,20.436,0.391905,8.83393,161070751446904718,20.9592,19.8137,19.1928,18.7976,0.9574379999999999,14.6404,21,743120102,2458167.604236,2458338.946227,15,t8_f5_c3,55.9889,98.5904,-42.6015,26.2241,5.4598e-06,0.029778,2023.0,-0.07103,5.0165e-06,-5.09e-06,26.155,0.9840000000000001,0.241579,14.6276,-999.0,19.5644,-999.0,30.0,2018-11-10T10:16:48.999,58432.42791665905,0.24109999999999943,17.994321633757522,17.101614569556958,1.9915754044407123,1.1048951239549933,0.2205411906190815,-0.1532216337575214
932023,ZTF18achraxq,2458434.8440394,2,680344030715,19.8372,1,680344030715015050,t,50,680,7,743,366.149,2715.27,74.61653790000003,44.1005798,17.5658,0.047487800000000004,129.504,17.8072,0.0524,1.63421,22.335,0.3,1.186,-0.42,0.27357600000000004,0.241446,6.78,0.983,365.23,2.02999,0.466208,0.981,0.93,0.14469,0.137168,1.05484,6,0,0.523333,0.0,17.6,86257,0.989899,17.9168,0.0747,74.6160093,44.1003214,18.3337,17.6048,17.1947,16.9593,0.883083,5.44156,1,217,2458434.8440394,2458434.8440394,37.0997085571289,0,160920746176052888,160910746149899943,-999.0,-999.0,20.9861,20.42,0.059583300000000006,5.80724,160920746189792454,17.0568,15.8012,14.5841,14.0404,0.9955950000000001,7.1383399999999995,28,743120207,2458154.685637,2458336.965822,15,t8_f5_c3,53.7829,66.2499,-12.467,26.2138,1.4800999999999998e-06,0.023098,1981.0,0.090682,2.0553e-06,-1.69e-06,26.285999999999998,0.79,0.208312,5.43861,19.4874,17.4489,10.6509,30.0,2018-11-12T08:15:25.004,58434.343611158896,-0.03420000000000201,17.49510937969778,16.31512007839274,1.989846503153879,1.0927492340883933,0.23818267330573928,0.07069062030221929
941139,ZTF18achuhze,2458434.9084375,1,680408434915,20.0839,1,680408434915015003,t,3,680,49,702,2263.16,608.6709999999999,74.5968002,44.0959777,17.8291,0.0732752,8.9463,17.8615,0.0387,6.4004199999999996,20.851,0.12300000000000001,2.162,0.33299999999999996,-0.111268,0.032411,3.55,0.982,608.6709999999999,2.22241,0.9523950000000001,1.082,1.062,0.304789,0.299155,1.01883,0,0,0.766667,0.0,17.6,86257,1.0,17.8506,0.0483,74.5992992,44.0959082,20.986,20.0714,19.5909,19.3349,0.902625,6.28412,1,158,2458434.9084375,2458434.9084375,41.9314384460449,0,160910745992105632,160910745977153641,20.9957,20.0774,19.545,19.2654,0.947667,6.89575,160910745936597656,-999.0,-999.0,21.1489,21.0526,0.00565476,9.33956,27,702120149,2458168.650498,2458351.967431,15,t8_f5_c3,22.3086,56.5574,-34.2488,26.2631,2.8386000000000002e-06,0.022096,2051.0,-0.046471,5.1116e-06,-3.67e-06,26.230999999999998,0.691,0.196506,6.26286,18.4442,19.8946,13.5634,30.0,2018-11-12T09:48:09.000,58434.40800925903,0.22909999999999897,17.940701047549798,16.287944270225488,1.98978818406894,1.092352619119292,0.24016587730838887,-0.11160104754979727
1004597,ZTF18acmzgix,2458437.8654167005,2,683365415215,20.1734,1,683365415215015021,t,21,683,52,702,1042.95,1521.39,73.69361740000002,43.8533018,17.202,0.039675699999999994,11.398,17.2301,0.0246,6.9753300000000005,18.326,0.026000000000000002,1.2590000000000001,-0.085,-0.510969,0.028092000000000002,2.47,0.983,1042.95,2.94328,1.16006,0.86,0.843,0.34817800000000004,0.341296,1.02017,1,0,0.83,0.0,17.5,86257,1.0,17.2111,0.0301,73.6934871,43.855258,19.0853,18.3831,18.0255,17.8351,0.964083,6.995480000000001,1,159,2458437.8654167005,2458437.8654167005,64.5807723999023,0,160620736934796953,160620736924971918,-999.0,21.534000000000002,20.6234,20.2228,0.936833,8.60705,160620736890277417,20.99,20.0904,19.5568,19.3423,0.9431870000000001,14.5221,28,702120252,2458160.724236,2458367.994375,15,t8_f5_c3,52.942,122.429,-69.4868,26.22,1.1269e-06,0.021005000000000003,1986.0,0.090357,2.4518e-06,-1.6e-06,26.276999999999997,0.619,0.18399100000000002,6.98539,33.723,18.2855,13.1604,30.0,2018-11-15T08:46:12.003,58437.36498845975,-0.29799999999999827,17.414534422647296,15.058504629627393,1.9870965262149947,1.075065019802908,0.26790726567721035,-0.21253442264729472
1015859,ZTF18acnahmi,2458437.9101968,1,683410195215,20.3858,1,683410195215015023,t,23,683,52,702,1052.3,1540.81,73.6785095,43.849124,17.8798,0.0729248,9.21529,17.8864,0.0341,11.6397,22.261,0.27399999999999997,0.826,-0.091,0.435921,0.006638,2.81,0.982,1052.3,2.4994,1.0821100000000001,1.003,0.935,0.356939,0.33274000000000004,1.07273,0,0,0.806667,0.0,17.5,86257,1.0,17.8388,0.0409,73.674497,43.8475884,-999.0,-999.0,21.4377,20.9657,0.746476,5.014880000000001,1,160,2458437.9101968,2458437.9101968,49.06269836425779,0,160620736784751268,160610736743077735,22.0533,20.9947,20.419,20.0208,0.888542,12.2727,160610736819264512,-999.0,-999.0,20.7945,20.0496,0.9232799999999999,17.7557,17,702120152,2458168.650498,2458348.991968,15,t8_f5_c3,31.5003,73.4148,-41.9145,26.3178,2.4659999999999998e-06,0.020831,1989.0,-0.044015,5.3954e-06,-3.51e-06,26.291,0.617,0.18507300000000002,12.2557,39.4336,20.7177,13.6559,30.0,2018-11-15T09:50:41.004,58437.40976855905,0.37979999999999947,17.860691441825338,15.039466759388374,1.9870555583932026,1.0748175061216922,0.26894958777995187,0.019108558174661283
1072462,ZTF18acnmdqs,2458438.902916701,1,684402915215,20.1847,1,684402915215015061,t,61,684,52,702,1888.23,1891.69,73.3552042,43.7535014,17.967,0.0756828,8.271289999999999,17.8653,0.0484,9.56529,19.19,0.036000000000000004,1.4069999999999998,-0.085,1.02728,-0.10170599999999999,2.39,0.985,1184.27,2.31942,1.04199,0.8420000000000001,0.731,0.35230100000000003,0.305858,1.15185,0,0,0.723333,0.0,17.5,86257,1.0,17.896,0.0628,73.353153,43.7512528,-999.0,21.8598,21.4834,20.9557,0.49878,8.404860000000001,1,162,2458438.902916701,2458438.902916701,34.9113426208496,0,160500733523593579,160500733531222106,19.2011,18.4144,18.0016,17.7995,0.996667,9.79751,160500733596156266,22.0939,21.252,20.6478,20.2892,0.974125,12.2736,14,702120152,2458168.650498,2458348.991968,15,t8_f5_c3,34.1036,63.1957,-29.0921,25.778000000000002,2.129e-06,0.020588,1981.0,-0.056272,4.6436e-06,-3.02e-06,25.741999999999997,0.618,0.185146,9.79721,56.0455,18.2633,12.5512,30.0,2018-11-16T09:40:12.003,58438.40248845983,0.46699999999999875,17.83474051387967,14.626467653930705,1.986145796422898,1.0694255829536239,0.27806727049217184,0.13225948612032923
