2.449627488908036612e+06,1.001462209119086344e+00,1.835413721460839353e-03
2.449627532305523753e+06,1.001832941802728083e+00,1.835413721460839353e-03
2.449628489132883959e+06,1.024201977073823100e+00,1.835413721460839353e-03
2.449628532877511345e+06,1.038009489291654486e+00,1.835413721460839353e-03
2.449629489009645768e+06,9.841099739917326117e-01,1.835413721460839353e-03
2.449629529976800084e+06,9.934886004867654608e-01,1.835413721460839353e-03
2.449630489232704509e+06,1.012052931484307861e+00,1.835413721460839353e-03
2.449630536101865582e+06,1.006873422513134164e+00,1.835413721460839353e-03
2.449631489107728004e+06,9.906317115211001889e-01,1.835413721460839353e-03
2.449631529033275321e+06,1.018618360944696155e+00,1.835413721460839353e-03
2.449632488981917035e+06,9.727202609830960522e-01,1.835413721460839353e-03
2.449632529254610185e+06,9.845573360691913800e-01,1.835413721460839353e-03
2.449633489202477038e+06,9.867195473537722084e-01,1.835413721460839353e-03
2.449633531558207702e+06,1.007004068372535643e+00,1.835413721460839353e-03
2.449634489075076766e+06,9.998219380457673555e-01,1.835413721460839353e-03
2.449634524834395852e+06,9.923894641297892338e-01,1.835413721460839353e-03
2.449635488946918864e+06,1.041682289541586925e+00,1.835413721460839353e-03
2.449635527136453893e+06,9.787799922937832076e-01,1.835413721460839353e-03
2.449636489165204577e+06,9.953745526749593342e-01,1.835413721460839353e-03
2.449636527701888233e+06,9.881301082058129293e-01,1.835413721460839353e-03
2.449637489035603590e+06,1.006735870889716722e+00,1.835413721460839353e-03
2.449637535904510878e+06,9.995208977873454304e-01,1.835413721460839353e-03
2.449638489252492320e+06,1.020726707926679300e+00,1.835413721460839353e-03
2.449638530913715251e+06,1.035677023323906543e+00,1.835413721460839353e-03
2.449639489121538587e+06,9.863611255624976648e-01,1.835413721460839353e-03
2.449639528699675109e+06,9.954433923118627403e-01,1.835413721460839353e-03
2.449640488989942241e+06,1.001695956037249813e+00,1.835413721460839353e-03
2.449640526832170784e+06,1.009308609376655008e+00,1.835413721460839353e-03
2.449641489204899874e+06,9.900449014828441863e-01,1.835413721460839353e-03
2.449641528782987036e+06,1.010771913876013617e+00,1.835413721460839353e-03
2.449642489072079770e+06,9.737268910612536521e-01,1.835413721460839353e-03
2.449642528650143184e+06,9.848828414247433605e-01,1.835413721460839353e-03
2.449643488938676659e+06,9.844702331874682910e-01,1.835413721460839353e-03
2.449643530599772930e+06,9.958672380455678708e-01,1.835413721460839353e-03
2.449644489151887596e+06,9.974874761446437255e-01,1.835413721460839353e-03
2.449644533590365201e+06,9.942687708743334074e-01,1.835413721460839353e-03
2.449645489017379470e+06,1.038831406159866910e+00,1.835413721460839353e-03
2.449645531372780446e+06,9.721638838740016553e-01,1.835413721460839353e-03
2.449646489229520783e+06,9.952261406634048679e-01,1.835413721460839353e-03
2.449646526030096225e+06,9.939668547443605284e-01,1.835413721460839353e-03
2.449647489093980752e+06,1.012461483085054903e+00,1.835413721460839353e-03
2.449647533185214270e+06,1.007544147747118091e+00,1.835413721460839353e-03
2.449648488957951777e+06,1.007424603214268188e+00,1.835413721460839353e-03
2.449648530271766707e+06,1.045526879517396424e+00,1.835413721460839353e-03
2.449649489168627653e+06,9.838039924465350472e-01,1.835413721460839353e-03
2.449649525621977169e+06,9.894629684266119662e-01,1.835413721460839353e-03
2.449650489031676669e+06,9.901996836924835677e-01,1.835413721460839353e-03
2.449650529303928837e+06,1.001805415813751488e+00,1.835413721460839353e-03
2.449651489241463598e+06,9.909399787113339908e-01,1.835413721460839353e-03
2.449651531943920068e+06,1.010701089744315828e+00,1.835413721460839353e-03
2.449652489103659522e+06,9.862967580146526636e-01,1.835413721460839353e-03
2.449652531806099229e+06,9.922538757974864732e-01,1.835413721460839353e-03
2.449653488965455908e+06,9.941878732950822917e-01,1.835413721460839353e-03
2.449653528543310706e+06,9.926282816226293937e-01,1.835413721460839353e-03
2.449654489174044225e+06,1.007215909238874829e+00,1.835413721460839353e-03
2.449654534306668211e+06,9.934018696054093267e-01,1.835413721460839353e-03
2.449655489035093226e+06,1.050458468138907087e+00,1.835413721460839353e-03
2.449655527918572072e+06,9.879606794447214346e-01,1.835413721460839353e-03
2.449656489242970012e+06,9.871334652148099353e-01,1.835413721460839353e-03
2.449656531945347320e+06,9.967120475021612469e-01,1.835413721460839353e-03
2.449657489103344735e+06,1.002256055888408381e+00,1.835413721460839353e-03
2.449657529028318822e+06,9.967646258816594829e-01,1.835413721460839353e-03
2.449658488963410724e+06,1.006368502223334183e+00,1.835413721460839353e-03
2.449658526805330999e+06,1.048557708411937073e+00,1.835413721460839353e-03
2.449659489170359913e+06,9.920971937665429286e-01,1.835413721460839353e-03
2.449659533608565107e+06,9.988886237772567345e-01,1.835413721460839353e-03
2.449660489029864315e+06,9.936488204975202354e-01,1.835413721460839353e-03
2.449660530343497638e+06,1.011528399867133610e+00,1.835413721460839353e-03
2.449661489236291032e+06,9.908516112848049229e-01,1.835413721460839353e-03
2.449661531938608270e+06,9.962745823015770608e-01,1.835413721460839353e-03
2.449662489095312543e+06,9.816723730104278678e-01,1.835413721460839353e-03
2.449662532144793775e+06,9.797516506088655985e-01,1.835413721460839353e-03
2.449663488954121713e+06,9.996844864645935136e-01,1.835413721460839353e-03
2.449663530614901800e+06,9.897421550156821901e-01,1.835413721460839353e-03
2.449664489159910008e+06,9.972518420896921976e-01,1.835413721460839353e-03
2.449664521794181317e+06,9.840202234854432684e-01,1.835413721460839353e-03
2.449665489018348046e+06,1.051934863850757740e+00,1.835413721460839353e-03
2.449665531026285607e+06,9.945768363898255249e-01,1.835413721460839353e-03
2.449666489223799668e+06,9.943172452167968745e-01,1.835413721460839353e-03
2.449666531231731176e+06,1.013495635813053131e+00,1.835413721460839353e-03
2.449667489081933629e+06,1.008902358435157964e+00,1.835413721460839353e-03
2.449667530048340559e+06,9.973427612594997216e-01,1.835413721460839353e-03
2.449668488939939532e+06,9.895904692148493886e-01,1.835413721460839353e-03
2.449668535808280110e+06,1.052456536491163774e+00,1.835413721460839353e-03
2.449669489145003259e+06,9.802668533375771265e-01,1.835413721460839353e-03
2.449669528028363828e+06,9.894544863039864691e-01,1.835413721460839353e-03
2.449670489002794959e+06,9.903065868296538898e-01,1.835413721460839353e-03
2.449670533788089175e+06,1.007665328814390415e+00,1.835413721460839353e-03
2.449671489207672887e+06,9.819397831906103713e-01,1.835413721460839353e-03
2.449671528785372153e+06,9.843606286178947506e-01,1.835413721460839353e-03
2.449672489065304864e+06,9.952944603301387971e-01,1.835413721460839353e-03
2.449672531073211227e+06,9.820118460981438480e-01,1.835413721460839353e-03
2.449673488922877703e+06,1.008939950595655555e+00,1.835413721460839353e-03
2.449673528153399471e+06,9.865645539521962215e-01,1.835413721460839353e-03
2.449674489127575420e+06,9.975328586476025494e-01,1.835413721460839353e-03
2.449674529399613384e+06,9.820412168058716418e-01,1.835413721460839353e-03
2.449675488985065836e+06,1.051185755933781163e+00,1.835413721460839353e-03
2.449675531687311828e+06,1.002553149168785351e+00,1.835413721460839353e-03
2.449676489189705811e+06,9.919548370805444382e-01,1.835413721460839353e-03
2.449676530850432348e+06,1.011444176632139369e+00,1.835413721460839353e-03
