,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
186,ZTF18abcieag,2458289.7025,1,535202490315,20.2291,2,535202490315015023,t,23,535,3,723,2851.1,2439.2,256.1032379,36.9177297,19.4465,0.142439,1.27344,19.5547,0.1929,10.7946,21.631,0.134,1.225,-0.314,-0.164033,0.108193,2.31,0.972,221.404,0.67438,1.18578,0.744,0.669,0.322078,0.28961,1.11211,3,0,0.51,4.0,19.2,516976,0.936641,19.413,0.2167,256.1005897,36.9155547,21.8815,21.4224,21.0465,20.911,0.00166667,10.8496,1,346,2458289.7025,2458289.7025,16.033763885498,0,152292561005929376,152302561020927443,22.0078,21.5705,21.3817,-999.0,0.00125,17.2978,152302561017997694,-999.0,-999.0,21.1665,-999.0,0.5,17.3553,7,723120103,2458167.064792,2458207.001493,18,,,,,,,,,,,,,,,,,,,2018-06-20T04:51:36.000,0.24650000000000105
200,ZTF18abciiwy,2458289.7426389,2,535242630315,20.3732,2,535242630315015039,t,39,535,3,723,2709.17,2296.68,256.1560945,36.958466,19.0461,0.100435,3.95207,18.8338,0.1009,8.849,21.001,0.053,0.55,-0.021,-0.0903971,-0.212329,3.06,0.979,363.332,1.53943,0.779988,0.794,0.665,0.259477,0.21732,1.19398,3,0,0.52,4.0,19.2,516976,1.0,18.7964,0.1242,256.1586588,36.9598783,21.7843,21.0702,20.721,20.4826,0.966125,8.84394,1,347,2458289.7426389,2458289.7426389,20.3498821258545,0,152352561586422492,152352561519940831,22.2392,21.5974,21.0807,20.7999,0.967167,11.7029,152352561531184383,18.4929,-999.0,21.3474,21.1324,0.00175,13.2973,12,723120203,2458155.0592360003,2458217.98044,15,,,,,,,,,,,,,,,,,,,2018-06-20T05:49:24.001,-0.15390000000000015
201,ZTF18abcikbg,2458289.7445139,2,535244516015,20.4378,2,535244516015015004,t,4,535,60,681,1271.36,308.429,256.158565,36.96032750000001,19.1733,0.115491,2.99881,19.2692,0.1343,1.48363,21.039,0.053,0.551,0.049,-0.0957434,0.095916,2.58,0.983,308.429,1.16857,0.974062,0.713,0.651,0.276357,0.252326,1.09524,6,0,0.63,4.0,19.2,516976,0.942899,19.3464,0.184,256.1585838,36.95991110000001,21.7843,21.0702,20.721,20.4826,0.966125,1.56707,1,312,2458289.7445139,2458289.7445139,19.660968780517603,0,152352561586422492,152352561544795574,-999.0,22.0887,20.6899,19.8891,0.955667,13.7879,152352561531184383,18.4929,-999.0,21.3474,21.1324,0.00175,15.4595,13,681120260,2458157.033507,2458216.885868,16,,,,,,,,,,,,,,,,,,,2018-06-20T05:52:06.001,-0.02669999999999817
210,ZTF18abcimpr,2458289.7609606003,2,535260960315,20.3422,2,535260960315015093,t,93,535,3,723,2646.9,2230.06,256.1800698,36.9768272,19.0875,0.0988417,1.66562,19.0712,0.1243,12.764,20.22,0.038,0.797,-0.023,0.335763,-0.016327,2.9,0.98,425.599,1.27097,0.850838,0.82,0.643,0.282759,0.221724,1.27527,3,0,0.573333,4.0,19.2,516976,0.997858,18.9601,0.1433,256.1814397,36.9734078,21.229,20.297,19.7971,19.608,0.972375,12.9664,1,348,2458289.7609606003,2458289.7609606003,20.8905963897705,0,152362561814878691,152372561839587490,-999.0,21.4912,20.4339,19.8344,0.99625,18.0916,152372561821698472,-999.0,22.2089,21.7424,-999.0,0.777792,18.2296,10,723120203,2458155.0592360003,2458217.98044,15,,,,,,,,,,,,,,,,,,,2018-06-20T06:15:46.996,-0.11250000000000071
216,ZTF18abcipfk,2458289.7670718,2,535267076015,20.5043,2,535267076015015008,t,8,535,60,681,1187.69,232.405,256.1881483,36.9829472,19.296,0.122049,2.64675,19.357,0.1392,12.076,23.002,0.299,0.611,-0.417,0.228081,0.060997,2.48,0.975,232.405,1.14733,0.995963,0.775,0.688,0.3125,0.277419,1.12645,3,0,0.55,4.0,19.2,516976,1.0,19.1494,0.1471,256.1841911,36.9817122,-999.0,21.4912,20.4339,19.8344,0.99625,14.3619,1,313,2458289.7670718,2458289.7670718,19.6226863861084,0,152372561839587490,152372561917215957,16.58,15.4693,14.8984,14.6303,1.0,16.2392,152372561821698472,-999.0,22.2089,21.7424,-999.0,0.777792,17.5218,5,681120260,2458157.033507,2458216.885868,16,,,,,,,,,,,,,,,,,,,2018-06-20T06:24:35.004,0.09600000000000009
229,ZTF18abcizkh,2458289.8736458,1,535373640315,20.5929,2,535373640315015063,t,63,535,3,723,2258.35,1807.35,256.3282577,37.0872326,19.3062,0.129905,1.00049,19.3664,0.1139,14.8705,17.272,0.016,0.808,-0.022,-0.173601,0.060232,4.09,0.917,814.152,1.22653,0.698957,0.972,0.781,0.237653,0.190954,1.24456,1,0,0.493333,4.0,19.2,516976,1.0,19.3497,0.1426,256.3265152,37.0911794,-999.0,-999.0,21.708,21.3089,0.661729,5.18693,1,350,2458289.8736458,2458289.8736458,19.579782485961896,0,152502563296836427,152512563265690019,17.2527,16.708,16.4975,16.4298,1.0,15.0292,152502563343644733,21.4296,20.3606,19.8415,19.5516,0.998667,17.4506,6,723120103,2458167.064792,2458207.001493,18,,,,,,,,,,,,,,,,,,,2018-06-20T08:58:02.997,0.10620000000000118
239,ZTF18abcjeoi,2458289.8838426,1,535383840315,20.5719,2,535383840315015030,t,30,535,3,723,2223.31,1772.65,256.3418133,37.097007700000006,19.7862,0.157874,1.35192,19.7849,0.1685,9.58841,18.995,0.019,0.665,-0.017,-0.117919,-0.001303,2.61,0.87,849.187,0.786979,1.09699,0.968,0.805,0.370881,0.308429,1.20248,0,0,0.51,4.0,19.2,516976,1.0,19.7393,0.207,256.343434,37.0946415,18.967,18.5122,18.3426,18.2804,0.939542,9.7316,1,351,2458289.8838426,2458289.8838426,13.5627927780151,0,152512563434674165,152512563455954119,18.0148,17.5715,17.4028,17.3602,1.0,13.795,152522563415701923,20.2563,19.338,18.9006,18.7117,0.969024,14.7184,11,723120103,2458167.064792,2458207.001493,18,,,,,,,,,,,,,,,,,,,2018-06-20T09:12:44.001,0.5862000000000016
361,ZTF18abckwqx,2458290.7076968,1,536207691315,20.2657,2,536207691315015029,t,29,536,13,724,234.475,2124.28,257.55636450000003,37.8981798,19.2513,0.118045,2.17334,19.4956,0.1869,5.50741,22.978,0.355,0.828,-0.188,0.314312,0.24433,2.7,0.97,234.475,0.770114,0.957382,0.765,0.726,0.283333,0.268889,1.05372,4,0,0.54,4.0,19.2,516976,1.0,19.5133,0.2432,257.5576664,37.8970197,-999.0,22.2653,21.5303,21.1387,0.656875,8.33978,1,307,2458290.7076968,2458290.7076968,17.921516418457,0,153472575538646934,153482575576790927,-999.0,-999.0,21.7095,-999.0,0.304347,8.57118,153482575604902689,-999.0,22.1688,-999.0,21.0293,0.5,17.8693,4,724120113,2458203.998449,2458227.8652080004,16,,,,,,,,,,,,,,,,,,,2018-06-21T04:59:05.004,0.051300000000001234
364,ZTF18abckyfp,2458290.716794,1,536216791315,20.3866,2,536216791315015038,t,38,536,13,724,197.275,2101.79,257.5687278,37.9071963,19.289,0.119028,2.10622,19.4216,0.1648,4.63547,22.243,0.209,1.083,-0.201,-0.00244573,0.132556,2.53,0.984,197.275,0.964986,0.970197,0.712,0.638,0.281423,0.252174,1.11599,3,0,0.543333,4.0,19.2,516976,1.0,19.3416,0.1959,257.5693675,37.9059945,-999.0,21.9723,21.6641,21.2644,0.0,4.97868,1,308,2458290.716794,2458290.716794,18.6592388153076,0,153482575693247699,153492575678037123,20.5768,19.3587,18.7097,18.4205,0.99175,23.8341,153492575627196125,-999.0,22.2168,-999.0,-999.0,0.141958,26.6647,4,724120113,2458203.998449,2458227.8652080004,16,,,,,,,,,,,,,,,,,,,2018-06-21T05:12:11.002,0.08900000000000219
393,ZTF18aayaxew,2458290.8461806,2,536346181215,20.6162,2,536346181215015089,t,89,536,12,724,2780.85,1684.37,257.744456,38.0312911,19.0847,0.112607,3.03366,19.0715,0.1003,6.43953,22.542,0.244,0.811,-0.068,0.177932,-0.013165,1.85,0.997,291.649,1.54471,1.2987,0.699,0.661,0.377838,0.357297,1.05749,4,0,0.623333,4.0,19.2,516976,1.0,19.0429,0.1242,257.7459351,38.0326774,22.165,21.1928,20.2526,19.7836,0.9835,12.2211,2,283,2458274.7695023,2458290.8461806,23.982484817504893,0,153642577459161987,153632577466763561,22.0812,22.0147,21.6111,-999.0,0.000833333,14.1381,153642577383960379,21.5871,20.6014,20.0329,19.8384,0.951048,18.757,7,724120212,2458155.0597220003,2458219.001319,18,,,,,,,,,,,,,,,,,,,2018-06-21T08:18:30.004,-0.11529999999999774
397,ZTF18abcnjjb,2458290.8662847,2,536366281215,20.8119,2,536366281215015195,t,195,536,12,724,2702.29,1613.25,257.7719707,38.0499943,19.1944,0.105521,3.70094,19.016,0.0818,7.21447,22.812,0.305,0.771,-0.385,0.13216,-0.178438,2.27,0.981,370.213,1.79592,1.04207,0.779,0.704,0.343172,0.310132,1.10653,4,0,0.566667,4.0,19.2,516976,0.969498,18.9698,0.0994,257.7717501,38.0520145,-999.0,-999.0,21.6564,-999.0,0.0621607,7.93138,1,284,2458290.8662847,2458290.8662847,21.4252319335938,0,153652577698028964,153652577698597945,21.5981,21.2937,21.149,20.9674,0.680333,10.0618,153662577692904139,19.5956,18.5738,18.1025,17.8913,0.99625,13.1485,8,724120212,2458155.0597220003,2458219.001319,18,,,,,,,,,,,,,,,,,,,2018-06-21T08:47:26.998,-0.005599999999997607
412,ZTF18abcoihm,2458290.8951852,2,536395181215,20.755,2,536395181215015214,t,214,536,12,724,2590.27,1514.17,257.81177310000004,38.0766076,19.5613,0.108247,3.05232,19.6771,0.1514,6.99237,22.27,0.196,0.818,-0.135,0.49798,0.115771,2.46,0.973,482.225,1.07786,0.994662,0.711,0.682,0.289024,0.277236,1.04252,6,0,0.523333,4.0,19.2,516976,0.9699,19.5873,0.1787,257.8093841,38.0760475,15.1529,14.5401,14.2748,14.1673,0.99131,12.9492,1,286,2458290.8951852,2458290.8951852,17.2682704925537,0,153692578075134085,153682578086067313,-999.0,21.8834,20.426,19.7672,0.501351,17.916,153702578089680656,-999.0,-999.0,19.7366,-999.0,0.5,25.643,7,724120212,2458155.0597220003,2458219.001319,18,,,,,,,,,,,,,,,,,,,2018-06-21T09:29:04.001,0.36129999999999995
457,ZTF18abcnlbx,2458290.8653356005,2,536365331215,20.7757,1,536365331215015208,t,208,536,12,724,2705.9,1616.25,257.7706352,38.0491319,19.2143,0.0879065,2.34538,19.0868,0.0896,3.64919,22.452,0.307,1.45,-0.235,0.158412,-0.127467,2.04,0.98,366.601,1.68888,1.16608,0.728,0.7,0.356863,0.343137,1.04,4,0,0.58,4.0,19.2,516976,0.997108,19.0701,0.1118,257.769402,38.0488028,-999.0,-999.0,21.6564,-999.0,0.0621607,3.12019,1,285,2458290.8653356005,2458290.8653356005,21.088275909423803,0,153652577698028964,153652577698597945,21.5981,21.2937,21.149,20.9674,0.680333,5.4073,153662577692904139,19.5956,18.5738,18.1025,17.8913,0.99625,14.329,9,724120212,2458155.0597220003,2458219.001319,18,,,,,,,,,,,,,,,,,,,2018-06-21T08:46:04.996,0.0143000000000022
543,ZTF18abcptqk,2458291.7873843,2,537287382615,20.277,2,537287382615015012,t,12,537,26,724,2281.4,2362.97,259.1610908,38.91252,19.6865,0.178883,2.2437,19.6574,0.21,0.858448,22.819,0.361,1.032,-0.382,-0.00867702,-0.029097,2.91,0.98,717.53,0.619583,0.904105,1.047,0.799,0.359794,0.27457,1.31039,2,0,0.456667,4.0,19.2,516976,1.0,19.6031,0.256,259.16127850000004,38.912324,-999.0,-999.0,21.723,-999.0,0.009625,15.3063,1,325,2458291.7873843,2458291.7873843,13.2638425827026,0,154692591580419935,154682591580269031,-999.0,-999.0,20.8495,-999.0,0.5,21.6217,154692591691065126,-999.0,-999.0,21.2089,-999.0,0.00559524,22.5237,6,724120226,2458155.0597220003,2458219.001319,19,,,,,,,,,,,,,,,,,,,2018-06-22T06:53:50.004,0.4864999999999995
561,ZTF18abcpxjp,2458291.8035185,2,537303512615,20.346,2,537303512615015010,t,10,537,26,724,2217.82,2311.67,259.1836317,38.927361,19.0173,0.105804,2.96358,18.9368,0.1058,5.82074,22.687,0.332,1.165,-0.294,0.182999,-0.080508,2.42,0.978,768.835,1.40922,1.0529,0.843,0.759,0.348347,0.313636,1.11067,2,0,0.673333,4.0,19.2,516976,0.989871,18.9649,0.1385,259.1835904,38.9257245,-999.0,-999.0,21.4073,21.1609,0.603911,8.32008,1,326,2458291.8035185,2458291.8035185,22.649835586547894,0,154712591854145490,154712591773097128,-999.0,-999.0,21.6052,21.4352,0.0,20.8879,154702591777997423,-999.0,21.9279,21.3818,20.9148,0.000625,24.3283,9,724120226,2458155.0597220003,2458219.001319,19,,,,,,,,,,,,,,,,,,,2018-06-22T07:17:03.998,-0.18270000000000053
574,ZTF18abcqdvv,2458291.8289699,2,537328962615,20.3713,2,537328962615015011,t,11,537,26,724,2118.89,2228.34,259.2192562,38.950487,19.3826,0.134464,1.6374,19.3766,0.1551,5.82299,21.842,0.14,0.959,-0.159,0.139106,-0.005995,2.61,0.882,852.156,0.994735,0.970538,0.824,0.771,0.315709,0.295402,1.06874,2,0,0.546667,3.0,19.2,516976,0.984037,19.7018,0.2673,259.2175542,38.949522,-999.0,-999.0,21.6408,21.0287,0.884753,5.35396,1,327,2458291.8289699,2458291.8289699,16.6595134735107,0,154742592208362177,154742592153822151,-999.0,21.787,20.7639,20.3219,0.973833,11.2631,154732592201866878,22.1907,21.5649,21.1001,20.8636,0.00125,13.4629,8,724120226,2458155.0597220003,2458219.001319,19,,,,,,,,,,,,,,,,,,,2018-06-22T07:53:42.999,0.18260000000000076
581,ZTF18abcqjjg,2458291.8477778,1,537347772615,20.4659,2,537347772615015046,t,46,537,26,724,2048.65,2169.78,259.2457438,38.9674283,19.2905,0.15945,2.15062,19.0693,0.1098,6.46125,22.926,0.306,0.623,-0.321,-0.306958,-0.221244,2.97,0.958,910.717,1.39657,0.836796,0.945,0.77,0.318182,0.259259,1.22727,1,0,0.443333,4.0,19.2,516976,1.0,19.0259,0.1347,259.2480465,38.9677518,-999.0,-999.0,21.1027,-999.0,0.5,8.82929,1,328,2458291.8477778,2458291.8477778,19.2129230499268,0,154762592447684264,154752592414925102,-999.0,21.7721,21.1358,20.8189,0.039875,22.7233,154762592383815663,17.925,16.6997,15.9278,15.577,1.0,23.958,6,724120126,2458203.998449,2458227.8652080004,15,,,,,,,,,,,,,,,,,,,2018-06-22T08:20:48.002,0.09050000000000225
587,ZTF18abcqtle,2458291.9325694,1,537432562615,20.9104,2,537432562615015105,t,105,537,26,724,1714.37,1867.93,259.3666654,39.0422071,19.6757,0.141938,2.36424,19.6209,0.1215,14.7931,22.839,0.304,0.726,-0.156,0.149245,-0.054811,2.65,0.988,1212.57,1.28947,0.947383,0.837,0.772,0.315849,0.291321,1.0842,0,0,0.513333,4.0,19.2,516976,1.0,19.5845,0.1494,259.3613858,39.0429147,-999.0,21.916,21.1464,20.8319,0.00125,17.4823,1,329,2458291.9325694,2458291.9325694,19.7930812835693,0,154852593605603344,154852593606893016,-999.0,-999.0,20.9957,20.8184,0.5,17.549,154842593614627643,17.7298,17.2607,17.0615,16.9849,0.989911,18.2035,11,724120126,2458203.998449,2458227.8652080004,15,,,,,,,,,,,,,,,,,,,2018-06-22T10:22:53.996,0.4756999999999998
698,ZTF18abcslcr,2458292.8011921,2,538301192415,20.3545,2,538301192415015029,t,29,538,24,724,1026.73,2272.12,260.7227142,39.82382370000001,19.1305,0.105675,1.88478,19.1255,0.1319,7.08398,17.326,0.018,0.994,-0.055,0.310401,-0.005021,2.14,0.981,808.378,1.22896,1.14581,0.717,0.664,0.335047,0.31028,1.07982,5,0,0.596667,4.0,19.2,516976,0.891204,18.8687,0.1338,260.7252752,39.824151,-999.0,20.09,21.6455,-999.0,0.5,2.13316,1,315,2458292.8011921,2458292.8011921,17.072853088378903,0,155782607221629641,155782607253259530,18.6678,17.4592,16.7177,16.3835,0.991042,7.19431,155792607201522037,22.0791,21.6423,20.9407,20.6076,0.989333,11.3206,10,724120224,2458155.0597220003,2458219.981829,22,,,,,,,,,,,,,,,,,,,2018-06-23T07:13:42.997,-0.0694999999999979
699,ZTF18abcsgnz,2458292.7766088,2,538276602415,20.3881,2,538276602415015063,t,63,538,24,724,1119.91,2350.39,260.6872307,39.8020729,18.995,0.127613,3.37673,18.8072,0.0958,3.68578,22.361,0.156,0.373,0.06,0.535108,-0.187829,2.53,0.981,730.114,1.58088,0.951716,0.845,0.688,0.333992,0.271937,1.2282,5,0,0.42,3.0,19.2,516976,0.946826,18.8122,0.123,260.6874892,39.80105560000001,-999.0,-999.0,21.3592,21.3222,0.0102083,7.03355,1,314,2458292.7766088,2458292.7766088,19.4284992218018,0,155762606897062684,155762606905965342,21.8098,20.4983,19.128,18.4915,0.989896,11.4814,155762606833291227,-999.0,-999.0,21.1293,21.1268,0.5,12.4799,17,724120224,2458155.0597220003,2458219.981829,22,,,,,,,,,,,,,,,,,,,2018-06-23T06:38:19.000,-0.2049999999999983
