,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
907,ZTF18abcvmyv,2458293.7177315,1,539217733215,19.8906,1,539217733215015013,t,13,539,32,760,1173.98,2666.59,239.081346,48.7050234,19.7604,0.207447,1.09587,19.9316,0.3613,6.06061,22.789,0.236,0.452,0.048,-0.118102,0.171197,2.45,0.891,413.905,-0.041027,1.1413,0.97,0.847,0.395918,0.345714,1.14522,3,0,0.383333,1.0,19.2,2018LF05,0.984231,19.9904,0.4899,239.08192569999997,48.7033588,21.8927,21.2185,20.8694,20.6174,0.0191667,7.61101,1,424,2458293.7177315,2458293.7177315,7.6592121124267605,0,166442390781356558,166452390870453481,16.0781,15.1289,14.749,14.589,1.0,24.4969,166442390926242919,21.386,20.1892,19.0859,18.5966,0.997917,29.1421,3,760120132,2458166.989815,2458206.003542,16,,,,,,,,,,,,,,,,,,,2018-06-24T05:13:32.002,0.5604000000000013
946,ZTF18abcvovu,2458293.7456481005,2,539245643215,20.2004,1,539245643215015019,t,19,539,32,760,1251.24,2837.99,239.0456289,48.659895,19.4683,0.166679,1.59235,19.1394,0.1552,8.86569,22.732,0.224,0.505,0.005,-0.572882,-0.32889,2.34,0.977,242.514,1.06101,1.01659,1.232,1.042,0.526496,0.445299,1.18234,4,0,0.333333,1.0,19.2,2018LF05,1.0,19.2186,0.2137,239.0421912,48.658862799999994,22.0217,20.6037,19.9198,19.6498,0.0025,15.7913,1,413,2458293.7456481005,2458293.7456481005,13.315570831298801,0,166382390480957698,166392390377832451,-999.0,22.1474,21.6182,20.9718,0.021875,18.355,166382390363299838,20.8636,20.3154,-999.0,-999.0,0.5,23.3404,5,760120232,2458155.055255,2458214.851065,15,,,,,,,,,,,,,,,,,,,2018-06-24T05:53:43.996,0.2683
1067,ZTF18abcynng,2458294.756875,2,540256871715,20.182,2,540256871715015013,t,13,540,17,760,741.55,2448.47,237.8183188,46.9145903,19.3994,0.190793,3.65978,19.3242,0.197,10.7589,22.531,0.242,0.909,-0.294,-0.0970567,-0.075238,3.43,0.829,632.028,0.857816,0.656144,0.831,0.619,0.242274,0.180466,1.34249,4,0,0.296667,1.0,19.1,2018LF05,0.99285,19.2248,0.2305,237.8151634,46.91671470000001,-999.0,-999.0,21.5969,21.0766,0.220375,13.8512,1,411,2458294.756875,2458294.756875,12.933501243591301,0,164292378126867689,164302378115351282,21.9948,21.2757,20.9545,20.6033,0.00708333,18.9468,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,760120217,2458155.055255,2458217.965868,15,,,,,,,,,,,,,,,,,,,2018-06-25T06:09:54.000,0.29939999999999856
1069,ZTF18abcyqbo,2458294.7791435,2,540279141715,20.0547,2,540279141715015018,t,18,540,17,760,806.732,2566.76,237.7888527,46.8733196,19.2463,0.186191,2.24912,19.1015,0.1692,12.0527,22.458,0.221,0.86,0.061,0.0641582,-0.144791,3.28,0.891,513.745,0.953191,0.731695,0.995,0.7,0.303354,0.213415,1.42143,5,0,0.246667,1.0,19.1,2018LF05,0.950912,19.2459,0.2476,237.7915404,46.8761685,-999.0,-999.0,21.7391,21.1367,0.284988,3.14384,1,412,2458294.7791435,2458294.7791435,14.7671251296997,0,164242377900299017,164242377844224844,20.8722,20.576,20.3217,19.9691,0.0120833,15.8916,164242377980479105,-999.0,22.1599,21.7024,-999.0,0.00232143,22.4937,8,760120217,2458155.055255,2458217.965868,15,,,,,,,,,,,,,,,,,,,2018-06-25T06:41:57.998,0.1463000000000001
1081,ZTF18abcyubx,2458294.8063079,2,540306301715,19.9683,2,540306301715015013,t,13,540,17,760,886.825,2722.41,237.7530621,46.8226542,19.3981,0.147182,1.25502,19.5051,0.2553,3.30969,22.047,0.244,1.994,0.06,0.213069,0.106988,2.76,0.962,358.088,0.46323,0.902304,0.85,0.741,0.307971,0.268478,1.1471,4,0,0.463333,1.0,19.1,2018LF05,1.0,19.366,0.2884,237.7517355,46.8228619,-999.0,22.1352,21.6376,21.0724,0.690018,15.3602,1,413,2458294.8063079,2458294.8063079,12.2311124801636,0,164182377535142791,164192377591450589,21.6084,20.5718,19.6388,19.2395,0.985866,17.2025,164192377495393095,22.1916,21.5056,21.0335,20.6402,0.0025,17.8791,11,760120217,2458155.055255,2458217.965868,15,,,,,,,,,,,,,,,,,,,2018-06-25T07:21:05.003,0.29809999999999803
1162,ZTF18abdcfov,2458295.781412,2,541281410415,20.0658,2,541281410415015034,t,34,541,4,760,104.065,2935.55,236.5270379,44.9035574,19.0076,0.164235,4.56663,18.7216,0.1222,3.66229,20.507,0.082,2.393,0.149,-0.471481,-0.285969,3.34,0.917,104.065,1.34418,0.698576,0.966,0.707,0.289222,0.211677,1.36634,1,0,0.31,1.0,19.0,2018LF05,1.0,18.5919,0.1387,236.5256872,44.9031749,22.1076,20.9824,20.2855,19.9662,0.00125,3.85201,1,400,2458295.781412,2458295.781412,17.797286987304698,0,161882365255364454,161882365217913935,21.2114,21.0125,-999.0,-999.0,0.5,13.669,161882365225001790,-999.0,-999.0,21.4107,21.1275,0.091125,14.7494,4,760120204,2458155.055255,2458217.965868,15,,,,,,,,,,,,,,,,,,,2018-06-26T06:45:13.997,0.007600000000000051
1314,ZTF18abdffui,2458297.7761921003,2,543276192515,19.748,2,543276192515015005,t,5,543,25,721,660.972,1236.09,233.8757752,40.12748970000001,19.0718,0.193849,1.48863,18.9753,0.1936,13.9963,22.736,0.297,1.1,-0.54,0.117772,-0.096455,4.03,0.462,660.972,0.772673,0.6129,0.99,0.69,0.245658,0.171216,1.43478,4,0,0.266667,1.0,18.8,2018LF05,0.969055,19.092,0.2765,233.8798922,40.1251194,-999.0,21.4974,21.3209,-999.0,0.0171667,14.8324,1,410,2458297.7761921003,2458297.7761921003,13.9218597412109,0,156142338763768654,156152338813332091,-999.0,21.9891,21.3866,21.014,0.00979167,15.7236,156152338684551490,22.2056,21.8584,21.3949,-999.0,0.761786,20.7762,4,721120225,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-28T06:37:42.997,0.27179999999999893
1316,ZTF18abdfeyl,2458297.764456,2,543264452515,19.8148,2,543264452515015011,t,11,543,25,721,611.851,1121.74,233.8930982,40.159753,18.9823,0.199972,4.12694,18.6628,0.1429,15.6043,23.04,0.331,0.79,-0.433,0.251957,-0.319549,4.11,0.914,611.851,1.15199,0.575548,1.177,0.882,0.286375,0.214599,1.33447,1,0,0.276667,1.0,18.8,2018LF05,1.0,18.6038,0.1734,233.89038,40.16361550000001,21.051,20.4181,19.9365,19.7975,0.0,19.9324,1,409,2458297.764456,2458297.764456,14.7105932235718,0,156192339000194279,156192338891038765,21.9643,21.9188,21.3701,21.2136,0.0847917,22.0304,156192338827861967,-999.0,20.9484,-999.0,-999.0,0.5,28.7361,4,721120225,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-28T06:20:48.998,0.1822999999999979
1362,ZTF18abdghge,2458298.8280208,2,544328021515,19.4778,2,544328021515015015,t,15,544,15,721,1487.6,2210.5,232.3941737,37.0446946,18.7331,0.214886,2.60275,18.415,0.1168,8.03995,23.307,0.322,0.427,-0.126,0.33162,-0.31811,5.2,0.32,869.997,1.06283,0.605554,1.422,0.964,0.273462,0.185385,1.4751,4,0,0.286667,1.0,18.6,2018LF05,0.989682,18.4216,0.1506,232.3970005,37.0448381,-999.0,22.163,21.4271,-999.0,0.905042,17.6014,1,674,2458298.8280208,2458298.8280208,15.2684507369995,0,152452323882025670,152462323988391640,-999.0,-999.0,21.5946,-999.0,0.0,25.0881,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,721120215,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-29T07:52:20.997,0.13309999999999889
1365,ZTF18abdgcwr,2458298.7664815,2,544266481515,19.7377,2,544266481515015008,t,8,544,15,721,1201.46,1551.09,232.4872259,37.2390077,18.5969,0.204079,4.69006,18.2126,0.0851,8.30353,22.853,0.323,1.149,-0.384,0.141268,-0.384328,4.51,0.19,1201.46,1.52513,0.630427,1.328,1.049,0.294457,0.232594,1.26597,1,0,0.34,1.0,18.6,2018LF05,1.0,18.2048,0.1079,232.4876094,37.2413248,-999.0,21.4446,21.7685,-999.0,0.00541667,14.713,1,327,2458298.7664815,2458298.7664815,20.4437980651855,0,152682324827209527,152682324901682759,21.8797,20.6596,20.1867,19.7032,0.00666667,16.2141,152682324805380457,20.8853,20.4777,20.4165,20.3986,0.968667,28.3696,3,721120215,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-29T06:23:44.002,-0.0030999999999998806
1373,ZTF18abdgeck,2458298.7837153,2,544283711515,19.5596,2,544283711515015005,t,5,544,15,721,1283.58,1740.19,232.4609975,37.1848247,18.5904,0.162751,1.99773,18.4206,0.1043,3.35321,22.113,0.146,0.863,-0.136,-0.0483048,-0.169847,5.68,0.927,1283.58,1.13897,0.581271,1.312,1.079,0.230986,0.189965,1.21594,1,0,0.393333,1.0,18.6,2018LF05,1.0,18.4315,0.1348,232.4612144,37.1857559,-999.0,-999.0,21.336,20.9318,0.035,9.06647,1,328,2458298.7837153,2458298.7837153,17.281133651733402,0,152622324599265226,152622324660377610,22.0748,20.7468,19.9097,19.4944,0.00125,21.2311,152612324570995910,21.5449,21.1429,20.9659,20.7614,0.843792,22.4994,3,721120215,2458160.988137,2458217.966829,18,,,,,,,,,,,,,,,,,,,2018-06-29T06:48:33.002,-0.009600000000002495
1377,ZTF18abdghgr,2458298.8284838,2,544328486015,19.639,2,544328486015015000,t,0,544,60,678,1848.16,111.818,232.3934691,37.0432249,18.8166,0.196741,2.18161,18.6074,0.1403,5.111,23.036,0.294,0.471,-0.188,0.687177,-0.209158,4.28,0.646,111.818,1.03161,0.629668,1.375,0.941,0.321262,0.21986,1.46121,3,0,0.263333,1.0,18.6,2018LF05,1.0,18.5918,0.1773,232.3939653,37.0418432,-999.0,22.163,21.4271,-999.0,0.905042,17.7955,1,677,2458298.8284838,2458298.8284838,14.5550193786621,0,152452323882025670,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,678120260,2458160.989132,2458216.8844560003,16,,,,,,,,,,,,,,,,,,,2018-06-29T07:53:01.000,0.21659999999999968
1442,ZTF18abdgxjw,2458299.6922106,1,545192214615,20.5006,2,545192214615015003,t,3,545,46,678,2716.05,463.928,231.1498161,34.1643805,19.3535,0.212746,4.33941,19.0314,0.1069,5.04207,22.985,0.305,0.459,-0.145,0.0104406,-0.322071,4.2,0.213,356.445,1.46918,0.568907,1.215,0.801,0.289286,0.190714,1.51685,1,0,0.21,1.0,18.5,2018LF05,1.0,18.9893,0.1313,231.1481056,34.1642766,20.8549,20.2346,19.9831,19.8705,0.997917,21.1141,1,683,2458299.6922106,2458299.6922106,17.1978607177734,0,148992311536121920,148982311445929561,-999.0,22.5428,21.26,20.6193,0.45972,29.7814,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,678120146,2458166.987847,2458204.95941,15,,,,,,,,,,,,,,,,,,,2018-06-30T04:36:46.996,0.8535000000000004
1492,ZTF18abdipzl,2458300.6943056,1,546194300715,20.8121,2,546194300715015007,t,7,546,7,677,32.5424,485.899,229.6425535,30.369708000000006,19.0307,0.166951,12.8113,18.7171,0.0549,13.3605,22.445,0.213,0.787,0.002,0.072383,-0.313607,5.18,0.032,32.5424,2.09498,0.530126,1.34,0.938,0.258687,0.181081,1.42857,1,0,0.226667,2.0,18.3,2018LF05,1.0,18.7445,0.0706,229.646341,30.3715674,-999.0,21.2252,20.1865,19.8547,0.00166667,13.4127,1,340,2458300.6943056,2458300.6943056,31.600852966308604,0,144442296462726651,144452296412760148,21.9386,20.8649,20.254,20.1214,0.0141667,18.1324,144432296438647505,17.2821,16.5201,16.2327,16.1184,0.9975,20.6694,8,677120107,2458166.986354,2458204.958704,16,,,,,,,,,,,,,,,,,,,2018-07-01T04:39:48.004,0.7306999999999988
1555,ZTF18abdipwk,2458300.693287,1,546193280715,20.8416,1,546193280715015010,t,10,546,7,677,25.3312,471.752,229.64421430000002,30.3738439,19.0676,0.179513,21.2507,18.6688,0.0524,5.6288,23.217,0.356,0.465,0.052,0.113188,-0.398793,5.27,0.052,25.3312,2.17282,0.509599,1.354,0.854,0.256926,0.162049,1.58548,0,0,0.18,2.0,18.3,2018LF05,1.0,18.6046,0.062,229.6423856,30.3739347,21.9386,20.8649,20.254,20.1214,0.0141667,9.51386,1,339,2458300.693287,2458300.693287,31.3276710510254,0,144452296412760148,144442296462726651,-999.0,21.2252,20.1865,19.8547,0.00166667,9.95711,144442296479509843,22.2114,21.3792,20.9822,20.5402,0.505452,11.4184,5,677120107,2458166.986354,2458204.958704,16,,,,,,,,,,,,,,,,,,,2018-07-01T04:38:19.997,0.7675999999999981
