,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
2375,ZTF18abfanxg,2458306.8631944,2,552363194015,20.444,2,552363194015015044,t,44,552,40,682,2414.54,942.139,265.9531068,34.9294583,17.1914,0.0535198,38.4797,17.1419,0.021,8.52173,22.94,0.326,0.748,-0.224,0.653919,-0.049547,2.38,0.985,657.958,3.30213,1.0421,0.783,0.753,0.328992,0.316387,1.03984,2,0,0.776667,1.0,17.6,455550,0.998188,17.1315,0.0256,265.9516463,34.92738370000001,21.2646,20.0528,19.1288,18.7209,0.98325,14.4585,1,337,2458306.8631944,2458306.8631944,71.81178283691409,0,149922659530400809,149902659521929981,21.72,20.5539,19.6952,19.3529,0.996667,18.1837,149922659503112125,-999.0,21.16,20.1601,-999.0,0.5,20.2355,8,682120240,2458158.990822,2458219.009988,18,,,,,,,,,,,,,,,,,,,2018-07-07T08:42:59.996,-0.40859999999999985
2378,ZTF18abfccrw,2458306.8938773,2,552393874015,20.2865,2,552393874015015002,t,2,552,40,682,2446.16,836.394,265.9420222,34.95341370000001,17.2652,0.0588538,25.8581,17.2432,0.0246,10.9836,22.512,0.257,1.027,0.247,0.304089,-0.022047,2.8,0.984,626.344,3.04331,0.928411,0.837,0.718,0.298929,0.256429,1.16574,3,0,0.7,1.0,17.6,455550,0.999188,17.1991,0.0294,265.9429224,34.950413299999994,-999.0,21.814,21.3451,21.099,0.95875,16.0257,1,338,2458306.8938773,2458306.8938773,30.917860031127898,0,149942659452639062,149942659478243890,21.5129,20.9717,20.5434,20.3511,0.711458,17.4383,149942659482758823,21.0409,19.857,18.4898,17.8802,0.995833,22.2491,6,682120240,2458158.990822,2458219.009988,18,,,,,,,,,,,,,,,,,,,2018-07-07T09:27:10.999,-0.3348000000000013
2456,ZTF18abfgbnz,2458307.6952546,2,553195255815,20.613,2,553195255815015014,t,14,553,58,682,99.0607,2331.0,265.6819499,35.58671320000001,17.1726,0.0502462,8.23658,17.1537,0.0198,8.0924,23.083,0.318,0.684,-0.451,0.386092,-0.018934,2.05,0.984,99.0607,3.45934,1.14212,0.695,0.622,0.339024,0.303415,1.11736,3,0,0.78,1.0,17.6,455550,0.993967,17.1325,0.0238,265.682096,35.5889857,21.5815,21.1706,-999.0,20.9353,0.187125,14.8965,1,335,2458307.6952546,2458307.6952546,59.619384765625,0,150702656771895822,150692656825669132,-999.0,22.3315,21.5723,21.1463,0.968667,16.6812,150702656896914807,-999.0,21.7908,21.5531,-999.0,0.00125,22.3327,5,682120258,2458158.990822,2458219.009988,18,,,,,,,,,,,,,,,,,,,2018-07-08T04:41:09.997,-0.4274000000000022
2468,ZTF18abfhxee,2458307.8333449,1,553333345815,20.8243,2,553333345815015072,t,72,553,58,682,255.551,1939.77,265.630641,35.695386,17.8716,0.0684659,29.4107,17.8386,0.0278,9.61886,21.953,0.194,1.555,-0.055,0.0882324,-0.032971,2.35,0.996,255.551,2.9857,1.08321,0.768,0.702,0.326809,0.298723,1.09402,1,0,0.743333,1.0,17.6,455550,1.0,17.8556,0.0346,265.6276547,35.6941826,-999.0,21.5497,20.2236,19.6185,0.98575,9.51748,1,338,2458307.8333449,2458307.8333449,68.62270355224611,0,150832656338764978,150832656276603650,21.6375,21.3115,21.135,20.9773,0.872083,9.71776,150832656341163796,-999.0,-999.0,19.5689,-999.0,0.5,10.8558,12,682120158,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-07-08T08:00:00.999,0.2715999999999994
2470,ZTF18abfijoc,2458307.8495949,1,553349595815,20.8685,2,553349595815015089,t,89,553,58,682,273.407,1888.75,265.6246545,35.7080359,17.8201,0.053719,30.6598,17.7684,0.0258,12.4186,23.026,0.345,0.723,0.191,0.147971,-0.051698,2.21,0.988,273.407,3.10008,1.12801,0.719,0.71,0.325339,0.321267,1.01268,0,0,0.743333,1.0,17.6,455550,1.0,17.7375,0.0307,265.6283985,35.70975379999999,21.5266,20.9634,20.523,20.0756,0.00125,12.7911,1,339,2458307.8495949,2458307.8495949,69.83835601806639,0,150842656263866362,150842656217426086,-999.0,19.471,19.167,18.9778,0.921958,15.15,150842656210755100,17.6457,17.2738,17.1409,17.1093,0.983167,18.7046,8,682120158,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-07-08T08:23:24.999,0.22009999999999863
2472,ZTF18abfgvvo,2458307.7347801,1,553234785815,20.8855,2,553234785815015113,t,113,553,58,682,146.176,2225.78,265.6673127,35.6180615,17.8057,0.0654093,17.4853,17.7791,0.0255,4.912,22.828,0.349,1.044,-0.601,0.247664,-0.026613,2.18,0.988,146.176,3.10638,1.15509,0.755,0.695,0.34633,0.318807,1.08633,2,0,0.723333,1.0,17.6,455550,1.0,17.7941,0.0316,265.6681784,35.6192524,-999.0,21.8269,21.7142,-999.0,0.819673,18.8063,1,337,2458307.7347801,2458307.7347801,64.0026321411133,0,150732656701566629,150742656604551068,18.5275,18.0198,17.8109,17.7245,0.991042,20.3812,150732656625677060,21.1394,20.0466,19.4125,19.1001,0.995,20.8903,6,682120158,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-07-08T05:38:05.001,0.20570000000000022
2477,ZTF18abfiztx,2458307.8625579,2,553362555815,20.6707,2,553362555815015038,t,38,553,58,682,289.413,1855.16,265.619886,35.7181058,17.1837,0.0768964,67.3795,17.155,0.0194,7.43954,20.138,0.073,3.057,0.206,0.137625,-0.028707,2.1,0.984,289.413,3.51567,1.08894,0.711,0.634,0.338571,0.301905,1.12145,3,0,0.706667,1.0,17.6,455550,0.99821,17.1358,0.0233,265.6214237,35.716426,21.6262,20.5825,19.9246,19.5771,0.0,7.64287,1,340,2458307.8625579,2458307.8625579,58.5190773010254,0,150862656214230285,150862656204317894,-999.0,21.4601,20.8133,20.4818,0.00125,16.6905,150852656166676561,-999.0,22.0015,20.9451,20.3338,0.948161,19.6697,6,682120258,2458158.990822,2458219.009988,18,,,,,,,,,,,,,,,,,,,2018-07-08T08:42:05.003,-0.41629999999999967
2486,ZTF18abfjttc,2458307.8826852003,2,553382685815,20.5572,2,553382685815015027,t,27,553,58,682,310.235,1790.09,265.6125399,35.733697,17.1584,0.0661644,23.5748,17.1048,0.0199,2.61174,21.056,0.121,2.539,0.36,0.492138,-0.053588,2.08,0.984,310.235,3.45236,1.12175,0.725,0.654,0.348558,0.314423,1.10856,2,0,0.74,1.0,17.6,455550,1.0,17.1255,0.0248,265.6117664,35.7333179,-999.0,-999.0,21.1814,-999.0,0.5,2.31198,1,341,2458307.8826852003,2458307.8826852003,57.2239570617676,0,150882656120260741,150882656119590290,-999.0,-999.0,21.4666,-999.0,0.5,2.78108,150882656117090612,21.6401,21.4771,21.2222,20.9348,0.00967262,2.89337,18,682120258,2458158.990822,2458219.009988,18,,,,,,,,,,,,,,,,,,,2018-07-08T09:11:04.001,-0.4416000000000011
2649,ZTF18abfmrbu,2458308.7060995,1,554206095715,20.8657,2,554206095715015041,t,41,554,57,682,1042.64,2603.39,265.3420175,36.3789191,17.7781,0.0639478,30.2815,17.7906,0.0261,15.152,23.218,0.291,0.21,-0.205,0.0216242,0.012472,2.19,0.988,477.112,3.07507,1.16121,0.741,0.708,0.338356,0.323288,1.04661,7,0,0.716667,1.0,17.6,455550,0.942807,17.7894,0.0318,265.3367291,36.3791349,-999.0,21.5241,21.1226,20.8625,0.631824,17.7456,1,346,2458308.7060995,2458308.7060995,66.8750381469727,0,151652653479433830,151652653356334702,-999.0,-999.0,21.1346,-999.0,0.0103333,18.8365,151652653353695130,-999.0,-999.0,21.4949,-999.0,0.5,19.1797,11,682120157,2458203.900232,2458229.984479,16,,,,,,,,,,,,,,,,,,,2018-07-09T04:56:46.997,0.17809999999999704
2655,ZTF18abfnhxd,2458308.7247106005,1,554224715715,20.8848,2,554224715715015033,t,33,554,57,682,1062.96,2552.79,265.3350586,36.3935542,17.765,0.0491799,10.213,17.8122,0.0259,6.60432,22.823,0.353,0.925,-0.341,0.229804,0.047191,2.12,0.983,527.714,3.07256,1.21353,0.716,0.695,0.337736,0.32783,1.03022,1,0,0.776667,1.0,17.6,455550,1.0,17.7957,0.0312,265.3354951,36.3953801,18.8487,18.6648,18.6103,18.6393,0.995521,10.5612,1,347,2458308.7247106005,2458308.7247106005,58.282772064209006,0,151672653376105432,151672653327496859,21.8201,20.7864,19.7578,19.2852,0.941271,13.551,151672653310037784,-999.0,-999.0,21.5676,21.0754,0.234897,18.7976,9,682120157,2458203.900232,2458229.984479,16,,,,,,,,,,,,,,,,,,,2018-07-09T05:23:34.996,0.16499999999999915
2669,ZTF18abfrhsr,2458308.8303125,2,554330315715,19.7137,2,554330315715015011,t,11,554,57,682,1179.88,2253.42,265.29542630000003,36.4757227,17.2267,0.0767228,12.5176,17.2062,0.0442,2.45222,20.305,0.028,0.371,0.017,0.270694,-0.020528,1.97,0.983,827.083,2.5075,1.15939,0.717,0.629,0.363959,0.319289,1.1399,5,0,0.803333,1.0,17.6,455550,0.987792,17.226,0.0568,265.29485330000006,36.4762368,21.5017,20.3486,19.8438,19.5698,0.952146,2.51781,1,348,2458308.8303125,2458308.8303125,47.2975959777832,0,151772652948112131,151772652935813963,19.9743,19.6147,19.4446,19.3942,0.966241,9.05376,151772652978113683,-999.0,22.1064,21.4151,20.9769,0.03625,9.51128,15,682120257,2458158.990822,2458218.01103,17,,,,,,,,,,,,,,,,,,,2018-07-09T07:55:39.000,-0.3733000000000004
2672,ZTF18abfrmiu,2458308.8393403,2,554339345715,19.2775,2,554339345715015012,t,12,554,57,682,1189.98,2228.7,265.2920481,36.4826778,17.2363,0.0782169,5.79661,17.1931,0.0616,1.26123,22.634,0.281,1.117,-0.175,0.0221809,-0.043231,1.99,0.983,851.798,2.08439,1.19137,0.76,0.674,0.38191,0.338693,1.1276,2,0,0.78,1.0,17.6,455550,1.0,17.2419,0.082,265.2918286,36.48298629999999,-999.0,-999.0,21.6443,-999.0,0.0427083,1.06409,1,349,2458308.8393403,2458308.8393403,35.7472801208496,0,151782652918590146,151772652940287822,22.0417,21.2109,19.9479,19.3695,0.957479,8.42753,151772652923106689,-999.0,-999.0,21.4967,-999.0,0.5,9.8051,12,682120257,2458158.990822,2458218.01103,17,,,,,,,,,,,,,,,,,,,2018-07-09T08:08:39.002,-0.36370000000000147
2679,ZTF18abfsftg,2458308.8806829,1,554380685715,20.4425,2,554380685715015023,t,23,554,57,682,1233.3,2102.62,265.2767491,36.5144679,17.8135,0.0751738,17.0105,17.7808,0.0364,7.07566,20.705,0.061,1.25,-0.076,0.0910612,-0.032726,2.32,0.996,977.883,2.66173,1.08539,0.762,0.702,0.328448,0.302586,1.08547,0,0,0.81,1.0,17.6,455550,1.0,17.7842,0.0454,265.2744582,36.5137096,20.6031,19.4844,18.6223,18.2112,0.963375,7.16926,1,350,2458308.8806829,2458308.8806829,52.84090423583979,0,151812652744267105,151812652740336968,-999.0,21.6219,20.3509,-999.0,0.5,8.30207,151812652740093419,21.392,20.2101,19.0577,18.5452,0.981875,15.918,12,682120157,2458203.900232,2458229.984479,16,,,,,,,,,,,,,,,,,,,2018-07-09T09:08:11.003,0.2134999999999998
2726,ZTF18abfwvan,2458310.8311111,1,556331110115,20.8169,2,556331110115015051,t,51,556,1,724,254.349,1854.53,264.6149324,38.02073,17.7823,0.0682086,38.6382,17.735,0.0248,10.3859,23.031,0.269,0.609,0.18,-0.0650291,-0.04727,3.11,0.978,254.349,3.08187,0.871811,0.97,0.888,0.311897,0.285531,1.09234,0,0,0.696667,1.0,17.6,455550,1.0,17.7145,0.0296,264.6126246,38.0230164,-999.0,-999.0,19.5815,-999.0,0.5,9.99115,1,397,2458310.8311111,2458310.8311111,54.82873916625979,0,153622646145172223,153622646124939708,-999.0,-999.0,21.8009,-999.0,0.5,14.259,153622646119949873,-999.0,-999.0,21.4567,20.7777,0.00995833,15.3065,10,724120101,2458203.998449,2458229.988715,16,,,,,,,,,,,,,,,,,,,2018-07-11T07:56:47.999,0.1822999999999979
2805,ZTF18abgioys,2458311.8412847,1,557341281815,20.7671,2,557341281815015072,t,72,557,18,724,1337.24,2686.26,264.2681816,38.7897149,17.805,0.0634196,9.15606,17.73,0.0279,7.67262,22.16,0.123,0.525,-0.134,-0.235574,-0.075002,2.14,0.983,394.243,3.03709,1.1446,0.776,0.738,0.362617,0.34486,1.05149,4,0,0.736667,1.0,17.6,455550,0.998399,17.7151,0.0337,264.2708424,38.7903209,22.1766,21.5315,21.2806,20.8086,0.00541667,7.6623,1,408,2458311.8412847,2458311.8412847,52.2875900268555,0,154542642706839147,154552642661031221,21.5932,20.7965,20.2628,20.1159,0.923333,10.5682,154552642662612288,-999.0,20.9487,20.7478,-999.0,0.5,13.3035,11,724120118,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-12T08:11:26.998,0.2049999999999983
2850,ZTF18abgljlx,2458312.7080324,2,558208031815,20.3112,2,558208031815015015,t,15,558,18,724,2214.05,453.052,263.9751662,39.4440581,17.0306,0.0409925,10.8181,17.0458,0.0236,9.67816,22.676,0.28,0.813,-0.133,0.881418,0.015183,2.23,0.984,453.052,3.26544,1.03409,0.627,0.595,0.281166,0.266816,1.05378,7,0,0.676667,1.0,17.6,455550,0.88879,17.055,0.0292,263.97856,39.4447764,-999.0,-999.0,21.709,-999.0,0.424202,11.4549,1,409,2458312.7080324,2458312.7080324,23.9530811309814,0,155322639750259743,155332639782996112,-999.0,-999.0,20.9181,-999.0,0.00375,11.7533,155322639712957520,-999.0,-999.0,19.6268,-999.0,0.5,20.8336,10,724120218,2458155.0597220003,2458219.001319,16,,,,,,,,,,,,,,,,,,,2018-07-13T04:59:33.999,-0.5694000000000017
2863,ZTF18abgmnnf,2458312.7473727,2,558247371815,20.7052,2,558247371815015008,t,8,558,18,724,2261.87,343.478,263.95998050000003,39.47371920000001,17.1215,0.0511724,96.1873,17.1349,0.0183,4.51127,22.691,0.261,0.646,-0.252,0.694812,0.013379,2.25,0.984,343.478,3.5703,1.03338,0.658,0.631,0.292444,0.280444,1.04279,8,0,0.636667,1.0,17.6,455550,0.880715,17.117,0.0219,263.9609291,39.4747538,-999.0,-999.0,21.3711,20.7306,0.748202,8.87874,1,411,2458312.7473727,2458312.7473727,67.6645965576172,0,155362639591766204,155362639661359351,-999.0,22.1454,21.8705,-999.0,0.287762,17.1135,155372639541383068,22.357,-999.0,21.9971,21.1597,0.029,20.285,9,724120218,2458155.0597220003,2458219.001319,16,,,,,,,,,,,,,,,,,,,2018-07-13T05:56:13.001,-0.47850000000000037
2864,ZTF18abgmqyc,2458312.7605208,1,558260521815,20.873,2,558260521815015003,t,3,558,18,724,2282.16,318.077,263.9549227,39.4835742,17.7505,0.0495698,5.24041,17.7707,0.0247,4.40312,23.241,0.298,0.409,-0.158,0.0728955,0.020171,3.16,0.983,318.077,3.10227,0.839386,0.868,0.81,0.274684,0.256329,1.0716,1,0,0.726667,1.0,17.6,455550,1.0,17.7752,0.0302,263.953658,39.4843359,-999.0,22.2385,21.4394,20.8113,0.885911,11.0893,1,412,2458312.7605208,2458312.7605208,30.8148193359375,0,155382639536284441,155382639556735355,21.6148,20.5901,19.6134,19.1849,0.978125,13.456,155382639509405713,21.4719,21.076,21.0197,21.0008,0.815417,18.1347,7,724120118,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-13T06:15:08.997,0.1504999999999974
2874,ZTF18abgnufi,2458312.8413194,1,558341311815,20.7369,2,558341311815015003,t,3,558,18,724,2381.62,92.0852,263.9239225,39.5437393,17.7713,0.0681854,18.0112,17.7483,0.0285,14.7481,23.231,0.323,0.557,-0.068,0.194911,-0.023015,2.12,0.983,92.0852,2.98857,1.16267,0.733,0.699,0.345755,0.329717,1.04864,4,0,0.776667,1.0,17.6,455550,0.99394,17.7306,0.0344,263.9286429,39.54175220000001,-999.0,21.8815,20.761,20.168,0.981708,11.4476,1,406,2458312.8413194,2458312.8413194,57.92195892333979,0,155452639215996256,155452639205590717,-999.0,21.7596,21.3839,20.9694,0.0112917,11.5284,155442639216099480,-999.0,22.0359,21.9016,21.4882,0.0,12.4425,6,724120118,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-13T08:11:29.996,0.17129999999999868
3011,ZTF18abguxeo,2458314.7199769,2,560219973915,20.6102,2,560219973915015022,t,22,560,39,724,723.925,2019.35,263.2801221,40.9409345,17.0613,0.0426592,43.3113,17.0569,0.0178,4.15964,22.859,0.348,0.877,-0.035,0.165965,-0.004448,2.0,0.984,723.925,3.55333,1.21176,0.693,0.683,0.3465,0.3415,1.01464,7,0,0.72,1.0,17.6,455550,0.90641,17.0415,0.0213,263.2816454,40.9407282,-999.0,-999.0,20.8658,-999.0,0.5,1.5244,1,416,2458314.7199769,2458314.7199769,47.443920135498,0,157122632797159892,157132632800760275,-999.0,-999.0,21.0852,-999.0,0.00579167,1.75434,157122632820605938,21.5199,21.1269,21.1254,20.7986,0.942458,12.5645,4,724120239,2458155.0597220003,2458219.001319,18,,,,,,,,,,,,,,,,,,,2018-07-15T05:16:46.004,-0.5387000000000022
3019,ZTF18abgxlnm,2458314.8311921,1,560331193915,20.7222,2,560331193915015023,t,23,560,39,724,858.173,1724.13,263.2371417,41.0223352,17.7124,0.0592648,6.21969,17.7155,0.0278,13.082,23.094,0.347,0.866,-0.076,-0.0411749,0.003093,1.95,0.983,858.173,3.00665,1.27711,0.742,0.732,0.380513,0.375385,1.01366,1,0,0.736667,1.0,17.6,455550,1.0,17.7337,0.0346,263.2418129,41.02128560000001,17.2453,16.8003,16.6535,16.6084,0.99875,13.99,1,419,2458314.8311921,2458314.8311921,50.6723098754883,0,157222632333884245,157222632320016587,-999.0,21.443,21.6703,-999.0,0.006875,14.4206,157232632408653283,-999.0,-999.0,21.6695,21.1726,0.00178571,20.0383,5,724120139,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-15T07:56:54.997,0.11239999999999739
3021,ZTF18abgxvce,2458314.8514698995,1,560351463915,20.7337,2,560351463915015034,t,34,560,39,724,879.552,1662.47,263.2294174,41.0370156,17.7367,0.0772517,32.1102,17.7608,0.0285,6.62678,19.611,0.019,0.69,-0.044,-0.344209,0.024121,2.09,1.0,879.552,2.97288,1.20002,0.754,0.707,0.360766,0.338278,1.06648,5,0,0.673333,1.0,17.6,455550,0.957111,17.7414,0.0345,263.2301226,41.0352296,19.6018,19.1224,18.9303,18.8558,0.99875,6.77017,1,420,2458314.8514698995,2458314.8514698995,63.89220809936521,0,157242632301402916,157242632259906433,-999.0,-999.0,21.7362,-999.0,0.0025,9.92156,157242632323967053,21.4517,20.2865,19.7841,19.6235,0.0,10.0325,5,724120139,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-15T08:26:06.999,0.1366999999999976
3026,ZTF18abgxzvy,2458314.861713,1,560361713915,20.686,2,560361713915015022,t,22,560,39,724,892.283,1634.88,263.22556319999995,41.0443851,17.7642,0.0599995,10.7654,17.7367,0.0284,0.773287,23.174,0.337,0.737,-0.053,0.30947,-0.027536,2.05,0.983,892.283,2.94926,1.24415,0.759,0.736,0.370244,0.359024,1.03125,0,0,0.726667,1.0,17.6,455550,1.0,17.7049,0.034,263.2256383,41.0441751,-999.0,21.5668,21.0561,20.8245,0.950167,10.3397,1,421,2458314.861713,2458314.861713,58.002010345459006,0,157252632218914894,157242632259906433,-999.0,-999.0,21.7362,-999.0,0.0025,22.8533,157252632347004430,21.8238,20.635,19.7552,19.3127,0.99425,24.8362,5,724120139,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-15T08:40:52.003,0.16419999999999746
3049,ZTF18abgxlje,2458314.8302431,1,560330243915,20.697,1,560330243915015023,t,23,560,39,724,857.629,1726.97,263.2375039,41.0216425,17.7148,0.0586632,15.0456,17.705,0.0277,11.6354,23.094,0.347,0.866,-0.076,-0.0217672,-0.009809,2.09,0.983,857.629,2.99196,1.20843,0.764,0.736,0.36555,0.352153,1.03804,1,0,0.736667,1.0,17.6,455550,1.0,17.7178,0.0344,263.2418129,41.021285600000006,17.2453,16.8003,16.6535,16.6084,0.99875,13.2308,1,418,2458314.8302431,2458314.8302431,60.8115921020508,0,157222632333884245,157222632320016587,-999.0,21.443,21.6703,-999.0,0.006875,15.1446,157232632408653283,-999.0,-999.0,21.6695,21.1726,0.00178571,21.8409,4,724120139,2458203.998449,2458229.988715,17,,,,,,,,,,,,,,,,,,,2018-07-15T07:55:33.004,0.1147999999999989
3099,ZTF18abhexmh,2458315.8717245,2,561371723615,20.4581,2,561371723615015035,t,35,561,36,724,1883.86,2112.18,262.8761579,41.7835163,17.1233,0.0484475,12.9291,17.1121,0.0204,16.8502,22.366,0.295,1.207,-0.389,0.233929,-0.011163,2.53,0.995,968.325,3.346,0.991324,0.746,0.67,0.294862,0.264822,1.11343,4,0,0.786667,1.0,17.6,455550,0.985706,17.1158,0.025,262.8721084,41.7798622,-999.0,-999.0,21.6634,21.4726,0.012625,25.8306,1,444,2458315.8717245,2458315.8717245,36.406364440918004,0,158142628822897594,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,724120236,2458155.0597220003,2458218.001748,15,,,,,,,,,,,,,,,,,,,2018-07-16T08:55:16.997,-0.476700000000001
3103,ZTF18abhfavw,2458315.8806366003,1,561380633615,20.5293,2,561380633615015034,t,34,561,36,724,1894.71,2092.87,262.8728276,41.7898504,17.7892,0.0717182,11.4436,17.7703,0.0335,12.2363,20.384,0.046,1.279,-0.068,0.183465,-0.01885,2.43,0.98,987.631,2.759,1.03832,0.874,0.756,0.359671,0.311111,1.15608,1,0,0.776667,1.0,17.6,455550,1.0,17.762,0.0412,262.8682193,41.7896823,20.2741,19.9359,19.7705,19.6884,0.990583,12.3667,1,445,2458315.8806366003,2458315.8806366003,56.0958938598633,0,158142628682498247,158152628681791519,-999.0,21.8002,21.3185,21.0922,0.0,15.2875,158142628822897594,-999.0,-999.0,21.6634,21.4726,0.012625,25.6397,4,724120136,2458203.998449,2458228.971412,15,,,,,,,,,,,,,,,,,,,2018-07-16T09:08:07.002,0.1891999999999996
3253,ZTF18abhxjlo,2458317.8405787004,1,563340575415,20.7436,2,563340575415015010,t,10,563,54,724,675.211,711.287,262.1977431,43.2047186,17.7637,0.0721301,9.41215,17.7576,0.026,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0139537,-0.006089,2.67,0.923,675.211,2.98602,1.03278,0.995,0.858,0.372659,0.321348,1.15967,1,0,0.8,1.0,17.6,455550,1.0,17.7495,0.0316,-999.0,-999.0,-999.0,21.9629,20.7125,20.2903,0.959667,8.13142,1,448,2458317.8405787004,2458317.8405787004,42.805671691894496,0,159842621993123965,159842621979032634,-999.0,22.3474,21.206,20.656,0.0,11.1341,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,724120154,2458203.998449,2458228.996724,15,,,,,,,,,,,,,,,,,,,2018-07-18T08:10:26.000,0.16369999999999862
