,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
237,ZTF18abcjdgn,2458289.8818981005,1,535381893215,20.7634,2,535381893215015033,t,33,535,32,682,192.767,1771.21,271.2230464,34.579607,16.7381,0.0356784,24.6185,16.7653,0.0118,6.34951,18.543,0.014,0.573,-0.012,-0.0781017,0.027229,2.6,0.982,192.767,3.99806,1.1105,0.957,0.907,0.368077,0.348846,1.05513,0,0,0.773333,1.0,16.4,76978,1.0,16.7423,0.0134,271.2213364,34.5807037,18.4955,17.8856,17.6395,17.5562,0.999167,6.37816,1,272,2458289.8818981005,2458289.8818981005,66.8394927978516,0,149492712213367443,149492712253317916,21.617,20.3847,19.5616,19.1289,0.987292,8.50446,149492712226163200,22.0388,21.8007,21.5365,21.0834,0.742583,8.7831,7,682120132,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-06-20T09:09:55.996,0.33810000000000073
247,ZTF18abcjlnv,2458289.9009144,1,535400914515,20.4275,2,535400914515015047,t,47,535,45,683,321.24,1936.9,271.2201855,34.5749989,16.7405,0.0403491,30.1302,16.7684,0.0121,11.098,22.071,0.153,0.724,0.005,-0.0573525,0.027866,3.47,0.98,321.24,3.65915,1.02626,1.242,1.152,0.357925,0.331988,1.07812,0,0,0.716667,1.0,16.4,76978,1.0,16.7437,0.014,271.22294889999995,34.5771373,-999.0,19.7332,19.4032,-999.0,0.5,7.43855,1,236,2458289.9009144,2458289.9009144,87.88717651367192,0,149482712212728373,149482712214627440,-999.0,-999.0,20.6219,19.923,0.986354,10.274,149492712226163200,22.0388,21.8007,21.5365,21.0834,0.742583,10.7717,11,683120145,2458204.928299,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-20T09:37:19.004,0.34050000000000225
249,ZTF18abcjlnv,2458289.9004398,1,535400433215,20.2527,2,535400433215015006,t,6,535,32,682,201.698,1782.73,271.2202352,34.5751024,16.7272,0.0478845,37.5462,16.79,0.0125,11.1815,21.132,0.113,1.639,-0.105,-0.417332,0.062814,4.39,0.975,201.698,3.46271,0.948965,1.456,1.416,0.331663,0.322551,1.02825,0,0,0.636667,1.0,16.4,76978,1.0,16.7387,0.0141,271.22049689999994,34.5782395,-999.0,19.7332,19.4032,-999.0,0.5,7.7158,1,273,2458289.9004398,2458289.9004398,111.913955688477,0,149482712212728373,149492712226163200,22.0388,21.8007,21.5365,21.0834,0.742583,10.3997,149482712214627440,-999.0,-999.0,20.6219,19.923,0.986354,10.5673,11,682120132,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-06-20T09:36:37.999,0.32720000000000127
253,ZTF18abckdup,2458289.9449769,2,535444974515,20.4214,2,535444974515015013,t,13,535,45,683,343.659,1963.25,271.2135908,34.5642344,16.0617,0.0396564,77.9475,16.0731,0.0085,7.93615,21.93,0.219,1.875,-0.198,-0.185485,0.01137,2.87,0.984,343.659,4.34832,0.978209,0.933,0.856,0.325087,0.298258,1.08995,1,0,0.783333,1.0,16.4,76978,1.0,16.0535,0.0097,271.2161348,34.5634603,-999.0,-999.0,21.3363,21.0005,0.883,7.84873,1,237,2458289.9449769,2458289.9449769,67.45086669921879,0,149472712161156830,149472712167639352,22.1985,20.9134,20.1452,19.6694,0.896958,10.5433,149472712150874009,-999.0,-999.0,21.6075,20.9887,0.716708,12.1994,15,683120245,2458187.023368,2458218.011505,15,,,,,,,,,,,,,,,,,,,2018-06-20T10:40:46.004,-0.33830000000000027
363,ZTF18abckxuw,2458290.7163426,1,536216343215,20.3017,2,536216343215015010,t,10,536,32,682,455.46,2558.25,271.1169745,34.37518970000001,16.7235,0.0494623,65.6488,16.7351,0.0162,11.787,20.943,0.081,1.274,-0.078,0.108611,0.011552,2.25,0.984,455.46,3.56663,1.14994,0.766,0.744,0.340444,0.330667,1.02957,5,0,0.763333,1.0,16.4,76978,0.959537,16.7143,0.0194,271.11483010000006,34.3779924,21.067,20.6883,20.5777,20.2585,0.936,11.8575,1,274,2458290.7163426,2458290.7163426,78.5809326171875,0,149252711148214153,149242711218018999,22.0287,21.2465,20.6066,20.3082,0.90425,15.3063,149252711141387637,19.8105,19.5493,19.4115,19.4457,0.989583,22.0345,9,682120132,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-06-21T05:11:32.001,0.3235000000000028
368,ZTF18abclcxr,2458290.7373495,1,536237344515,20.2742,2,536237344515015010,t,10,536,45,683,638.297,2707.77,271.113854,34.37003720000001,16.7244,0.0440336,50.7745,16.7384,0.0155,5.53144,22.714,0.303,0.952,-0.063,0.128691,0.013956,2.49,0.984,372.733,3.5358,1.11477,0.83,0.761,0.333333,0.305622,1.09067,0,0,0.8,1.0,16.4,76978,1.0,16.7089,0.0185,271.113865,34.3684818,21.7929,21.2807,21.4847,-999.0,0.268458,6.48401,1,238,2458290.7373495,2458290.7373495,92.40371704101558,0,149242711118153964,149242711106614537,21.9412,20.8557,19.5676,19.069,0.986167,9.56752,149242711148641413,21.1086,20.302,20.015,19.9309,0.959167,10.1824,10,683120145,2458204.928299,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-21T05:41:46.997,0.3244000000000007
370,ZTF18abclcxr,2458290.736875,1,536236873215,20.3988,2,536236873215015024,t,24,536,32,682,463.744,2583.33,271.11391460000004,34.370160299999995,16.7024,0.0464346,40.5491,16.7397,0.0154,3.07884,22.748,0.346,0.902,-0.363,0.230606,0.037318,2.19,0.984,463.744,3.65915,1.15553,0.774,0.712,0.353425,0.325114,1.08708,4,0,0.763333,1.0,16.4,76978,0.96957,16.7202,0.0185,271.1135681,34.3709781,21.7929,21.2807,21.4847,-999.0,0.268458,6.79479,1,275,2458290.736875,2458290.736875,88.79409790039058,0,149242711118153964,149242711106614537,21.9412,20.8557,19.5676,19.069,0.986167,9.77595,149242711148641413,21.1086,20.302,20.015,19.9309,0.959167,10.5579,10,682120132,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-06-21T05:41:06.000,0.3024000000000022
382,ZTF18abcmtby,2458290.8378125,2,536337814515,20.5876,2,536337814515015012,t,12,536,45,683,697.966,2808.37,271.0985375,34.3449712,16.0811,0.0457038,106.906,16.092,0.0089,6.03079,17.792,0.021,0.531,0.002,-0.0406201,0.010877,2.14,0.984,272.131,4.49562,1.11407,0.77,0.692,0.359813,0.323364,1.11272,7,0,0.626667,1.0,16.4,76978,0.965442,16.0769,0.0103,271.0966484,34.3456412,-999.0,20.3177,-999.0,-999.0,0.5,6.03372,1,239,2458290.8378125,2458290.8378125,78.48838806152341,0,149212710987336766,149212710966765357,18.2588,17.8033,17.6161,17.5425,0.972167,6.06658,149212710973411170,-999.0,-999.0,21.3868,-999.0,0.5,11.3234,23,683120245,2458187.023368,2458218.011505,15,,,,,,,,,,,,,,,,,,,2018-06-21T08:06:27.000,-0.3188999999999993
386,ZTF18abcmtby,2458290.8386921003,2,536338693215,20.642,2,536338693215015024,t,24,536,32,682,515.108,2684.2,271.0984005,34.344738,16.0457,0.0466953,82.4126,16.0653,0.0086,2.70478,21.173,0.159,2.915,0.448,0.352458,0.019643,1.97,0.983,396.299,4.57674,1.21156,0.764,0.663,0.387817,0.336548,1.15234,6,0,0.683333,1.0,16.4,76978,0.97448,16.0373,0.0097,271.0990489,34.3452757,18.2588,17.8033,17.6161,17.5425,0.972167,6.08684,1,276,2458290.8386921003,2458290.8386921003,58.900119781494105,0,149212710966765357,149212710987336766,-999.0,20.3177,-999.0,-999.0,0.5,6.90523,149212710973411170,-999.0,-999.0,21.3868,-999.0,0.5,10.3948,22,682120232,2458158.990822,2458218.01103,17,,,,,,,,,,,,,,,,,,,2018-06-21T08:07:42.997,-0.3542999999999985
395,ZTF18abcnjdg,2458290.8709954,2,536370994515,20.742,2,536370994515015011,t,11,536,45,683,716.341,2830.05,271.0934495,34.3365195,16.0299,0.0501686,169.443,16.0793,0.0078,6.32884,22.936,0.355,0.875,-0.203,0.353546,0.049439,2.26,0.984,250.453,4.66271,1.08611,0.67,0.647,0.29646,0.286283,1.03555,1,0,0.79,1.0,16.4,76978,1.0,16.0736,0.0089,271.0935331,34.3382979,-999.0,21.8713,21.2828,-999.0,0.314714,8.56833,1,240,2458290.8709954,2458290.8709954,85.0981674194336,0,149202710941677307,149202710937698268,-999.0,21.5789,20.6092,20.0015,0.2385,11.7769,149192710942079385,21.6385,21.8735,21.3937,-999.0,0.124021,15.1632,14,683120245,2458187.023368,2458218.011505,15,,,,,,,,,,,,,,,,,,,2018-06-21T08:54:14.003,-0.3700999999999972
396,ZTF18abcnjet,2458290.8690856,2,536369083215,20.8104,2,536369083215015034,t,34,536,32,682,533.493,2706.12,271.0937317,34.337005299999994,16.0632,0.0377729,287.455,16.0782,0.0077,6.62018,22.037,0.133,0.616,-0.141,0.385041,0.014987,2.05,0.985,374.375,4.73222,1.18348,0.696,0.674,0.339512,0.328781,1.03264,7,0,0.7,1.0,16.4,76978,0.958552,16.0592,0.0087,271.0939914,34.3388535,-999.0,21.8713,21.2828,-999.0,0.314714,6.68897,1,277,2458290.8690856,2458290.8690856,91.0049819946289,0,149202710941677307,149202710937698268,-999.0,21.5789,20.6092,20.0015,0.2385,10.0013,149202710889287451,-999.0,-999.0,21.3161,20.5067,0.0228333,16.1534,13,682120232,2458158.990822,2458218.01103,17,,,,,,,,,,,,,,,,,,,2018-06-21T08:51:28.996,-0.3368000000000002
406,ZTF18abcoata,2458290.8956481004,2,536395643215,20.8222,2,536395643215015036,t,36,536,32,682,545.472,2725.04,271.089682,34.3301745,16.0507,0.0329665,243.352,16.0674,0.0077,7.94203,23.022,0.284,0.36,-0.272,0.182196,0.016666,2.05,0.998,355.462,4.75485,1.18221,0.707,0.675,0.344878,0.329268,1.04741,4,0,0.753333,1.0,16.4,76978,0.992169,16.0572,0.0086,271.0901254,34.332376399999994,21.5742,20.9523,20.6517,20.3119,0.0692798,14.9572,1,278,2458290.8956481004,2458290.8956481004,111.748565673828,0,149192710869132676,149192710942079385,21.6385,21.8735,21.3937,-999.0,0.124021,15.54,149192710953955138,17.8059,17.3156,17.117,17.0587,0.99875,17.6769,8,682120232,2458158.990822,2458218.01103,17,,,,,,,,,,,,,,,,,,,2018-06-21T09:29:43.996,-0.3492999999999995
408,ZTF18abcoata,2458290.8961111,2,536396114515,20.6485,2,536396114515015016,t,16,536,45,683,731.917,2849.91,271.0896352,34.3300593,16.0364,0.0416094,49.0967,16.0635,0.0079,14.3296,20.795,0.056,0.882,-0.001,0.302117,0.027102,2.36,0.984,230.587,4.58498,1.10253,0.781,0.73,0.330932,0.309322,1.06986,1,0,0.82,1.0,16.4,76978,1.0,16.0524,0.0089,271.0869329,34.32670039999999,21.5742,20.9523,20.6517,20.3119,0.0692798,14.5338,1,242,2458290.8961111,2458290.8961111,87.51922607421879,0,149192710869132676,149192710942079385,21.6385,21.8735,21.3937,-999.0,0.124021,15.872,149192710953955138,17.8059,17.3156,17.117,17.0587,0.99875,17.6958,8,683120245,2458187.023368,2458218.011505,15,,,,,,,,,,,,,,,,,,,2018-06-21T09:30:23.999,-0.36359999999999815
415,ZTF18abcojrc,2458290.9061458,1,536406144515,20.8843,2,536406144515015022,t,22,536,45,683,737.798,2863.49,271.088109,34.3274776,16.7065,0.050088,114.402,16.7375,0.0109,4.18358,21.627,0.111,0.829,-0.038,0.383074,0.031033,2.34,0.983,217.005,4.14678,1.16663,0.811,0.759,0.346581,0.324359,1.06851,4,0,0.726667,1.0,16.4,76978,0.998874,16.7233,0.0125,271.0870584,34.3266809,21.5742,20.9523,20.6517,20.3119,0.0692798,4.46863,2,243,2458290.9052199,2458290.9061458,106.26432800292999,0,149192710869132676,149192710822442813,16.6109,16.0464,15.8042,15.7052,0.99875,17.651,149182710927839395,19.265,18.6628,18.3961,18.3267,0.99775,18.8424,10,683120145,2458204.928299,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-21T09:44:50.997,0.3064999999999998
416,ZTF18abcojrc,2458290.9066204,1,536406623215,20.9013,2,536406623215015044,t,44,536,32,682,552.875,2739.34,271.08802280000003,34.3273532,16.6949,0.0404536,48.4926,16.7199,0.011,2.3255,22.656,0.333,1.001,-0.273,0.0384071,0.024983,2.19,0.984,341.162,4.18143,1.22522,0.786,0.747,0.358904,0.341096,1.05221,5,0,0.716667,1.0,16.4,76978,0.98994,16.7073,0.0125,271.0880307,34.3280073,21.5742,20.9523,20.6517,20.3119,0.0692798,3.9893,1,279,2458290.9066204,2458290.9066204,99.5486679077148,0,149192710869132676,149192710822442813,16.6109,16.0464,15.8042,15.7052,0.99875,17.3421,149182710927839395,19.265,18.6628,18.3961,18.3267,0.99775,18.7348,10,682120132,2458203.900232,2458229.984479,15,,,,,,,,,,,,,,,,,,,2018-06-21T09:45:32.003,0.29490000000000194
420,ZTF18abcowdd,2458290.9357292005,1,536435724515,20.7072,2,536435724515015023,t,23,536,45,683,753.048,2875.03,271.0836673,34.319785,16.715,0.0407391,12.4144,16.7576,0.0116,14.8373,21.09,0.087,1.376,0.065,0.148233,0.04262,2.47,0.983,205.473,3.94955,1.18304,0.859,0.82,0.347773,0.331984,1.04756,0,0,0.756667,1.0,16.4,76978,1.0,16.7516,0.0135,271.08226060000004,34.323793,-999.0,-999.0,20.9129,20.2287,0.908542,9.18185,1,234,2458290.9357292005,2458290.9357292005,79.8362274169922,0,149182710818666833,149182710795596355,-999.0,-999.0,21.0147,20.3595,0.796583,13.7023,149182710822769157,20.924,19.7256,18.6756,18.2458,0.947054,14.8911,13,683120145,2458204.928299,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-21T10:27:27.003,0.3150000000000013
449,ZTF18abcnjdg,2458290.8700694,2,536370064515,20.7053,1,536370064515015020,t,20,536,45,683,717.051,2830.74,271.0935916,34.336758700000004,16.0632,0.0419685,137.68,16.0841,0.0079,5.46907,22.936,0.355,0.875,-0.203,0.432671,0.02085,2.33,0.986,249.764,4.62121,1.07533,0.745,0.673,0.319743,0.288841,1.10698,1,0,0.786667,1.0,16.4,76978,1.0,16.0768,0.009,271.0935331,34.3382979,-999.0,21.8713,21.2828,-999.0,0.314714,7.63735,2,241,2458290.8700694,2458290.8709954,99.3049697875977,0,149202710941677307,149202710937698268,-999.0,21.5789,20.6092,20.0015,0.2385,10.8953,149192710942079385,21.6385,21.8735,21.3937,-999.0,0.124021,15.9626,14,683120245,2458187.023368,2458218.011505,15,,,,,,,,,,,,,,,,,,,2018-06-21T08:52:53.996,-0.3368000000000002
500,ZTF18abcojrc,2458290.9052199,1,536405214515,20.8302,1,536405214515015054,t,54,536,45,683,736.978,2862.92,271.08825319999994,34.327710499999995,16.725,0.0399592,19.6949,16.7203,0.0109,5.06055,21.627,0.111,0.829,-0.038,0.126123,-0.004662,2.41,0.983,217.582,4.10987,1.16212,0.857,0.802,0.355602,0.33278,1.06858,0,0,0.736667,1.0,16.4,76978,1.0,16.7195,0.0126,271.0870584,34.3266809,21.5742,20.9523,20.6517,20.3119,0.0692798,5.34723,1,242,2458290.9052199,2458290.9052199,81.8024826049805,0,149192710869132676,149192710822442813,16.6109,16.0464,15.8042,15.7052,0.99875,18.2042,149182710927839395,19.265,18.6628,18.3961,18.3267,0.99775,19.1156,10,683120145,2458204.928299,2458229.997292,15,,,,,,,,,,,,,,,,,,,2018-06-21T09:43:30.999,0.32500000000000284
