,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
1450,ZTF18abdhdji,2458299.7259028,1,545225905015,20.1966,2,545225905015015004,t,4,545,50,794,1062.17,819.001,240.2531327,57.55298539999999,19.6908,0.17652,0.949575,19.6911,0.2572,10.9135,22.605,0.28,0.875,-0.195,-0.298399,0.000311,1.97,0.994,819.001,0.50553,1.20887,0.767,0.594,0.38934,0.301523,1.29125,4,0,0.363333,2.0,19.6,2001SC170,0.969231,19.4524,0.2648,240.2497174,57.5505217,-999.0,-999.0,20.3154,-999.0,0.230565,24.7974,1,709,2458299.7259028,2458299.7259028,12.0679988861084,0,177052402438168729,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,794120150,2458203.869005,2458229.8474540003,16,,,,,,,,,,,,,,,,,,,2018-06-30T05:25:18.002,0.090799999999998
1453,ZTF18abdhoev,2458299.8434838,2,545343486215,19.8181,2,545343486215015001,t,1,545,62,795,2089.05,366.826,240.4193246,57.62019590000001,19.3012,0.144044,0.903353,19.3062,0.2474,9.75195,21.95,0.143,0.923,0.134,0.586464,0.005005,2.1,0.992,366.826,0.511945,1.1713,0.695,0.623,0.330952,0.296667,1.11557,6,0,0.48,2.0,19.6,2001SC170,0.99733,19.2356,0.2976,240.4145988,57.6212536,18.4656,18.1179,17.6198,17.3318,0.009375,24.3896,1,712,2458299.8434838,2458299.8434838,11.890567779541,0,177142404319124255,177132404274448408,-999.0,-999.0,21.7971,20.7315,0.0234583,25.1797,177132404239266520,-999.0,-999.0,21.676,21.1435,0.830211,26.8139,3,795120262,2458198.89228,2458219.999954,19,,,,,,,,,,,,,,,,,,,2018-06-30T08:14:37.000,-0.29879999999999995
1454,ZTF18abdhofo,2458299.8457986,2,545345795015,19.7466,2,545345795015015004,t,4,545,50,794,764.44,522.389,240.4226042,57.6213897,19.2751,0.199553,1.31238,19.2813,0.2354,8.74569,22.952,0.345,0.961,-0.333,0.281706,0.006183,2.85,0.981,522.389,0.46534,0.945606,0.851,0.749,0.298597,0.262807,1.13618,5,0,0.423333,2.0,19.6,2001SC170,0.959399,18.9644,0.226,240.4271807,57.62152320000001,18.4656,18.1179,17.6198,17.3318,0.009375,19.0882,1,713,2458299.8457986,2458299.8457986,10.929689407348599,0,177142404319124255,177132404274448408,-999.0,-999.0,21.7971,20.7315,0.0234583,25.7541,177132404239266520,-999.0,-999.0,21.676,21.1435,0.830211,29.7067,3,794120250,2458186.9089,2458219.9767130003,20,,,,,,,,,,,,,,,,,,,2018-06-30T08:17:56.999,-0.3249000000000031
1459,ZTF18abdhorc,2458299.8599421,2,545359945015,19.5476,2,545359945015015003,t,3,545,50,794,730.734,486.57,240.4430753,57.6292248,19.1908,0.189079,1.24867,19.1018,0.2151,6.1703,20.223,0.086,3.532,0.207,0.0839002,-0.089031,3.55,0.971,486.57,0.445799,0.845352,1.077,0.846,0.30338,0.23831,1.27305,5,0,0.386667,2.0,19.6,2001SC170,0.91814,19.0217,0.2565,240.4427095,57.6309537,21.7069,20.5789,20.0456,19.614,0.00479167,6.21518,1,714,2458299.8599421,2458299.8599421,10.239785194397,0,177152404423867823,177152404363727976,-999.0,21.627,20.3874,19.7927,0.911101,14.5447,177152404351126117,22.0574,21.6955,21.5469,20.6647,0.00125,15.7684,9,794120250,2458186.9089,2458219.9767130003,20,,,,,,,,,,,,,,,,,,,2018-06-30T08:38:18.997,-0.409200000000002
1460,ZTF18abdhowi,2458299.8632292,2,545363226215,19.5237,2,545363226215015003,t,3,545,62,795,2032.54,325.696,240.4481445,57.63104050000001,19.1495,0.186025,1.35649,18.9225,0.1878,7.93715,22.456,0.266,1.284,-0.193,0.0544451,-0.226957,3.0,0.966,325.696,0.601236,0.996116,1.171,0.951,0.390333,0.317,1.23134,7,0,0.303333,3.0,19.6,2001SC170,0.927533,18.7349,0.2026,240.4443376,57.63195110000001,21.7069,20.5789,20.0456,19.614,0.00479167,10.9855,1,715,2458299.8632292,2458299.8632292,10.284196853637699,0,177152404423867823,177152404515094779,21.6665,21.3611,21.2272,20.8954,0.0,11.6532,177152404552527500,-999.0,-999.0,-999.0,20.9253,0.915952,13.6613,7,795120262,2458198.89228,2458219.999954,19,,,,,,,,,,,,,,,,,,,2018-06-30T08:43:03.003,-0.4505000000000017
1466,ZTF18abdhrao,2458299.8841088,2,545384105015,19.5959,2,545384105015015001,t,1,545,50,794,668.469,422.54,240.4782708,57.6424298,19.2094,0.212765,2.36428,19.1513,0.2396,2.36835,22.649,0.231,0.772,-0.402,-0.465823,-0.058059,3.17,0.978,422.54,0.44457,0.85089,0.89,0.743,0.280757,0.234385,1.19785,2,0,0.443333,2.0,19.6,2001SC170,1.0,19.0922,0.2913,240.4795156,57.6424194,-999.0,-999.0,-999.0,21.0103,0.01475,8.07583,1,716,2458299.8841088,2458299.8841088,9.81931686401367,0,177162404762639319,177172404823616788,-999.0,21.3755,20.548,20.1596,0.0462083,17.3264,177162404791195893,-999.0,21.8586,21.5474,21.5114,0.0,17.3958,8,794120250,2458186.9089,2458219.9767130003,20,,,,,,,,,,,,,,,,,,,2018-06-30T09:13:07.000,-0.3906000000000027
1467,ZTF18abdhrrq,2458299.8864236,2,545386426215,19.6853,2,545386426215015000,t,0,545,62,795,1966.05,273.748,240.4816432,57.6437238,19.3065,0.142873,1.00855,19.2562,0.2638,2.98024,22.734,0.277,0.867,0.204,-0.445262,-0.050294,2.37,0.977,273.748,0.429107,1.04971,0.761,0.654,0.321097,0.275949,1.16361,6,0,0.476667,2.0,19.6,2001SC170,0.988337,18.9256,0.2499,240.4831772,57.6438931,21.6529,21.6014,21.6574,21.0004,0.0,10.857,1,717,2458299.8864236,2458299.8864236,10.737922668457001,0,177172404868734556,177172404823616788,-999.0,21.3755,20.548,20.1596,0.0462083,10.86,177162404762639319,-999.0,-999.0,-999.0,21.0103,0.01475,15.695,8,795120262,2458198.89228,2458219.999954,19,,,,,,,,,,,,,,,,,,,2018-06-30T09:16:26.999,-0.29350000000000165
1472,ZTF18abdguol,2458299.6793981004,1,545179395015,20.2463,1,545179395015015003,t,3,545,50,794,1176.18,934.369,240.18829879999998,57.5250828,19.7466,0.190595,1.12925,19.815,0.217,10.1741,23.056,0.329,0.528,0.053,0.22993,0.068421,3.66,0.965,934.369,0.431333,0.828526,0.936,0.78,0.255738,0.213115,1.2,6,0,0.32,2.0,19.6,2001SC170,0.908243,19.5637,0.221,240.18683739999997,57.527834999999996,21.3885,20.9506,20.5362,20.2957,0.0,9.70018,1,702,2458299.6793981004,2458299.6793981004,12.296661376953098,0,177022401850598262,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,794120150,2458203.8690049998,2458229.8474540003,16,,,,,,,,,,,,,,,,,,,2018-06-30T04:18:19.996,0.1465999999999994
1473,ZTF18abdgvdt,2458299.6807986,1,545180796215,20.3357,1,545180796215015004,t,4,545,62,795,2544.55,687.07,240.1901799,57.5259829,19.6706,0.15691,1.49768,19.6443,0.1958,9.2171,22.579,0.278,0.797,-0.351,0.585301,-0.026347,2.9,0.962,527.954,0.691372,0.914642,0.798,0.723,0.275172,0.24931,1.10373,4,0,0.48,2.0,19.6,2001SC170,1.0,19.6656,0.2557,240.18714190000003,57.527993099999996,21.3885,20.9506,20.5362,20.2957,0.0,14.5255,1,703,2458299.6807986,2458299.6807986,14.099484443664599,0,177022401850598262,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,795120162,2458203.893588,2458227.87088,17,,,,,,,,,,,,,,,,,,,2018-06-30T04:20:20.999,0.07059999999999889
1480,ZTF18abdhoan,2458299.8416551,2,545341656215,19.877,1,545341656215015002,t,2,545,62,795,2094.67,370.797,240.4166634,57.6190715,19.1991,0.140504,1.69242,19.1049,0.2032,8.70629,21.95,0.143,0.923,0.134,-0.432654,-0.094231,2.47,0.979,370.797,0.772142,0.955529,0.789,0.703,0.319433,0.284615,1.12233,6,0,0.47,2.0,19.6,2001SC170,0.97701,19.1444,0.2701,240.4145988,57.621253599999996,-999.0,-999.0,21.676,21.1435,0.830211,25.4579,1,710,2458299.8416551,2458299.8416551,12.576767921447802,0,177132404239266520,177132404274448408,-999.0,-999.0,21.7971,20.7315,0.0234583,26.0452,177142404319124255,18.4656,18.1179,17.6198,17.3318,0.009375,29.4899,3,795120262,2458198.89228,2458219.999954,19,,,,,,,,,,,,,,,,,,,2018-06-30T08:11:59.001,-0.40090000000000003
1481,ZTF18abdhoeq,2458299.8448957996,2,545344895015,19.7023,1,545344895015015002,t,2,545,50,794,767.18,524.588,240.4214139,57.6209472,18.9991,0.131094,1.48476,18.8804,0.1646,11.1676,22.952,0.345,0.961,-0.333,-0.338172,-0.118708,3.67,0.979,524.588,0.821946,0.758203,1.083,0.989,0.295095,0.269482,1.09505,2,0,0.483333,2.0,19.6,2001SC170,1.0,18.8105,0.1979,240.4271807,57.621523200000006,18.4656,18.1179,17.6198,17.3318,0.009375,20.8369,1,711,2458299.8448957996,2458299.8448957996,12.929685592651401,0,177142404319124255,177132404274448408,-999.0,-999.0,21.7971,20.7315,0.0234583,25.2517,177132404239266520,-999.0,-999.0,21.676,21.1435,0.830211,28.4213,3,794120250,2458186.9089,2458219.9767130003,20,,,,,,,,,,,,,,,,,,,2018-06-30T08:16:38.997,-0.6009000000000029
1493,ZTF18abdirug,2458300.7028472,1,546202844815,20.374,2,546202844815015011,t,11,546,48,794,1437.31,1619.52,241.7706983,58.1241983,19.832,0.185493,1.30064,19.9573,0.2088,7.11532,22.659,0.282,0.581,-0.279,-0.00338011,0.125332,3.48,0.903,1437.31,0.416674,0.925366,1.009,0.873,0.289943,0.250862,1.15578,0,0,0.46,2.0,19.6,2001SC170,1.0,19.8078,0.2328,241.7669215,58.1243929,21.317,20.0623,19.1584,18.7628,0.994167,15.4987,1,741,2458300.7028472,2458300.7028472,12.9216651916504,0,177752417784071509,177742417590025924,17.8951,16.6618,15.9003,15.5398,0.999167,25.0948,177752417581533066,20.8193,20.2568,19.9783,19.8833,0.996875,25.9013,4,794120148,2458203.869005,2458228.966181,15,,,,,,,,,,,,,,,,,,,2018-07-01T04:52:05.998,0.23199999999999932
1494,ZTF18abdisdk,2458300.7046875,1,546204686015,20.5154,2,546204686015015018,t,18,546,60,795,2459.09,1854.19,241.77345040000003,58.1253093,19.733,0.170019,0.921423,19.5342,0.1428,9.28462,21.59,0.114,0.859,0.026,-0.286921,-0.198768,3.46,0.847,613.409,0.981201,0.814001,0.995,0.897,0.287572,0.259249,1.10925,2,0,0.46,2.0,19.6,2001SC170,1.0,19.7488,0.2216,241.7783114,58.1257999,21.317,20.0623,19.1584,18.7628,0.994167,9.41479,1,742,2458300.7046875,2458300.7046875,15.1004629135132,0,177752417784071509,177752417828857693,-999.0,22.0015,21.4282,20.5428,0.00375,26.6065,177752417581533066,20.8193,20.2568,19.9783,19.8833,0.996875,29.7556,3,795120160,2458203.893588,2458227.87088,17,,,,,,,,,,,,,,,,,,,2018-07-01T04:54:45.000,0.13299999999999912
1499,ZTF18abdivpb,2458300.7190509,1,546219056015,20.2222,2,546219056015015012,t,12,546,60,795,2416.2,1826.87,241.7945657,58.1336507,19.6127,0.167089,1.42699,19.5153,0.1866,5.99514,22.869,0.295,0.471,-0.097,0.151553,-0.097354,3.03,0.97,656.304,0.706878,0.905528,0.904,0.792,0.29835,0.261386,1.14141,2,0,0.473333,2.0,19.6,2001SC170,1.0,19.455,0.226,241.79765010000003,58.1332121,21.5446,21.4866,21.7248,-999.0,0.015125,12.2966,1,744,2458300.7190509,2458300.7190509,13.8511438369751,0,177752417982657847,177752417989347916,-999.0,22.0369,21.8829,-999.0,0.5,12.8086,177762417897004099,20.2653,20.4192,20.2385,20.1669,0.0,12.9317,6,795120160,2458203.893588,2458227.87088,17,,,,,,,,,,,,,,,,,,,2018-07-01T05:15:25.998,0.012699999999998823
1500,ZTF18abdivot,2458300.719537,1,546219534815,20.1157,2,546219534815015005,t,5,546,48,794,1396.96,1575.39,241.7954152,58.1339463,19.7263,0.160372,1.07493,19.6689,0.2226,6.13122,22.696,0.326,0.712,-0.505,0.0250438,-0.057408,2.81,0.936,1396.96,0.446797,1.03835,0.872,0.781,0.31032,0.277936,1.11652,5,0,0.49,2.0,19.6,2001SC170,0.985714,19.9669,0.375,241.7932059,58.135216,21.5446,21.4866,21.7248,-999.0,0.015125,12.3289,1,743,2458300.719537,2458300.719537,11.8485708236694,0,177752417982657847,177752417989347916,-999.0,22.0369,21.8829,-999.0,0.5,12.6947,177762417897004099,20.2653,20.4192,20.2385,20.1669,0.0,13.481,6,794120148,2458203.869005,2458228.966181,15,,,,,,,,,,,,,,,,,,,2018-07-01T05:16:07.997,0.12629999999999697
1506,ZTF18abdjkcz,2458300.8046759,1,546304674815,19.7497,2,546304674815015008,t,8,546,48,794,1184.72,1373.99,241.9215543,58.181861100000006,19.6532,0.181515,1.17933,20.0727,0.473,7.73479,22.97,0.359,0.471,-0.089,-0.210245,0.419476,4.41,0.961,1184.72,-0.323035,0.627881,0.753,0.73,0.170748,0.165533,1.03151,4,0,0.38,2.0,19.6,2001SC170,0.941196,19.6757,0.4215,241.92525580000003,58.1828213,-999.0,22.0085,21.5706,21.0969,0.0,12.7427,1,745,2458300.8046759,2458300.8046759,9.64378356933594,0,177822419182892434,177812419220984108,-999.0,22.446,21.0504,-999.0,0.5,14.1575,177812419130519017,-999.0,21.996,21.7815,-999.0,0.00541667,16.3143,8,794120148,2458203.869005,2458228.966181,15,,,,,,,,,,,,,,,,,,,2018-07-01T07:18:43.998,0.053199999999996805
1509,ZTF18abdjnol,2458300.8247454,2,546324744815,19.7205,2,546324744815015006,t,6,546,48,794,1132.0,1319.2,241.9516475,58.1928047,19.1724,0.12228,1.08297,19.2196,0.2419,9.75364,22.42,0.201,0.969,0.068,-0.0334491,0.047184,2.26,0.98,1132.0,0.50091,1.12525,0.793,0.677,0.350885,0.299558,1.17134,2,0,0.553333,2.0,19.6,2001SC170,0.977372,19.4509,0.3835,241.9504025,58.1901424,-999.0,21.8393,21.5169,20.929,0.114155,15.6837,1,747,2458300.8247454,2458300.8247454,13.616292953491199,0,177832419435351061,177832419507838580,21.6803,21.4968,21.3355,20.7239,0.0,19.5948,177832419485458920,-999.0,-999.0,21.2247,-999.0,0.5,21.212,5,794120248,2458186.9089,2458217.961597,19,,,,,,,,,,,,,,,,,,,2018-07-01T07:47:38.003,-0.42760000000000176
1511,ZTF18abdjntt,2458300.8261574,2,546326156015,19.8923,2,546326156015015004,t,4,546,60,795,2115.38,1619.63,241.9537893,58.1936126,19.1563,0.150454,1.96396,18.9466,0.1772,12.2623,22.808,0.352,1.292,-0.56,-0.0332464,-0.209681,2.14,0.986,957.121,0.945676,1.07758,0.669,0.593,0.312617,0.277103,1.12816,4,0,0.456667,2.0,19.6,2001SC170,0.934624,18.8953,0.2169,241.9492853,58.1911111,21.6803,21.4968,21.3355,20.7239,0.0,17.5975,1,748,2458300.8261574,2458300.8261574,13.2097272872925,0,177832419507838580,177832419485458920,-999.0,-999.0,21.2247,-999.0,0.5,20.1569,177832419435351061,-999.0,21.8393,21.5169,20.929,0.114155,20.3084,5,795120260,2458186.910139,2458219.000382,15,,,,,,,,,,,,,,,,,,,2018-07-01T07:49:39.999,-0.44369999999999976
1515,ZTF18abdjrdd,2458300.8440394,2,546344036015,19.821,2,546344036015015008,t,8,546,60,795,2062.3,1578.57,241.9806791,58.2032468,19.132,0.126961,1.72071,19.2001,0.2251,0.528023,22.677,0.298,1.18,0.144,0.218512,0.068069,2.52,0.966,1010.2,0.62086,0.970979,0.734,0.655,0.29127,0.259921,1.12061,2,0,0.576667,2.0,19.6,2001SC170,1.0,19.0767,0.2578,241.9807525,58.20310309999999,20.6438,20.1565,19.7211,19.3382,0.0,11.1561,1,749,2458300.8440394,2458300.8440394,13.205937385559098,0,177842419756856553,177842419803589756,21.9038,22.3234,21.8894,-999.0,0.0236667,15.2815,177842419715905918,20.6946,20.6575,20.2294,19.8207,0.00375,17.8023,3,795120260,2458186.910139,2458219.000382,15,,,,,,,,,,,,,,,,,,,2018-07-01T08:15:25.004,-0.46799999999999997
1518,ZTF18abdjsgb,2458300.8473264,2,546347324815,19.8604,2,546347324815015002,t,2,546,48,794,1074.64,1255.86,241.9857469,58.2050142,19.268,0.145414,2.05092,18.9969,0.1839,11.3492,23.032,0.342,0.95,-0.059,0.426735,-0.271142,2.58,0.978,1074.64,0.863508,0.930217,0.82,0.795,0.317829,0.30814,1.03145,4,0,0.493333,2.0,19.6,2001SC170,1.0,18.9436,0.2244,241.980712,58.2032372,21.9038,22.3234,21.8894,-999.0,0.0236667,13.5495,1,750,2458300.8473264,2458300.8473264,12.441795349121099,0,177842419803589756,177842419756856553,20.6438,20.1565,19.7211,19.3382,0.0,19.1308,177852419968880746,21.746,22.004,21.498,20.8373,0.0,24.2249,4,794120248,2458186.9089,2458217.961597,19,,,,,,,,,,,,,,,,,,,2018-07-01T08:20:09.001,-0.33200000000000074
1522,ZTF18abdjtxq,2458300.8576157,2,546357614815,19.8367,2,546357614815015003,t,3,546,48,794,1048.02,1228.12,242.0014621,58.21054839999999,19.1968,0.101927,0.761989,19.1172,0.2113,4.70031,22.466,0.259,1.454,-0.406,-0.155893,-0.079643,1.99,0.981,1048.02,0.7195,1.19538,0.68,0.628,0.341709,0.315578,1.0828,4,0,0.64,2.0,19.6,2001SC170,0.969348,18.8862,0.2192,242.0034987,58.2113193,21.9328,21.5919,21.4323,-999.0,0.0,5.38765,1,751,2458300.8576157,2458300.8576157,14.195789337158198,0,177852420038734295,177852420052605360,21.8673,22.0812,21.808,-999.0,0.0109167,9.18323,177852420069002516,20.6044,19.9488,19.6477,19.537,1.0,10.5618,11,794120248,2458186.9089,2458217.961597,19,,,,,,,,,,,,,,,,,,,2018-07-01T08:34:57.996,-0.4032000000000018
1575,ZTF18abdkikt,2458301.6810185,2,547181011015,20.3791,2,547181011015015005,t,5,547,10,824,2746.82,2154.92,243.3678366,58.68002900000001,19.2384,0.0962372,1.60564,19.2053,0.1324,2.18921,23.048,0.301,0.56,-0.288,0.10142,-0.033097,2.25,0.982,325.68,1.17383,1.12472,0.761,0.719,0.338222,0.319556,1.05841,3,0,0.673333,2.0,19.6,2001SC170,0.99219,19.17,0.1638,243.3673891,58.6794596,22.212,22.0943,21.1679,21.0756,0.0176667,3.43172,1,409,2458301.6810185,2458301.6810185,20.8046836853027,0,178412433689917685,178422433674651679,22.0333,-999.0,-999.0,-999.0,0.5,14.8806,178422433587450869,20.9211,20.4808,20.227,20.22,0.00541667,21.2162,6,824120210,2458161.062419,2458222.938889,19,,,,,,,,,,,,,,,,,,,2018-07-02T04:20:39.998,-0.3616000000000028
1590,ZTF18abdknoo,2458301.7835417003,1,547283541015,20.301,2,547283541015015066,t,66,547,10,824,2463.13,1790.58,243.5272799,58.7369665,19.6162,0.156999,1.99217,19.6572,0.2227,11.2091,21.811,0.133,0.856,-0.132,0.275605,0.041016,2.25,0.981,609.375,0.643796,1.07944,0.636,0.558,0.282667,0.248,1.13978,6,0,0.413333,2.0,19.6,2001SC170,0.90523,19.9333,0.3676,243.52627630000003,58.733859,-999.0,-999.0,21.8147,-999.0,0.782726,8.38414,1,290,2458301.7835417003,2458301.7835417003,14.6209163665771,0,178482435316365513,178482435261561335,21.4795,21.3057,21.1213,21.2164,0.895137,11.4968,178482435215273274,22.3827,22.0562,21.7228,-999.0,0.11425,11.7865,5,824120110,2458202.870023,2458228.967639,15,,,,,,,,,,,,,,,,,,,2018-07-02T06:48:18.003,0.016199999999997772
1596,ZTF18abdkrhi,2458301.8080324,1,547308031015,20.2261,2,547308031015015034,t,34,547,10,824,2391.54,1740.63,243.5657746,58.7500408,19.7496,0.195616,1.67843,19.7311,0.2563,11.1584,23.088,0.343,0.421,-0.296,0.114037,-0.018458,2.22,0.981,680.956,0.495011,1.08815,0.665,0.612,0.29955,0.275676,1.0866,8,0,0.4,2.0,19.6,2001SC170,0.865481,19.8068,0.352,243.5622565,58.7525952,-999.0,22.1253,22.131,-999.0,0.123702,4.72528,1,291,2458301.8080324,2458301.8080324,11.697591781616199,0,178502435630780831,178492435587688231,-999.0,20.8081,-999.0,-999.0,0.5,14.6315,178502435738133657,19.9077,19.8931,19.9594,19.5049,0.995583,17.3582,7,824120110,2458202.870023,2458228.967639,15,,,,,,,,,,,,,,,,,,,2018-07-02T07:23:33.999,0.1495999999999995
1602,ZTF18abdldyw,2458301.8463889,2,547346381015,20.1759,2,547346381015015015,t,15,547,10,824,2280.38,1660.04,243.6266602,58.7701514,19.1197,0.119564,2.0137,18.907,0.134,7.19203,23.115,0.289,0.353,-0.385,0.186611,-0.212738,2.56,0.995,792.12,1.26887,0.890025,0.782,0.612,0.305469,0.239063,1.27778,3,0,0.463333,2.0,19.6,2001SC170,1.0,19.0058,0.1877,243.6243359,58.76852950000001,-999.0,22.4168,22.0755,-999.0,0.0295833,19.672,1,292,2458301.8463889,2458301.8463889,17.888849258422898,0,178512436293088306,178532436383881538,-999.0,21.9111,21.7919,-999.0,0.00833333,29.6395,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,824120210,2458161.062419,2458222.938889,19,,,,,,,,,,,,,,,,,,,2018-07-02T08:18:48.001,-0.4802999999999997
1607,ZTF18abdlpgp,2458301.8691319,2,547369131015,19.9184,2,547369131015015008,t,8,547,10,824,2212.66,1613.23,243.6631114,58.7818835,19.2198,0.157586,1.43669,19.5422,0.2663,7.21648,21.925,0.124,0.837,0.044,-0.02346,0.322448,2.25,0.982,859.836,0.376159,1.15103,0.679,0.596,0.301778,0.264889,1.13926,4,0,0.456667,2.0,19.6,2001SC170,0.972471,19.3495,0.2863,243.6670221,58.781739,-999.0,21.4647,21.4197,-999.0,0.0,7.26765,1,293,2458301.8691319,2458301.8691319,14.6236238479614,0,178532436671018653,178542436602271113,-999.0,-999.0,21.0749,-999.0,0.114268,8.60302,178532436720737136,-999.0,19.7115,19.4734,-999.0,0.5,17.1019,4,824120210,2458161.062419,2458222.938889,19,,,,,,,,,,,,,,,,,,,2018-07-02T08:51:32.996,-0.3802000000000021
1766,ZTF18abdmemn,2458302.6994097,1,548199401115,20.7629,1,548199401115015004,t,4,548,11,824,2567.67,140.785,245.1109602,59.239728799999995,19.8265,0.143763,2.05481,19.8596,0.1494,10.5651,22.321,0.33,1.773,-0.267,0.12501,0.033136,3.63,0.938,140.785,0.903343,0.794196,0.923,0.834,0.25427,0.229752,1.10671,2,0,0.47,2.0,19.6,2001SC170,1.0,19.9175,0.2007,245.10636569999997,59.2415439,21.876,21.3237,20.9082,20.5888,0.00125,10.6912,1,317,2458302.6994097,2458302.6994097,16.8816890716553,0,179082451081325265,179082451243475495,19.7389,18.6394,18.2586,18.0064,0.00333333,26.1635,179092450989213084,21.9287,20.8339,19.7591,19.2635,0.995,26.2413,5,824120111,2458202.870023,2458228.967639,15,,,,,,,,,,,,,,,,,,,2018-07-03T04:47:08.998,0.22649999999999793
1786,ZTF18abdmpnq,2458302.8121991,2,548312190815,19.8732,1,548312190815015009,t,9,548,8,824,2247.15,3007.58,245.2961571,59.29936,19.3053,0.132069,1.26905,19.3285,0.1619,12.903,22.764,0.23,0.602,-0.241,0.136444,0.023176,4.4,0.956,72.9168,0.544744,0.835137,1.127,1.042,0.256136,0.236818,1.08157,0,0,0.47,2.0,19.6,2001SC170,1.0,19.3668,0.2146,245.2963706,59.3029879,-999.0,-999.0,21.6105,20.8141,0.8635,21.3144,1,169,2458302.8121991,2458302.8121991,11.230281829834,0,179162452844970432,179152453082327111,21.6558,21.3062,21.2961,20.8537,0.966024,23.9056,179162452852534635,22.276,21.8838,21.4776,20.8041,0.0025,24.8545,6,824120208,2458161.062419,2458222.938889,16,,,,,,,,,,,,,,,,,,,2018-07-03T07:29:34.002,-0.2947000000000024
1809,ZTF18abeanea,2458303.808287,2,549308280515,20.2856,2,549308280515015017,t,17,549,5,824,2500.33,1108.98,247.1004692,59.8228552,19.2009,0.138943,2.12717,19.3199,0.1545,0.506662,22.623,0.137,0.19,0.038,-0.0821775,0.119046,3.34,0.978,572.169,0.965698,0.782661,0.922,0.733,0.276048,0.219461,1.25784,3,0,0.48,2.0,19.6,2001SC170,0.990275,19.3095,0.1957,247.1002019,59.82281210000001,-999.0,21.7988,21.4914,-999.0,0.5,2.82719,1,307,2458303.808287,2458303.808287,19.5321445465088,0,179782471008027294,179782470958142434,20.7419,19.6066,18.9141,18.5681,0.992813,19.198,179782471054941894,20.4365,20.2145,20.1542,20.1281,0.993625,21.0118,4,824120205,2458161.062419,2458222.938889,18,,,,,,,,,,,,,,,,,,,2018-07-04T07:23:55.997,-0.3991000000000007
1813,ZTF18abeasua,2458303.8222917,2,549322290515,20.3587,2,549322290515015023,t,23,549,5,824,2458.84,1078.5,247.1249403,59.8297277,19.1352,0.0954204,2.98153,19.2529,0.1476,11.6746,20.944,0.035,0.251,-0.019,0.52357,0.117717,1.94,0.983,613.658,1.10583,1.23845,0.731,0.709,0.376804,0.365464,1.03103,2,0,0.64,2.0,19.6,2001SC170,1.0,19.2669,0.1913,247.1311465,59.8307536,21.575,20.9724,20.6068,20.5051,0.00854167,11.7715,1,308,2458303.8222917,2458303.8222917,21.602529525756804,0,179792471311507674,179792471204263149,-999.0,-999.0,21.636,21.1133,0.714,12.7445,179792471168539379,-999.0,21.5827,21.3648,20.735,0.000833333,17.4559,3,824120205,2458161.062419,2458222.938889,18,,,,,,,,,,,,,,,,,,,2018-07-04T07:44:06.003,-0.4648000000000003
1820,ZTF18abebkyg,2458303.8481829,2,549348180515,20.3295,2,549348180515015016,t,16,549,5,824,2377.87,1016.67,247.1705004,59.8421436,19.0733,0.113552,2.72268,19.1992,0.147,3.11227,22.941,0.359,1.369,-0.547,0.142215,0.125934,2.48,0.978,694.632,1.13032,0.951676,0.745,0.685,0.300403,0.27621,1.08759,2,0,0.57,2.0,19.6,2001SC170,0.998385,19.1331,0.1768,247.1716722,59.8414954,-999.0,-999.0,-999.0,-999.0,0.5,3.0958,1,309,2458303.8481829,2458303.8481829,22.7275123596191,0,179812471713870409,179812471641601744,-999.0,-999.0,18.6581,-999.0,0.5,11.1107,179812471634310479,-999.0,-999.0,17.7675,-999.0,0.5,13.2252,7,824120205,2458161.062419,2458222.938889,18,,,,,,,,,,,,,,,,,,,2018-07-04T08:21:23.003,-0.5267000000000017
