5.852201068459992530e+04,1.792899999999999849e+01,1.230000000000000017e-02
5.852201178459992661e+04,1.793199999999999861e+01,1.250000000000000069e-02
5.852201288459992793e+04,1.792800000000000082e+01,1.269999999999999948e-02
5.852201399459992535e+04,1.794999999999999929e+01,1.230000000000000017e-02
5.852201509459992667e+04,1.794699999999999918e+01,1.200000000000000025e-02
5.852201619459992799e+04,1.791100000000000136e+01,1.190000000000000085e-02
5.852201729459992930e+04,1.789699999999999847e+01,1.230000000000000017e-02
5.852201839459993062e+04,1.790399999999999991e+01,1.209999999999999964e-02
5.852201949459993193e+04,1.791900000000000048e+01,1.200000000000000025e-02
5.852202060459992936e+04,1.795499999999999829e+01,1.239999999999999956e-02
5.852202170459993067e+04,1.796999999999999886e+01,1.409999999999999969e-02
5.852202280459993199e+04,1.796199999999999974e+01,1.209999999999999964e-02
5.852202390459992603e+04,1.796300000000000097e+01,1.230000000000000017e-02
5.852202500459992734e+04,1.792899999999999849e+01,1.220000000000000077e-02
5.852202610459992866e+04,1.796199999999999974e+01,1.260000000000000009e-02
5.852202720459992997e+04,1.794800000000000040e+01,1.230000000000000017e-02
5.852202831459992740e+04,1.789499999999999957e+01,1.209999999999999964e-02
5.852202941459992871e+04,1.791100000000000136e+01,1.209999999999999964e-02
5.852203051459993003e+04,1.789600000000000080e+01,1.280000000000000061e-02
5.852203161459993134e+04,1.792699999999999960e+01,1.190000000000000085e-02
5.852203271459992538e+04,1.789999999999999858e+01,1.409999999999999969e-02
5.852203381459992670e+04,1.791300000000000026e+01,1.200000000000000025e-02
5.852203491459992802e+04,1.790700000000000003e+01,1.140000000000000041e-02
5.852203602459992544e+04,1.789999999999999858e+01,1.170000000000000033e-02
5.852203712459992676e+04,1.794099999999999895e+01,1.280000000000000061e-02
5.852203822459992807e+04,1.790800000000000125e+01,1.179999999999999973e-02
5.852203932459992939e+04,1.789699999999999847e+01,1.159999999999999920e-02
5.852204042459993070e+04,1.792899999999999849e+01,1.170000000000000033e-02
5.852204152459993202e+04,1.792399999999999949e+01,1.170000000000000033e-02
5.852204262459992606e+04,1.793799999999999883e+01,1.220000000000000077e-02
5.852204373459993076e+04,1.794000000000000128e+01,1.170000000000000033e-02
5.852204483459993207e+04,1.791199999999999903e+01,1.179999999999999973e-02
5.852204593459992611e+04,1.794800000000000040e+01,1.179999999999999973e-02
5.852204703459992743e+04,1.797100000000000009e+01,1.200000000000000025e-02
5.852204813459992874e+04,1.790399999999999991e+01,1.140000000000000041e-02
5.852204923459993006e+04,1.790399999999999991e+01,1.140000000000000041e-02
5.852205033459993138e+04,1.793100000000000094e+01,1.179999999999999973e-02
5.852205144459992880e+04,1.792299999999999827e+01,1.170000000000000033e-02
5.852205254459993012e+04,1.793299999999999983e+01,1.179999999999999973e-02
5.852205364459993143e+04,1.792200000000000060e+01,1.220000000000000077e-02
5.852205480459993123e+04,1.789300000000000068e+01,1.159999999999999920e-02
5.852205590459992527e+04,1.790800000000000125e+01,1.170000000000000033e-02
5.852205700459992659e+04,1.791400000000000148e+01,1.129999999999999928e-02
5.852205810459992790e+04,1.792999999999999972e+01,1.179999999999999973e-02
5.852205921459992533e+04,1.793299999999999983e+01,1.159999999999999920e-02
5.852206031459992664e+04,1.791900000000000048e+01,1.220000000000000077e-02
5.852206141459992796e+04,1.791000000000000014e+01,1.149999999999999981e-02
5.852206251459992927e+04,1.791000000000000014e+01,1.149999999999999981e-02
5.852209225459992740e+04,1.792099999999999937e+01,1.200000000000000025e-02
5.852209335459992872e+04,1.792299999999999827e+01,1.129999999999999928e-02
5.852209445459993003e+04,1.790399999999999991e+01,1.129999999999999928e-02
5.852209555459993135e+04,1.788599999999999923e+01,1.209999999999999964e-02
5.852209665459992539e+04,1.792599999999999838e+01,1.179999999999999973e-02
5.852209776459993009e+04,1.792800000000000082e+01,1.159999999999999920e-02
5.852209919459992670e+04,1.796499999999999986e+01,1.220000000000000077e-02
5.852210028459993191e+04,1.798699999999999832e+01,1.190000000000000085e-02
5.852210138459992595e+04,1.796799999999999997e+01,1.170000000000000033e-02
5.852210249459993065e+04,1.793199999999999861e+01,1.200000000000000025e-02
5.852210359459993197e+04,1.791000000000000014e+01,1.149999999999999981e-02
5.852210469459992601e+04,1.792699999999999960e+01,1.159999999999999920e-02
5.852210579459992732e+04,1.792599999999999838e+01,1.159999999999999920e-02
5.852210689459992864e+04,1.795599999999999952e+01,1.230000000000000017e-02
5.852210799459992995e+04,1.796300000000000097e+01,1.200000000000000025e-02
5.852210910459992738e+04,1.796799999999999997e+01,1.170000000000000033e-02
5.852211020459992869e+04,1.795400000000000063e+01,1.209999999999999964e-02
5.852211130459993001e+04,1.793599999999999994e+01,1.149999999999999981e-02
5.852211240459993132e+04,1.794500000000000028e+01,1.179999999999999973e-02
5.852211350459992536e+04,1.792899999999999849e+01,1.140000000000000041e-02
5.852211460459992668e+04,1.792899999999999849e+01,1.159999999999999920e-02
5.852211570459992799e+04,1.789699999999999847e+01,1.140000000000000041e-02
5.852211680459992931e+04,1.790700000000000003e+01,1.159999999999999920e-02
